#    L    TT             EE             BB             TE          
   785    0.24438E+04    0.18169E+02    0.84307E-01   -0.10703E+03
   786    0.24484E+04    0.17941E+02    0.84428E-01   -0.10574E+03
   787    0.24527E+04    0.17716E+02    0.84549E-01   -0.10444E+03
   788    0.24569E+04    0.17494E+02    0.84669E-01   -0.10312E+03
   789    0.24609E+04    0.17274E+02    0.84789E-01   -0.10178E+03
   790    0.24649E+04    0.17061E+02    0.84909E-01   -0.10040E+03
   791    0.24686E+04    0.16849E+02    0.85028E-01   -0.98996E+02
   792    0.24722E+04    0.16643E+02    0.85146E-01   -0.97580E+02
   793    0.24756E+04    0.16440E+02    0.85265E-01   -0.96130E+02
   794    0.24788E+04    0.16242E+02    0.85382E-01   -0.94668E+02
   795    0.24818E+04    0.16046E+02    0.85499E-01   -0.93179E+02
   796    0.24848E+04    0.15856E+02    0.85616E-01   -0.91677E+02
   797    0.24874E+04    0.15669E+02    0.85731E-01   -0.90149E+02
   798    0.24899E+04    0.15487E+02    0.85847E-01   -0.88608E+02
   799    0.24923E+04    0.15309E+02    0.85961E-01   -0.87048E+02
   800    0.24945E+04    0.15136E+02    0.86075E-01   -0.85468E+02
   801    0.24965E+04    0.14967E+02    0.86188E-01   -0.83876E+02
   802    0.24982E+04    0.14803E+02    0.86300E-01   -0.82249E+02
   803    0.24999E+04    0.14642E+02    0.86412E-01   -0.80625E+02
   804    0.25013E+04    0.14488E+02    0.86523E-01   -0.78974E+02
   805    0.25026E+04    0.14338E+02    0.86632E-01   -0.77311E+02
   806    0.25037E+04    0.14192E+02    0.86741E-01   -0.75636E+02
   807    0.25045E+04    0.14052E+02    0.86850E-01   -0.73948E+02
   808    0.25051E+04    0.13917E+02    0.86957E-01   -0.72240E+02
   809    0.25057E+04    0.13788E+02    0.87063E-01   -0.70528E+02
   810    0.25060E+04    0.13663E+02    0.87168E-01   -0.68796E+02
   811    0.25060E+04    0.13544E+02    0.87273E-01   -0.67052E+02
   812    0.25059E+04    0.13431E+02    0.87376E-01   -0.65301E+02
   813    0.25056E+04    0.13322E+02    0.87478E-01   -0.63541E+02
   814    0.25052E+04    0.13219E+02    0.87579E-01   -0.61772E+02
   815    0.25045E+04    0.13121E+02    0.87679E-01   -0.59995E+02
   816    0.25036E+04    0.13029E+02    0.87778E-01   -0.58209E+02
   817    0.25025E+04    0.12942E+02    0.87876E-01   -0.56416E+02
   818    0.25013E+04    0.12861E+02    0.87973E-01   -0.54617E+02
   819    0.24999E+04    0.12786E+02    0.88069E-01   -0.52811E+02
   820    0.24983E+04    0.12716E+02    0.88163E-01   -0.51000E+02
   821    0.24964E+04    0.12651E+02    0.88256E-01   -0.49186E+02
   822    0.24944E+04    0.12593E+02    0.88348E-01   -0.47366E+02
   823    0.24922E+04    0.12540E+02    0.88439E-01   -0.45544E+02
   824    0.24897E+04    0.12494E+02    0.88528E-01   -0.43718E+02
   825    0.24871E+04    0.12453E+02    0.88616E-01   -0.41891E+02
   826    0.24843E+04    0.12418E+02    0.88703E-01   -0.40062E+02
   827    0.24812E+04    0.12389E+02    0.88789E-01   -0.38234E+02
   828    0.24781E+04    0.12366E+02    0.88873E-01   -0.36405E+02
   829    0.24747E+04    0.12349E+02    0.88956E-01   -0.34578E+02
   830    0.24711E+04    0.12338E+02    0.89038E-01   -0.32754E+02
   831    0.24674E+04    0.12333E+02    0.89118E-01   -0.30931E+02
   832    0.24634E+04    0.12333E+02    0.89197E-01   -0.29112E+02
   833    0.24593E+04    0.12339E+02    0.89274E-01   -0.27297E+02
   834    0.24549E+04    0.12351E+02    0.89350E-01   -0.25486E+02
   835    0.24504E+04    0.12370E+02    0.89425E-01   -0.23680E+02
   836    0.24456E+04    0.12394E+02    0.89498E-01   -0.21880E+02
   837    0.24407E+04    0.12424E+02    0.89570E-01   -0.20086E+02
   838    0.24357E+04    0.12461E+02    0.89640E-01   -0.18299E+02
   839    0.24303E+04    0.12503E+02    0.89709E-01   -0.16519E+02
   840    0.24249E+04    0.12552E+02    0.89776E-01   -0.14748E+02
   841    0.24192E+04    0.12606E+02    0.89842E-01   -0.12986E+02
   842    0.24134E+04    0.12665E+02    0.89906E-01   -0.11233E+02
   843    0.24074E+04    0.12730E+02    0.89968E-01   -0.94921E+01
   844    0.24012E+04    0.12802E+02    0.90030E-01   -0.77609E+01
   845    0.23948E+04    0.12879E+02    0.90089E-01   -0.60422E+01
   846    0.23884E+04    0.12963E+02    0.90147E-01   -0.43363E+01
   847    0.23818E+04    0.13051E+02    0.90204E-01   -0.26429E+01
   848    0.23750E+04    0.13146E+02    0.90259E-01   -0.96394E+00
   849    0.23679E+04    0.13245E+02    0.90312E-01    0.70127E+00
   850    0.23609E+04    0.13352E+02    0.90364E-01    0.23516E+01
   851    0.23535E+04    0.13463E+02    0.90414E-01    0.39867E+01
   852    0.23461E+04    0.13581E+02    0.90462E-01    0.56060E+01
   853    0.23385E+04    0.13703E+02    0.90509E-01    0.72089E+01
   854    0.23306E+04    0.13832E+02    0.90554E-01    0.87941E+01
   855    0.23226E+04    0.13966E+02    0.90598E-01    0.10363E+02
   856    0.23146E+04    0.14104E+02    0.90640E-01    0.11913E+02
   857    0.23063E+04    0.14248E+02    0.90680E-01    0.13444E+02
   858    0.22979E+04    0.14399E+02    0.90719E-01    0.14955E+02
   859    0.22893E+04    0.14553E+02    0.90756E-01    0.16449E+02
   860    0.22807E+04    0.14713E+02    0.90792E-01    0.17922E+02
   861    0.22719E+04    0.14878E+02    0.90825E-01    0.19373E+02
   862    0.22629E+04    0.15047E+02    0.90858E-01    0.20804E+02
   863    0.22539E+04    0.15223E+02    0.90888E-01    0.22213E+02
   864    0.22446E+04    0.15402E+02    0.90917E-01    0.23600E+02
   865    0.22351E+04    0.15586E+02    0.90944E-01    0.24963E+02
   866    0.22259E+04    0.15775E+02    0.90970E-01    0.26303E+02
   867    0.22162E+04    0.15970E+02    0.90994E-01    0.27620E+02
   868    0.22066E+04    0.16168E+02    0.91016E-01    0.28913E+02
   869    0.21968E+04    0.16371E+02    0.91036E-01    0.30182E+02
   870    0.21868E+04    0.16578E+02    0.91055E-01    0.31425E+02
   871    0.21768E+04    0.16790E+02    0.91073E-01    0.32644E+02
   872    0.21667E+04    0.17006E+02    0.91089E-01    0.33837E+02
   873    0.21564E+04    0.17226E+02    0.91103E-01    0.35004E+02
   874    0.21461E+04    0.17451E+02    0.91115E-01    0.36145E+02
   875    0.21356E+04    0.17678E+02    0.91126E-01    0.37259E+02
   876    0.21250E+04    0.17910E+02    0.91135E-01    0.38348E+02
   877    0.21145E+04    0.18146E+02    0.91143E-01    0.39408E+02
   878    0.21037E+04    0.18385E+02    0.91149E-01    0.40440E+02
   879    0.20929E+04    0.18628E+02    0.91154E-01    0.41445E+02
   880    0.20821E+04    0.18875E+02    0.91157E-01    0.42422E+02
   881    0.20711E+04    0.19124E+02    0.91159E-01    0.43370E+02
   882    0.20601E+04    0.19377E+02    0.91159E-01    0.44289E+02
   883    0.20490E+04    0.19634E+02    0.91157E-01    0.45178E+02
   884    0.20378E+04    0.19892E+02    0.91154E-01    0.46039E+02
   885    0.20265E+04    0.20155E+02    0.91150E-01    0.46869E+02
   886    0.20153E+04    0.20420E+02    0.91144E-01    0.47670E+02
   887    0.20038E+04    0.20687E+02    0.91137E-01    0.48441E+02
   888    0.19925E+04    0.20959E+02    0.91128E-01    0.49181E+02
   889    0.19809E+04    0.21231E+02    0.91118E-01    0.49890E+02
   890    0.19694E+04    0.21507E+02    0.91107E-01    0.50568E+02
   891    0.19579E+04    0.21784E+02    0.91094E-01    0.51216E+02
   892    0.19463E+04    0.22064E+02    0.91080E-01    0.51833E+02
   893    0.19346E+04    0.22346E+02    0.91064E-01    0.52419E+02
   894    0.19230E+04    0.22630E+02    0.91047E-01    0.52973E+02
   895    0.19112E+04    0.22915E+02    0.91029E-01    0.53497E+02
   896    0.18995E+04    0.23202E+02    0.91010E-01    0.53990E+02
   897    0.18877E+04    0.23492E+02    0.90989E-01    0.54451E+02
   898    0.18760E+04    0.23782E+02    0.90967E-01    0.54880E+02
   899    0.18642E+04    0.24074E+02    0.90944E-01    0.55278E+02
   900    0.18524E+04    0.24367E+02    0.90920E-01    0.55644E+02
   901    0.18406E+04    0.24661E+02    0.90895E-01    0.55979E+02
   902    0.18288E+04    0.24956E+02    0.90868E-01    0.56282E+02
   903    0.18168E+04    0.25251E+02    0.90840E-01    0.56553E+02
   904    0.18051E+04    0.25548E+02    0.90812E-01    0.56792E+02
   905    0.17932E+04    0.25846E+02    0.90782E-01    0.56999E+02
   906    0.17814E+04    0.26143E+02    0.90751E-01    0.57174E+02
   907    0.17696E+04    0.26441E+02    0.90719E-01    0.57317E+02
   908    0.17579E+04    0.26739E+02    0.90686E-01    0.57428E+02
   909    0.17462E+04    0.27037E+02    0.90652E-01    0.57508E+02
   910    0.17343E+04    0.27337E+02    0.90618E-01    0.57557E+02
   911    0.17226E+04    0.27634E+02    0.90582E-01    0.57573E+02
   912    0.17109E+04    0.27933E+02    0.90545E-01    0.57559E+02
   913    0.16989E+04    0.28230E+02    0.90508E-01    0.57513E+02
   914    0.16874E+04    0.28527E+02    0.90469E-01    0.57437E+02
   915    0.16757E+04    0.28824E+02    0.90430E-01    0.57330E+02
   916    0.16641E+04    0.29120E+02    0.90390E-01    0.57191E+02
   917    0.16525E+04    0.29416E+02    0.90349E-01    0.57024E+02
   918    0.16410E+04    0.29710E+02    0.90308E-01    0.56824E+02
   919    0.16296E+04    0.30003E+02    0.90265E-01    0.56595E+02
   920    0.16181E+04    0.30295E+02    0.90222E-01    0.56335E+02
   921    0.16068E+04    0.30586E+02    0.90178E-01    0.56045E+02
   922    0.15954E+04    0.30875E+02    0.90134E-01    0.55726E+02
   923    0.15841E+04    0.31163E+02    0.90089E-01    0.55378E+02
   924    0.15729E+04    0.31449E+02    0.90043E-01    0.55000E+02
   925    0.15619E+04    0.31733E+02    0.89997E-01    0.54593E+02
   926    0.15507E+04    0.32016E+02    0.89950E-01    0.54159E+02
   927    0.15397E+04    0.32297E+02    0.89903E-01    0.53695E+02
   928    0.15288E+04    0.32576E+02    0.89855E-01    0.53204E+02
   929    0.15179E+04    0.32852E+02    0.89806E-01    0.52685E+02
   930    0.15072E+04    0.33125E+02    0.89758E-01    0.52138E+02
   931    0.14964E+04    0.33398E+02    0.89708E-01    0.51565E+02
   932    0.14858E+04    0.33666E+02    0.89659E-01    0.50965E+02
   933    0.14753E+04    0.33932E+02    0.89608E-01    0.50339E+02
   934    0.14649E+04    0.34196E+02    0.89558E-01    0.49688E+02
   935    0.14545E+04    0.34457E+02    0.89507E-01    0.49009E+02
   936    0.14443E+04    0.34714E+02    0.89456E-01    0.48306E+02
   937    0.14341E+04    0.34969E+02    0.89405E-01    0.47578E+02
   938    0.14240E+04    0.35221E+02    0.89353E-01    0.46825E+02
   939    0.14141E+04    0.35469E+02    0.89301E-01    0.46048E+02
   940    0.14041E+04    0.35714E+02    0.89249E-01    0.45248E+02
   941    0.13944E+04    0.35955E+02    0.89197E-01    0.44423E+02
   942    0.13847E+04    0.36193E+02    0.89144E-01    0.43576E+02
   943    0.13752E+04    0.36427E+02    0.89092E-01    0.42707E+02
   944    0.13658E+04    0.36657E+02    0.89039E-01    0.41815E+02
   945    0.13564E+04    0.36882E+02    0.88986E-01    0.40901E+02
   946    0.13472E+04    0.37105E+02    0.88934E-01    0.39967E+02
   947    0.13381E+04    0.37323E+02    0.88881E-01    0.39012E+02
   948    0.13290E+04    0.37538E+02    0.88828E-01    0.38036E+02
   949    0.13202E+04    0.37747E+02    0.88776E-01    0.37042E+02
   950    0.13114E+04    0.37953E+02    0.88723E-01    0.36027E+02
   951    0.13028E+04    0.38154E+02    0.88670E-01    0.34994E+02
   952    0.12943E+04    0.38352E+02    0.88618E-01    0.33943E+02
   953    0.12860E+04    0.38543E+02    0.88566E-01    0.32874E+02
   954    0.12777E+04    0.38731E+02    0.88514E-01    0.31788E+02
   955    0.12695E+04    0.38914E+02    0.88462E-01    0.30684E+02
   956    0.12615E+04    0.39092E+02    0.88410E-01    0.29564E+02
   957    0.12537E+04    0.39265E+02    0.88359E-01    0.28429E+02
   958    0.12458E+04    0.39433E+02    0.88308E-01    0.27277E+02
   959    0.12383E+04    0.39597E+02    0.88257E-01    0.26110E+02
   960    0.12308E+04    0.39755E+02    0.88206E-01    0.24931E+02
   961    0.12234E+04    0.39908E+02    0.88156E-01    0.23737E+02
   962    0.12163E+04    0.40057E+02    0.88107E-01    0.22529E+02
   963    0.12092E+04    0.40200E+02    0.88057E-01    0.21309E+02
   964    0.12023E+04    0.40337E+02    0.88008E-01    0.20078E+02
   965    0.11955E+04    0.40470E+02    0.87960E-01    0.18834E+02
   966    0.11889E+04    0.40598E+02    0.87912E-01    0.17580E+02
   967    0.11823E+04    0.40721E+02    0.87864E-01    0.16315E+02
   968    0.11759E+04    0.40836E+02    0.87817E-01    0.15039E+02
   969    0.11697E+04    0.40947E+02    0.87771E-01    0.13755E+02
   970    0.11637E+04    0.41053E+02    0.87725E-01    0.12462E+02
   971    0.11577E+04    0.41153E+02    0.87680E-01    0.11160E+02
   972    0.11518E+04    0.41247E+02    0.87635E-01    0.98504E+01
   973    0.11461E+04    0.41335E+02    0.87591E-01    0.85332E+01
   974    0.11406E+04    0.41419E+02    0.87548E-01    0.72087E+01
   975    0.11352E+04    0.41497E+02    0.87505E-01    0.58790E+01
   976    0.11300E+04    0.41568E+02    0.87463E-01    0.45434E+01
   977    0.11249E+04    0.41634E+02    0.87421E-01    0.32033E+01
   978    0.11199E+04    0.41694E+02    0.87381E-01    0.18585E+01
   979    0.11151E+04    0.41750E+02    0.87341E-01    0.51033E+00
   980    0.11104E+04    0.41798E+02    0.87302E-01   -0.84142E+00
   981    0.11059E+04    0.41840E+02    0.87263E-01   -0.21960E+01
   982    0.11015E+04    0.41878E+02    0.87226E-01   -0.35526E+01
   983    0.10973E+04    0.41910E+02    0.87189E-01   -0.49109E+01
   984    0.10932E+04    0.41934E+02    0.87153E-01   -0.62704E+01
   985    0.10892E+04    0.41954E+02    0.87117E-01   -0.76306E+01
   986    0.10854E+04    0.41968E+02    0.87083E-01   -0.89906E+01
   987    0.10817E+04    0.41975E+02    0.87049E-01   -0.10350E+02
   988    0.10781E+04    0.41978E+02    0.87016E-01   -0.11709E+02
   989    0.10748E+04    0.41974E+02    0.86984E-01   -0.13065E+02
   990    0.10715E+04    0.41968E+02    0.86953E-01   -0.14420E+02
   991    0.10684E+04    0.41953E+02    0.86923E-01   -0.15772E+02
   992    0.10654E+04    0.41932E+02    0.86894E-01   -0.17121E+02
   993    0.10625E+04    0.41905E+02    0.86865E-01   -0.18466E+02
   994    0.10598E+04    0.41873E+02    0.86838E-01   -0.19807E+02
   995    0.10573E+04    0.41836E+02    0.86811E-01   -0.21142E+02
   996    0.10549E+04    0.41791E+02    0.86785E-01   -0.22472E+02
   997    0.10526E+04    0.41742E+02    0.86761E-01   -0.23797E+02
   998    0.10504E+04    0.41687E+02    0.86737E-01   -0.25115E+02
   999    0.10484E+04    0.41627E+02    0.86714E-01   -0.26425E+02
  1000    0.10465E+04    0.41561E+02    0.86692E-01   -0.27729E+02
  1001    0.10447E+04    0.41489E+02    0.86671E-01   -0.29023E+02
  1002    0.10430E+04    0.41411E+02    0.86651E-01   -0.30310E+02
  1003    0.10415E+04    0.41329E+02    0.86632E-01   -0.31587E+02
  1004    0.10401E+04    0.41240E+02    0.86613E-01   -0.32855E+02
  1005    0.10390E+04    0.41146E+02    0.86596E-01   -0.34112E+02
  1006    0.10379E+04    0.41046E+02    0.86580E-01   -0.35359E+02
  1007    0.10368E+04    0.40941E+02    0.86565E-01   -0.36595E+02
  1008    0.10357E+04    0.40831E+02    0.86550E-01   -0.37819E+02
  1009    0.10350E+04    0.40715E+02    0.86537E-01   -0.39032E+02
  1010    0.10343E+04    0.40595E+02    0.86524E-01   -0.40233E+02
  1011    0.10337E+04    0.40470E+02    0.86513E-01   -0.41420E+02
  1012    0.10333E+04    0.40339E+02    0.86502E-01   -0.42596E+02
  1013    0.10330E+04    0.40204E+02    0.86493E-01   -0.43757E+02
  1014    0.10328E+04    0.40064E+02    0.86484E-01   -0.44906E+02
  1015    0.10326E+04    0.39919E+02    0.86477E-01   -0.46039E+02
  1016    0.10327E+04    0.39769E+02    0.86470E-01   -0.47159E+02
  1017    0.10328E+04    0.39615E+02    0.86465E-01   -0.48263E+02
  1018    0.10330E+04    0.39455E+02    0.86460E-01   -0.49352E+02
  1019    0.10333E+04    0.39292E+02    0.86456E-01   -0.50426E+02
  1020    0.10338E+04    0.39122E+02    0.86453E-01   -0.51484E+02
  1021    0.10343E+04    0.38948E+02    0.86452E-01   -0.52526E+02
  1022    0.10349E+04    0.38770E+02    0.86451E-01   -0.53551E+02
  1023    0.10357E+04    0.38588E+02    0.86451E-01   -0.54556E+02
  1024    0.10365E+04    0.38401E+02    0.86452E-01   -0.55546E+02
  1025    0.10373E+04    0.38210E+02    0.86454E-01   -0.56515E+02
  1026    0.10386E+04    0.38015E+02    0.86457E-01   -0.57468E+02
  1027    0.10396E+04    0.37817E+02    0.86461E-01   -0.58402E+02
  1028    0.10407E+04    0.37615E+02    0.86465E-01   -0.59316E+02
  1029    0.10420E+04    0.37408E+02    0.86471E-01   -0.60212E+02
  1030    0.10433E+04    0.37198E+02    0.86478E-01   -0.61089E+02
  1031    0.10445E+04    0.36984E+02    0.86485E-01   -0.61944E+02
  1032    0.10460E+04    0.36765E+02    0.86493E-01   -0.62783E+02
  1033    0.10475E+04    0.36544E+02    0.86503E-01   -0.63601E+02
  1034    0.10492E+04    0.36321E+02    0.86513E-01   -0.64398E+02
  1035    0.10509E+04    0.36093E+02    0.86524E-01   -0.65176E+02
  1036    0.10527E+04    0.35861E+02    0.86536E-01   -0.65933E+02
  1037    0.10545E+04    0.35627E+02    0.86548E-01   -0.66669E+02
  1038    0.10564E+04    0.35390E+02    0.86562E-01   -0.67385E+02
  1039    0.10584E+04    0.35150E+02    0.86576E-01   -0.68075E+02
  1040    0.10604E+04    0.34907E+02    0.86591E-01   -0.68747E+02
  1041    0.10625E+04    0.34662E+02    0.86607E-01   -0.69394E+02
  1042    0.10646E+04    0.34413E+02    0.86624E-01   -0.70021E+02
  1043    0.10668E+04    0.34162E+02    0.86642E-01   -0.70624E+02
  1044    0.10691E+04    0.33908E+02    0.86660E-01   -0.71207E+02
  1045    0.10713E+04    0.33654E+02    0.86679E-01   -0.71768E+02
  1046    0.10737E+04    0.33395E+02    0.86699E-01   -0.72302E+02
  1047    0.10762E+04    0.33135E+02    0.86719E-01   -0.72823E+02
  1048    0.10785E+04    0.32873E+02    0.86740E-01   -0.73316E+02
  1049    0.10810E+04    0.32609E+02    0.86762E-01   -0.73782E+02
  1050    0.10835E+04    0.32343E+02    0.86784E-01   -0.74227E+02
  1051    0.10860E+04    0.32076E+02    0.86807E-01   -0.74651E+02
  1052    0.10886E+04    0.31806E+02    0.86831E-01   -0.75048E+02
  1053    0.10911E+04    0.31535E+02    0.86855E-01   -0.75425E+02
  1054    0.10937E+04    0.31263E+02    0.86880E-01   -0.75782E+02
  1055    0.10963E+04    0.30991E+02    0.86906E-01   -0.76111E+02
  1056    0.10989E+04    0.30716E+02    0.86932E-01   -0.76421E+02
  1057    0.11016E+04    0.30440E+02    0.86958E-01   -0.76702E+02
  1058    0.11045E+04    0.30165E+02    0.86985E-01   -0.76964E+02
  1059    0.11072E+04    0.29887E+02    0.87013E-01   -0.77199E+02
  1060    0.11100E+04    0.29609E+02    0.87041E-01   -0.77414E+02
  1061    0.11127E+04    0.29331E+02    0.87069E-01   -0.77601E+02
  1062    0.11155E+04    0.29052E+02    0.87098E-01   -0.77769E+02
  1063    0.11182E+04    0.28773E+02    0.87127E-01   -0.77909E+02
  1064    0.11210E+04    0.28493E+02    0.87157E-01   -0.78038E+02
  1065    0.11238E+04    0.28212E+02    0.87187E-01   -0.78139E+02
  1066    0.11265E+04    0.27932E+02    0.87217E-01   -0.78213E+02
  1067    0.11293E+04    0.27652E+02    0.87247E-01   -0.78260E+02
  1068    0.11321E+04    0.27372E+02    0.87278E-01   -0.78288E+02
  1069    0.11349E+04    0.27093E+02    0.87309E-01   -0.78303E+02
  1070    0.11377E+04    0.26813E+02    0.87341E-01   -0.78292E+02
  1071    0.11404E+04    0.26534E+02    0.87372E-01   -0.78253E+02
  1072    0.11431E+04    0.26256E+02    0.87404E-01   -0.78188E+02
  1073    0.11459E+04    0.25978E+02    0.87436E-01   -0.78103E+02
  1074    0.11486E+04    0.25701E+02    0.87469E-01   -0.77999E+02
  1075    0.11513E+04    0.25424E+02    0.87501E-01   -0.77875E+02
  1076    0.11540E+04    0.25149E+02    0.87533E-01   -0.77725E+02
  1077    0.11567E+04    0.24874E+02    0.87566E-01   -0.77563E+02
  1078    0.11593E+04    0.24602E+02    0.87598E-01   -0.77359E+02
  1079    0.11619E+04    0.24329E+02    0.87631E-01   -0.77150E+02
  1080    0.11645E+04    0.24058E+02    0.87664E-01   -0.76923E+02
  1081    0.11670E+04    0.23790E+02    0.87696E-01   -0.76668E+02
  1082    0.11695E+04    0.23522E+02    0.87729E-01   -0.76395E+02
  1083    0.11720E+04    0.23256E+02    0.87762E-01   -0.76102E+02
  1084    0.11745E+04    0.22992E+02    0.87794E-01   -0.75790E+02
  1085    0.11769E+04    0.22730E+02    0.87827E-01   -0.75451E+02
  1086    0.11793E+04    0.22470E+02    0.87859E-01   -0.75108E+02
  1087    0.11817E+04    0.22212E+02    0.87891E-01   -0.74723E+02
  1088    0.11839E+04    0.21955E+02    0.87923E-01   -0.74334E+02
  1089    0.11862E+04    0.21701E+02    0.87955E-01   -0.73919E+02
  1090    0.11884E+04    0.21450E+02    0.87987E-01   -0.73498E+02
  1091    0.11906E+04    0.21200E+02    0.88019E-01   -0.73044E+02
  1092    0.11928E+04    0.20953E+02    0.88050E-01   -0.72579E+02
  1093    0.11948E+04    0.20709E+02    0.88081E-01   -0.72093E+02
  1094    0.11967E+04    0.20467E+02    0.88112E-01   -0.71597E+02
  1095    0.11988E+04    0.20229E+02    0.88143E-01   -0.71088E+02
  1096    0.12007E+04    0.19992E+02    0.88173E-01   -0.70553E+02
  1097    0.12025E+04    0.19759E+02    0.88203E-01   -0.69998E+02
  1098    0.12043E+04    0.19529E+02    0.88232E-01   -0.69432E+02
  1099    0.12061E+04    0.19303E+02    0.88261E-01   -0.68854E+02
  1100    0.12078E+04    0.19080E+02    0.88290E-01   -0.68257E+02
  1101    0.12094E+04    0.18859E+02    0.88319E-01   -0.67645E+02
  1102    0.12111E+04    0.18642E+02    0.88346E-01   -0.67017E+02
  1103    0.12125E+04    0.18429E+02    0.88374E-01   -0.66376E+02
  1104    0.12140E+04    0.18220E+02    0.88401E-01   -0.65721E+02
  1105    0.12154E+04    0.18014E+02    0.88428E-01   -0.65052E+02
  1106    0.12167E+04    0.17810E+02    0.88454E-01   -0.64369E+02
  1107    0.12180E+04    0.17611E+02    0.88479E-01   -0.63674E+02
  1108    0.12192E+04    0.17415E+02    0.88504E-01   -0.62966E+02
  1109    0.12202E+04    0.17221E+02    0.88529E-01   -0.62246E+02
  1110    0.12213E+04    0.17033E+02    0.88553E-01   -0.61514E+02
  1111    0.12222E+04    0.16849E+02    0.88576E-01   -0.60771E+02
  1112    0.12232E+04    0.16668E+02    0.88598E-01   -0.60017E+02
  1113    0.12239E+04    0.16492E+02    0.88620E-01   -0.59251E+02
  1114    0.12247E+04    0.16319E+02    0.88642E-01   -0.58476E+02
  1115    0.12254E+04    0.16151E+02    0.88663E-01   -0.57692E+02
  1116    0.12260E+04    0.15987E+02    0.88683E-01   -0.56897E+02
  1117    0.12265E+04    0.15828E+02    0.88702E-01   -0.56094E+02
  1118    0.12270E+04    0.15673E+02    0.88720E-01   -0.55281E+02
  1119    0.12274E+04    0.15521E+02    0.88738E-01   -0.54461E+02
  1120    0.12277E+04    0.15374E+02    0.88755E-01   -0.53632E+02
  1121    0.12280E+04    0.15232E+02    0.88772E-01   -0.52795E+02
  1122    0.12281E+04    0.15093E+02    0.88787E-01   -0.51952E+02
  1123    0.12282E+04    0.14960E+02    0.88802E-01   -0.51103E+02
  1124    0.12282E+04    0.14830E+02    0.88816E-01   -0.50246E+02
  1125    0.12281E+04    0.14705E+02    0.88829E-01   -0.49384E+02
  1126    0.12280E+04    0.14585E+02    0.88841E-01   -0.48516E+02
  1127    0.12277E+04    0.14469E+02    0.88853E-01   -0.47643E+02
  1128    0.12275E+04    0.14358E+02    0.88863E-01   -0.46766E+02
  1129    0.12271E+04    0.14252E+02    0.88873E-01   -0.45884E+02
  1130    0.12265E+04    0.14151E+02    0.88882E-01   -0.44999E+02
  1131    0.12260E+04    0.14053E+02    0.88890E-01   -0.44111E+02
  1132    0.12254E+04    0.13961E+02    0.88896E-01   -0.43219E+02
  1133    0.12247E+04    0.13874E+02    0.88902E-01   -0.42325E+02
  1134    0.12239E+04    0.13790E+02    0.88907E-01   -0.41429E+02
  1135    0.12230E+04    0.13712E+02    0.88911E-01   -0.40531E+02
  1136    0.12221E+04    0.13639E+02    0.88914E-01   -0.39632E+02
  1137    0.12211E+04    0.13569E+02    0.88916E-01   -0.38731E+02
  1138    0.12200E+04    0.13506E+02    0.88917E-01   -0.37831E+02
  1139    0.12188E+04    0.13446E+02    0.88917E-01   -0.36930E+02
  1140    0.12176E+04    0.13392E+02    0.88916E-01   -0.36030E+02
  1141    0.12162E+04    0.13341E+02    0.88914E-01   -0.35129E+02
  1142    0.12148E+04    0.13297E+02    0.88911E-01   -0.34231E+02
  1143    0.12133E+04    0.13256E+02    0.88907E-01   -0.33334E+02
  1144    0.12117E+04    0.13219E+02    0.88902E-01   -0.32440E+02
  1145    0.12101E+04    0.13189E+02    0.88896E-01   -0.31547E+02
  1146    0.12084E+04    0.13163E+02    0.88889E-01   -0.30657E+02
  1147    0.12066E+04    0.13142E+02    0.88880E-01   -0.29771E+02
  1148    0.12046E+04    0.13124E+02    0.88871E-01   -0.28888E+02
  1149    0.12027E+04    0.13112E+02    0.88860E-01   -0.28009E+02
  1150    0.12007E+04    0.13105E+02    0.88849E-01   -0.27135E+02
  1151    0.11986E+04    0.13102E+02    0.88836E-01   -0.26266E+02
  1152    0.11964E+04    0.13103E+02    0.88822E-01   -0.25401E+02
  1153    0.11942E+04    0.13110E+02    0.88807E-01   -0.24543E+02
  1154    0.11919E+04    0.13121E+02    0.88791E-01   -0.23689E+02
  1155    0.11896E+04    0.13137E+02    0.88774E-01   -0.22842E+02
  1156    0.11871E+04    0.13157E+02    0.88756E-01   -0.22002E+02
  1157    0.11845E+04    0.13181E+02    0.88736E-01   -0.21168E+02
  1158    0.11820E+04    0.13210E+02    0.88716E-01   -0.20342E+02
  1159    0.11794E+04    0.13243E+02    0.88694E-01   -0.19523E+02
  1160    0.11765E+04    0.13281E+02    0.88672E-01   -0.18713E+02
  1161    0.11738E+04    0.13323E+02    0.88648E-01   -0.17910E+02
  1162    0.11710E+04    0.13370E+02    0.88623E-01   -0.17116E+02
  1163    0.11680E+04    0.13421E+02    0.88597E-01   -0.16331E+02
  1164    0.11651E+04    0.13476E+02    0.88570E-01   -0.15555E+02
  1165    0.11621E+04    0.13536E+02    0.88542E-01   -0.14788E+02
  1166    0.11589E+04    0.13599E+02    0.88513E-01   -0.14031E+02
  1167    0.11558E+04    0.13666E+02    0.88482E-01   -0.13285E+02
  1168    0.11525E+04    0.13738E+02    0.88451E-01   -0.12547E+02
  1169    0.11493E+04    0.13814E+02    0.88418E-01   -0.11823E+02
  1170    0.11460E+04    0.13893E+02    0.88385E-01   -0.11107E+02
  1171    0.11426E+04    0.13977E+02    0.88350E-01   -0.10404E+02
