#    L    TT             EE             TE             PP             TP          
  1102    0.12259E+04    0.17891E+02   -0.72562E+02    0.20533E+06    0.94217E+01
  1103    0.12279E+04    0.17649E+02   -0.71833E+02    0.20495E+06    0.93302E+01
  1104    0.12298E+04    0.17412E+02   -0.71087E+02    0.20458E+06    0.92435E+01
  1105    0.12316E+04    0.17179E+02   -0.70326E+02    0.20421E+06    0.91617E+01
  1106    0.12334E+04    0.16948E+02   -0.69548E+02    0.20384E+06    0.90845E+01
  1107    0.12351E+04    0.16723E+02   -0.68756E+02    0.20347E+06    0.90121E+01
  1108    0.12367E+04    0.16500E+02   -0.67949E+02    0.20309E+06    0.89443E+01
  1109    0.12382E+04    0.16280E+02   -0.67128E+02    0.20273E+06    0.88810E+01
  1110    0.12397E+04    0.16067E+02   -0.66293E+02    0.20236E+06    0.88223E+01
  1111    0.12410E+04    0.15858E+02   -0.65445E+02    0.20199E+06    0.87681E+01
  1112    0.12424E+04    0.15653E+02   -0.64584E+02    0.20162E+06    0.87183E+01
  1113    0.12436E+04    0.15453E+02   -0.63710E+02    0.20126E+06    0.86729E+01
  1114    0.12446E+04    0.15257E+02   -0.62824E+02    0.20089E+06    0.86318E+01
  1115    0.12457E+04    0.15066E+02   -0.61927E+02    0.20053E+06    0.85950E+01
  1116    0.12467E+04    0.14879E+02   -0.61019E+02    0.20017E+06    0.85624E+01
  1117    0.12476E+04    0.14697E+02   -0.60100E+02    0.19980E+06    0.85340E+01
  1118    0.12484E+04    0.14521E+02   -0.59170E+02    0.19944E+06    0.85098E+01
  1119    0.12491E+04    0.14349E+02   -0.58231E+02    0.19908E+06    0.84896E+01
  1120    0.12497E+04    0.14182E+02   -0.57282E+02    0.19872E+06    0.84734E+01
  1121    0.12503E+04    0.14019E+02   -0.56324E+02    0.19836E+06    0.84612E+01
  1122    0.12507E+04    0.13862E+02   -0.55358E+02    0.19801E+06    0.84530E+01
  1123    0.12511E+04    0.13710E+02   -0.54384E+02    0.19765E+06    0.84486E+01
  1124    0.12514E+04    0.13563E+02   -0.53402E+02    0.19729E+06    0.84480E+01
  1125    0.12515E+04    0.13420E+02   -0.52412E+02    0.19694E+06    0.84513E+01
  1126    0.12516E+04    0.13283E+02   -0.51416E+02    0.19658E+06    0.84582E+01
  1127    0.12516E+04    0.13151E+02   -0.50414E+02    0.19623E+06    0.84688E+01
  1128    0.12515E+04    0.13025E+02   -0.49407E+02    0.19588E+06    0.84831E+01
  1129    0.12514E+04    0.12904E+02   -0.48394E+02    0.19552E+06    0.85009E+01
  1130    0.12510E+04    0.12788E+02   -0.47377E+02    0.19517E+06    0.85222E+01
  1131    0.12507E+04    0.12677E+02   -0.46356E+02    0.19482E+06    0.85471E+01
  1132    0.12503E+04    0.12572E+02   -0.45330E+02    0.19447E+06    0.85753E+01
  1133    0.12497E+04    0.12472E+02   -0.44302E+02    0.19412E+06    0.86069E+01
  1134    0.12491E+04    0.12377E+02   -0.43270E+02    0.19378E+06    0.86419E+01
  1135    0.12483E+04    0.12288E+02   -0.42236E+02    0.19343E+06    0.86801E+01
  1136    0.12475E+04    0.12204E+02   -0.41201E+02    0.19308E+06    0.87215E+01
  1137    0.12466E+04    0.12125E+02   -0.40163E+02    0.19274E+06    0.87661E+01
  1138    0.12456E+04    0.12053E+02   -0.39126E+02    0.19239E+06    0.88138E+01
  1139    0.12445E+04    0.11985E+02   -0.38086E+02    0.19205E+06    0.88646E+01
  1140    0.12433E+04    0.11923E+02   -0.37048E+02    0.19171E+06    0.89184E+01
  1141    0.12420E+04    0.11866E+02   -0.36010E+02    0.19136E+06    0.89752E+01
  1142    0.12407E+04    0.11815E+02   -0.34972E+02    0.19102E+06    0.90349E+01
  1143    0.12392E+04    0.11768E+02   -0.33937E+02    0.19068E+06    0.90975E+01
  1144    0.12376E+04    0.11727E+02   -0.32904E+02    0.19034E+06    0.91629E+01
  1145    0.12360E+04    0.11693E+02   -0.31872E+02    0.19000E+06    0.92310E+01
  1146    0.12343E+04    0.11663E+02   -0.30844E+02    0.18967E+06    0.93019E+01
  1147    0.12325E+04    0.11639E+02   -0.29818E+02    0.18933E+06    0.93754E+01
  1148    0.12305E+04    0.11620E+02   -0.28797E+02    0.18899E+06    0.94516E+01
  1149    0.12286E+04    0.11607E+02   -0.27780E+02    0.18866E+06    0.95303E+01
  1150    0.12265E+04    0.11598E+02   -0.26768E+02    0.18832E+06    0.96116E+01
  1151    0.12244E+04    0.11596E+02   -0.25760E+02    0.18799E+06    0.96953E+01
  1152    0.12220E+04    0.11598E+02   -0.24759E+02    0.18766E+06    0.97815E+01
  1153    0.12198E+04    0.11606E+02   -0.23764E+02    0.18732E+06    0.98702E+01
  1154    0.12174E+04    0.11620E+02   -0.22774E+02    0.18699E+06    0.99614E+01
  1155    0.12149E+04    0.11639E+02   -0.21791E+02    0.18666E+06    0.10055E+02
  1156    0.12123E+04    0.11662E+02   -0.20816E+02    0.18633E+06    0.10152E+02
  1157    0.12096E+04    0.11691E+02   -0.19847E+02    0.18600E+06    0.10251E+02
  1158    0.12069E+04    0.11725E+02   -0.18887E+02    0.18567E+06    0.10352E+02
  1159    0.12041E+04    0.11764E+02   -0.17935E+02    0.18534E+06    0.10456E+02
  1160    0.12011E+04    0.11809E+02   -0.16994E+02    0.18502E+06    0.10563E+02
  1161    0.11982E+04    0.11858E+02   -0.16060E+02    0.18469E+06    0.10673E+02
  1162    0.11951E+04    0.11912E+02   -0.15136E+02    0.18437E+06    0.10785E+02
  1163    0.11920E+04    0.11972E+02   -0.14222E+02    0.18404E+06    0.10900E+02
  1164    0.11889E+04    0.12037E+02   -0.13318E+02    0.18372E+06    0.11017E+02
  1165    0.11856E+04    0.12106E+02   -0.12424E+02    0.18339E+06    0.11138E+02
  1166    0.11822E+04    0.12180E+02   -0.11542E+02    0.18307E+06    0.11261E+02
  1167    0.11788E+04    0.12259E+02   -0.10671E+02    0.18275E+06    0.11387E+02
  1168    0.11753E+04    0.12343E+02   -0.98114E+01    0.18243E+06    0.11515E+02
  1169    0.11718E+04    0.12431E+02   -0.89652E+01    0.18211E+06    0.11647E+02
  1170    0.11682E+04    0.12524E+02   -0.81296E+01    0.18179E+06    0.11781E+02
  1171    0.11645E+04    0.12622E+02   -0.73078E+01    0.18147E+06    0.11919E+02
  1172    0.11608E+04    0.12724E+02   -0.64989E+01    0.18115E+06    0.12059E+02
  1173    0.11570E+04    0.12830E+02   -0.57029E+01    0.18083E+06    0.12202E+02
  1174    0.11531E+04    0.12941E+02   -0.49209E+01    0.18052E+06    0.12348E+02
  1175    0.11492E+04    0.13055E+02   -0.41528E+01    0.18020E+06    0.12497E+02
  1176    0.11451E+04    0.13174E+02   -0.33993E+01    0.17989E+06    0.12649E+02
  1177    0.11411E+04    0.13298E+02   -0.26601E+01    0.17957E+06    0.12804E+02
  1178    0.11370E+04    0.13425E+02   -0.19357E+01    0.17926E+06    0.12961E+02
  1179    0.11329E+04    0.13557E+02   -0.12264E+01    0.17895E+06    0.13122E+02
  1180    0.11287E+04    0.13694E+02   -0.53244E+00    0.17863E+06    0.13286E+02
  1181    0.11245E+04    0.13833E+02    0.14590E+00    0.17832E+06    0.13454E+02
  1182    0.11201E+04    0.13976E+02    0.80834E+00    0.17801E+06    0.13624E+02
  1183    0.11157E+04    0.14123E+02    0.14547E+01    0.17770E+06    0.13797E+02
  1184    0.11113E+04    0.14273E+02    0.20847E+01    0.17739E+06    0.13973E+02
  1185    0.11069E+04    0.14428E+02    0.26982E+01    0.17708E+06    0.14153E+02
  1186    0.11024E+04    0.14585E+02    0.32947E+01    0.17678E+06    0.14336E+02
  1187    0.10979E+04    0.14747E+02    0.38742E+01    0.17647E+06    0.14522E+02
  1188    0.10933E+04    0.14911E+02    0.44363E+01    0.17616E+06    0.14711E+02
  1189    0.10887E+04    0.15078E+02    0.49811E+01    0.17586E+06    0.14903E+02
  1190    0.10841E+04    0.15248E+02    0.55082E+01    0.17555E+06    0.15099E+02
  1191    0.10793E+04    0.15422E+02    0.60176E+01    0.17525E+06    0.15298E+02
  1192    0.10746E+04    0.15599E+02    0.65090E+01    0.17494E+06    0.15500E+02
  1193    0.10699E+04    0.15778E+02    0.69822E+01    0.17464E+06    0.15705E+02
  1194    0.10651E+04    0.15960E+02    0.74374E+01    0.17434E+06    0.15914E+02
  1195    0.10603E+04    0.16145E+02    0.78741E+01    0.17404E+06    0.16126E+02
  1196    0.10554E+04    0.16334E+02    0.82920E+01    0.17374E+06    0.16342E+02
  1197    0.10506E+04    0.16523E+02    0.86913E+01    0.17344E+06    0.16561E+02
  1198    0.10457E+04    0.16716E+02    0.90708E+01    0.17314E+06    0.16783E+02
  1199    0.10408E+04    0.16910E+02    0.94325E+01    0.17284E+06    0.17009E+02
  1200    0.10358E+04    0.17107E+02    0.97750E+01    0.17254E+06    0.17238E+02
  1201    0.10309E+04    0.17306E+02    0.10097E+02    0.17224E+06    0.17471E+02
  1202    0.10259E+04    0.17507E+02    0.10402E+02    0.17195E+06    0.17707E+02
  1203    0.10210E+04    0.17711E+02    0.10686E+02    0.17165E+06    0.17945E+02
  1204    0.10159E+04    0.17916E+02    0.10951E+02    0.17135E+06    0.18186E+02
  1205    0.10109E+04    0.18121E+02    0.11196E+02    0.17106E+06    0.18430E+02
  1206    0.10059E+04    0.18329E+02    0.11422E+02    0.17077E+06    0.18675E+02
  1207    0.10010E+04    0.18539E+02    0.11627E+02    0.17047E+06    0.18922E+02
  1208    0.99596E+03    0.18750E+02    0.11814E+02    0.17018E+06    0.19171E+02
  1209    0.99089E+03    0.18962E+02    0.11982E+02    0.16989E+06    0.19420E+02
  1210    0.98589E+03    0.19175E+02    0.12129E+02    0.16960E+06    0.19670E+02
  1211    0.98082E+03    0.19391E+02    0.12256E+02    0.16930E+06    0.19920E+02
  1212    0.97583E+03    0.19606E+02    0.12364E+02    0.16901E+06    0.20171E+02
  1213    0.97077E+03    0.19822E+02    0.12453E+02    0.16873E+06    0.20421E+02
  1214    0.96579E+03    0.20040E+02    0.12522E+02    0.16844E+06    0.20670E+02
  1215    0.96082E+03    0.20258E+02    0.12571E+02    0.16815E+06    0.20919E+02
  1216    0.95585E+03    0.20477E+02    0.12601E+02    0.16786E+06    0.21167E+02
  1217    0.95073E+03    0.20697E+02    0.12612E+02    0.16757E+06    0.21413E+02
  1218    0.94577E+03    0.20918E+02    0.12602E+02    0.16729E+06    0.21657E+02
  1219    0.94074E+03    0.21137E+02    0.12574E+02    0.16700E+06    0.21900E+02
  1220    0.93578E+03    0.21358E+02    0.12527E+02    0.16672E+06    0.22139E+02
  1221    0.93083E+03    0.21578E+02    0.12460E+02    0.16643E+06    0.22377E+02
  1222    0.92589E+03    0.21799E+02    0.12373E+02    0.16615E+06    0.22611E+02
  1223    0.92095E+03    0.22020E+02    0.12269E+02    0.16587E+06    0.22841E+02
  1224    0.91601E+03    0.22239E+02    0.12145E+02    0.16558E+06    0.23068E+02
  1225    0.91115E+03    0.22459E+02    0.12001E+02    0.16530E+06    0.23292E+02
  1226    0.90630E+03    0.22679E+02    0.11840E+02    0.16502E+06    0.23510E+02
  1227    0.90152E+03    0.22898E+02    0.11659E+02    0.16474E+06    0.23725E+02
  1228    0.89668E+03    0.23117E+02    0.11461E+02    0.16446E+06    0.23934E+02
  1229    0.89191E+03    0.23335E+02    0.11243E+02    0.16418E+06    0.24138E+02
  1230    0.88700E+03    0.23551E+02    0.11008E+02    0.16390E+06    0.24337E+02
  1231    0.88224E+03    0.23768E+02    0.10755E+02    0.16363E+06    0.24530E+02
  1232    0.87749E+03    0.23983E+02    0.10484E+02    0.16335E+06    0.24717E+02
  1233    0.87289E+03    0.24198E+02    0.10195E+02    0.16307E+06    0.24897E+02
  1234    0.86822E+03    0.24411E+02    0.98891E+01    0.16280E+06    0.25071E+02
  1235    0.86385E+03    0.24623E+02    0.95657E+01    0.16252E+06    0.25237E+02
  1236    0.85933E+03    0.24833E+02    0.92255E+01    0.16225E+06    0.25396E+02
  1237    0.85482E+03    0.25042E+02    0.88677E+01    0.16197E+06    0.25548E+02
  1238    0.85039E+03    0.25250E+02    0.84930E+01    0.16170E+06    0.25691E+02
  1239    0.84596E+03    0.25456E+02    0.81015E+01    0.16142E+06    0.25827E+02
  1240    0.84154E+03    0.25660E+02    0.76947E+01    0.16115E+06    0.25953E+02
  1241    0.83727E+03    0.25862E+02    0.72711E+01    0.16088E+06    0.26071E+02
  1242    0.83293E+03    0.26064E+02    0.68331E+01    0.16061E+06    0.26179E+02
  1243    0.82867E+03    0.26261E+02    0.63773E+01    0.16034E+06    0.26278E+02
  1244    0.82449E+03    0.26459E+02    0.59077E+01    0.16007E+06    0.26367E+02
  1245    0.82039E+03    0.26653E+02    0.54226E+01    0.15980E+06    0.26446E+02
  1246    0.81629E+03    0.26845E+02    0.49238E+01    0.15953E+06    0.26515E+02
  1247    0.81219E+03    0.27035E+02    0.44096E+01    0.15926E+06    0.26573E+02
  1248    0.80817E+03    0.27222E+02    0.38809E+01    0.15899E+06    0.26619E+02
  1249    0.80423E+03    0.27408E+02    0.33385E+01    0.15873E+06    0.26655E+02
  1250    0.80037E+03    0.27591E+02    0.27824E+01    0.15846E+06    0.26678E+02
  1251    0.79652E+03    0.27770E+02    0.22126E+01    0.15819E+06    0.26690E+02
  1252    0.79281E+03    0.27948E+02    0.16294E+01    0.15793E+06    0.26690E+02
  1253    0.78904E+03    0.28122E+02    0.10335E+01    0.15766E+06    0.26679E+02
  1254    0.78535E+03    0.28292E+02    0.42493E+00    0.15740E+06    0.26657E+02
  1255    0.78173E+03    0.28461E+02   -0.19606E+00    0.15714E+06    0.26626E+02
  1256    0.77826E+03    0.28626E+02   -0.82888E+00    0.15687E+06    0.26584E+02
  1257    0.77480E+03    0.28789E+02   -0.14735E+01    0.15661E+06    0.26534E+02
  1258    0.77135E+03    0.28947E+02   -0.21294E+01    0.15635E+06    0.26474E+02
  1259    0.76797E+03    0.29103E+02   -0.27964E+01    0.15609E+06    0.26407E+02
  1260    0.76466E+03    0.29255E+02   -0.34741E+01    0.15583E+06    0.26331E+02
  1261    0.76144E+03    0.29405E+02   -0.41623E+01    0.15557E+06    0.26249E+02
  1262    0.75829E+03    0.29551E+02   -0.48604E+01    0.15531E+06    0.26159E+02
  1263    0.75522E+03    0.29694E+02   -0.55684E+01    0.15505E+06    0.26063E+02
  1264    0.75216E+03    0.29833E+02   -0.62860E+01    0.15479E+06    0.25961E+02
  1265    0.74924E+03    0.29969E+02   -0.70127E+01    0.15453E+06    0.25853E+02
  1266    0.74633E+03    0.30101E+02   -0.77480E+01    0.15427E+06    0.25740E+02
  1267    0.74350E+03    0.30228E+02   -0.84919E+01    0.15402E+06    0.25623E+02
  1268    0.74075E+03    0.30354E+02   -0.92440E+01    0.15376E+06    0.25502E+02
  1269    0.73808E+03    0.30474E+02   -0.10004E+02    0.15351E+06    0.25377E+02
  1270    0.73547E+03    0.30590E+02   -0.10771E+02    0.15325E+06    0.25248E+02
  1271    0.73293E+03    0.30703E+02   -0.11546E+02    0.15300E+06    0.25118E+02
  1272    0.73045E+03    0.30813E+02   -0.12327E+02    0.15274E+06    0.24984E+02
  1273    0.72803E+03    0.30917E+02   -0.13114E+02    0.15249E+06    0.24849E+02
  1274    0.72569E+03    0.31017E+02   -0.13908E+02    0.15224E+06    0.24713E+02
  1275    0.72341E+03    0.31114E+02   -0.14706E+02    0.15198E+06    0.24576E+02
  1276    0.72120E+03    0.31207E+02   -0.15511E+02    0.15173E+06    0.24439E+02
  1277    0.71907E+03    0.31297E+02   -0.16320E+02    0.15148E+06    0.24301E+02
  1278    0.71700E+03    0.31381E+02   -0.17133E+02    0.15123E+06    0.24164E+02
  1279    0.71501E+03    0.31461E+02   -0.17951E+02    0.15098E+06    0.24028E+02
  1280    0.71310E+03    0.31538E+02   -0.18773E+02    0.15073E+06    0.23894E+02
  1281    0.71125E+03    0.31610E+02   -0.19597E+02    0.15048E+06    0.23762E+02
  1282    0.70948E+03    0.31677E+02   -0.20425E+02    0.15023E+06    0.23631E+02
  1283    0.70778E+03    0.31741E+02   -0.21256E+02    0.14998E+06    0.23504E+02
  1284    0.70616E+03    0.31800E+02   -0.22090E+02    0.14974E+06    0.23380E+02
  1285    0.70459E+03    0.31856E+02   -0.22924E+02    0.14949E+06    0.23260E+02
  1286    0.70311E+03    0.31906E+02   -0.23761E+02    0.14924E+06    0.23144E+02
  1287    0.70169E+03    0.31952E+02   -0.24598E+02    0.14900E+06    0.23033E+02
  1288    0.70035E+03    0.31993E+02   -0.25437E+02    0.14875E+06    0.22927E+02
  1289    0.69908E+03    0.32031E+02   -0.26276E+02    0.14851E+06    0.22827E+02
  1290    0.69788E+03    0.32063E+02   -0.27115E+02    0.14826E+06    0.22733E+02
  1291    0.69675E+03    0.32092E+02   -0.27954E+02    0.14802E+06    0.22645E+02
  1292    0.69569E+03    0.32114E+02   -0.28793E+02    0.14777E+06    0.22565E+02
  1293    0.69470E+03    0.32134E+02   -0.29631E+02    0.14753E+06    0.22492E+02
  1294    0.69379E+03    0.32149E+02   -0.30466E+02    0.14729E+06    0.22426E+02
  1295    0.69294E+03    0.32160E+02   -0.31300E+02    0.14705E+06    0.22370E+02
  1296    0.69216E+03    0.32166E+02   -0.32131E+02    0.14681E+06    0.22322E+02
  1297    0.69145E+03    0.32168E+02   -0.32961E+02    0.14656E+06    0.22284E+02
  1298    0.69081E+03    0.32166E+02   -0.33787E+02    0.14632E+06    0.22255E+02
  1299    0.69023E+03    0.32159E+02   -0.34611E+02    0.14608E+06    0.22237E+02
  1300    0.68973E+03    0.32146E+02   -0.35430E+02    0.14584E+06    0.22229E+02
  1301    0.68930E+03    0.32131E+02   -0.36246E+02    0.14561E+06    0.22233E+02
  1302    0.68892E+03    0.32110E+02   -0.37056E+02    0.14537E+06    0.22247E+02
  1303    0.68861E+03    0.32085E+02   -0.37863E+02    0.14513E+06    0.22272E+02
  1304    0.68837E+03    0.32056E+02   -0.38665E+02    0.14489E+06    0.22306E+02
  1305    0.68820E+03    0.32022E+02   -0.39462E+02    0.14466E+06    0.22350E+02
  1306    0.68808E+03    0.31985E+02   -0.40253E+02    0.14442E+06    0.22403E+02
  1307    0.68804E+03    0.31943E+02   -0.41037E+02    0.14418E+06    0.22464E+02
  1308    0.68805E+03    0.31896E+02   -0.41817E+02    0.14395E+06    0.22532E+02
  1309    0.68812E+03    0.31844E+02   -0.42589E+02    0.14371E+06    0.22609E+02
  1310    0.68827E+03    0.31789E+02   -0.43355E+02    0.14348E+06    0.22692E+02
  1311    0.68846E+03    0.31729E+02   -0.44113E+02    0.14324E+06    0.22782E+02
  1312    0.68874E+03    0.31666E+02   -0.44864E+02    0.14301E+06    0.22878E+02
  1313    0.68906E+03    0.31598E+02   -0.45607E+02    0.14278E+06    0.22979E+02
  1314    0.68944E+03    0.31525E+02   -0.46342E+02    0.14255E+06    0.23085E+02
  1315    0.68988E+03    0.31450E+02   -0.47068E+02    0.14231E+06    0.23196E+02
  1316    0.69038E+03    0.31369E+02   -0.47786E+02    0.14208E+06    0.23311E+02
  1317    0.69094E+03    0.31285E+02   -0.48495E+02    0.14185E+06    0.23430E+02
  1318    0.69154E+03    0.31196E+02   -0.49194E+02    0.14162E+06    0.23552E+02
  1319    0.69220E+03    0.31104E+02   -0.49885E+02    0.14139E+06    0.23677E+02
  1320    0.69291E+03    0.31007E+02   -0.50566E+02    0.14116E+06    0.23804E+02
  1321    0.69368E+03    0.30908E+02   -0.51237E+02    0.14093E+06    0.23932E+02
  1322    0.69450E+03    0.30802E+02   -0.51896E+02    0.14070E+06    0.24062E+02
  1323    0.69537E+03    0.30694E+02   -0.52546E+02    0.14047E+06    0.24193E+02
  1324    0.69629E+03    0.30582E+02   -0.53185E+02    0.14025E+06    0.24324E+02
  1325    0.69725E+03    0.30467E+02   -0.53812E+02    0.14002E+06    0.24455E+02
  1326    0.69827E+03    0.30348E+02   -0.54429E+02    0.13979E+06    0.24585E+02
  1327    0.69932E+03    0.30226E+02   -0.55035E+02    0.13957E+06    0.24715E+02
  1328    0.70043E+03    0.30100E+02   -0.55627E+02    0.13934E+06    0.24842E+02
  1329    0.70158E+03    0.29970E+02   -0.56208E+02    0.13912E+06    0.24968E+02
  1330    0.70277E+03    0.29836E+02   -0.56777E+02    0.13889E+06    0.25091E+02
  1331    0.70401E+03    0.29700E+02   -0.57333E+02    0.13867E+06    0.25211E+02
  1332    0.70528E+03    0.29560E+02   -0.57877E+02    0.13844E+06    0.25328E+02
  1333    0.70660E+03    0.29416E+02   -0.58407E+02    0.13822E+06    0.25441E+02
  1334    0.70795E+03    0.29270E+02   -0.58925E+02    0.13799E+06    0.25549E+02
  1335    0.70934E+03    0.29120E+02   -0.59429E+02    0.13777E+06    0.25653E+02
  1336    0.71077E+03    0.28968E+02   -0.59919E+02    0.13755E+06    0.25751E+02
  1337    0.71223E+03    0.28811E+02   -0.60396E+02    0.13733E+06    0.25843E+02
  1338    0.71372E+03    0.28653E+02   -0.60859E+02    0.13711E+06    0.25929E+02
  1339    0.71525E+03    0.28490E+02   -0.61308E+02    0.13689E+06    0.26009E+02
  1340    0.71681E+03    0.28326E+02   -0.61744E+02    0.13667E+06    0.26081E+02
  1341    0.71840E+03    0.28160E+02   -0.62165E+02    0.13645E+06    0.26145E+02
  1342    0.72001E+03    0.27990E+02   -0.62571E+02    0.13623E+06    0.26201E+02
  1343    0.72166E+03    0.27817E+02   -0.62963E+02    0.13601E+06    0.26249E+02
  1344    0.72333E+03    0.27641E+02   -0.63339E+02    0.13579E+06    0.26287E+02
  1345    0.72501E+03    0.27465E+02   -0.63701E+02    0.13557E+06    0.26316E+02
  1346    0.72673E+03    0.27284E+02   -0.64048E+02    0.13535E+06    0.26335E+02
  1347    0.72848E+03    0.27102E+02   -0.64380E+02    0.13513E+06    0.26343E+02
  1348    0.73023E+03    0.26917E+02   -0.64696E+02    0.13492E+06    0.26340E+02
  1349    0.73202E+03    0.26729E+02   -0.64997E+02    0.13470E+06    0.26326E+02
  1350    0.73382E+03    0.26541E+02   -0.65282E+02    0.13449E+06    0.26299E+02
  1351    0.73564E+03    0.26350E+02   -0.65551E+02    0.13427E+06    0.26261E+02
  1352    0.73746E+03    0.26156E+02   -0.65805E+02    0.13405E+06    0.26211E+02
  1353    0.73931E+03    0.25963E+02   -0.66043E+02    0.13384E+06    0.26149E+02
  1354    0.74117E+03    0.25766E+02   -0.66265E+02    0.13363E+06    0.26078E+02
  1355    0.74304E+03    0.25568E+02   -0.66472E+02    0.13341E+06    0.25998E+02
  1356    0.74494E+03    0.25368E+02   -0.66663E+02    0.13320E+06    0.25909E+02
  1357    0.74683E+03    0.25167E+02   -0.66838E+02    0.13298E+06    0.25812E+02
  1358    0.74872E+03    0.24964E+02   -0.66994E+02    0.13277E+06    0.25709E+02
  1359    0.75062E+03    0.24759E+02   -0.67137E+02    0.13256E+06    0.25599E+02
  1360    0.75251E+03    0.24555E+02   -0.67262E+02    0.13235E+06    0.25485E+02
  1361    0.75443E+03    0.24347E+02   -0.67372E+02    0.13214E+06    0.25365E+02
  1362    0.75633E+03    0.24139E+02   -0.67465E+02    0.13193E+06    0.25242E+02
  1363    0.75824E+03    0.23930E+02   -0.67544E+02    0.13172E+06    0.25116E+02
  1364    0.76012E+03    0.23720E+02   -0.67604E+02    0.13151E+06    0.24988E+02
  1365    0.76209E+03    0.23509E+02   -0.67648E+02    0.13130E+06    0.24858E+02
  1366    0.76398E+03    0.23296E+02   -0.67678E+02    0.13109E+06    0.24728E+02
  1367    0.76587E+03    0.23082E+02   -0.67691E+02    0.13088E+06    0.24599E+02
  1368    0.76783E+03    0.22870E+02   -0.67687E+02    0.13067E+06    0.24470E+02
  1369    0.76971E+03    0.22655E+02   -0.67666E+02    0.13046E+06    0.24343E+02
  1370    0.77159E+03    0.22441E+02   -0.67631E+02    0.13025E+06    0.24219E+02
  1371    0.77346E+03    0.22226E+02   -0.67579E+02    0.13005E+06    0.24098E+02
  1372    0.77533E+03    0.22010E+02   -0.67511E+02    0.12984E+06    0.23981E+02
  1373    0.77720E+03    0.21795E+02   -0.67428E+02    0.12963E+06    0.23870E+02
  1374    0.77906E+03    0.21579E+02   -0.67328E+02    0.12943E+06    0.23764E+02
  1375    0.78092E+03    0.21363E+02   -0.67213E+02    0.12922E+06    0.23664E+02
  1376    0.78277E+03    0.21147E+02   -0.67082E+02    0.12902E+06    0.23573E+02
  1377    0.78462E+03    0.20932E+02   -0.66935E+02    0.12881E+06    0.23489E+02
  1378    0.78647E+03    0.20715E+02   -0.66773E+02    0.12861E+06    0.23414E+02
  1379    0.78824E+03    0.20500E+02   -0.66596E+02    0.12840E+06    0.23349E+02
  1380    0.79001E+03    0.20283E+02   -0.66403E+02    0.12820E+06    0.23295E+02
  1381    0.79177E+03    0.20069E+02   -0.66195E+02    0.12800E+06    0.23252E+02
  1382    0.79338E+03    0.19854E+02   -0.65970E+02    0.12779E+06    0.23221E+02
  1383    0.79513E+03    0.19640E+02   -0.65732E+02    0.12759E+06    0.23203E+02
  1384    0.79674E+03    0.19426E+02   -0.65478E+02    0.12739E+06    0.23199E+02
  1385    0.79834E+03    0.19213E+02   -0.65209E+02    0.12719E+06    0.23210E+02
  1386    0.79993E+03    0.19001E+02   -0.64926E+02    0.12698E+06    0.23235E+02
  1387    0.80145E+03    0.18790E+02   -0.64628E+02    0.12678E+06    0.23277E+02
  1388    0.80311E+03    0.18579E+02   -0.64316E+02    0.12658E+06    0.23336E+02
  1389    0.80462E+03    0.18369E+02   -0.63988E+02    0.12638E+06    0.23412E+02
  1390    0.80605E+03    0.18161E+02   -0.63648E+02    0.12618E+06    0.23507E+02
  1391    0.80756E+03    0.17954E+02   -0.63294E+02    0.12598E+06    0.23622E+02
  1392    0.80898E+03    0.17748E+02   -0.62925E+02    0.12579E+06    0.23756E+02
  1393    0.81040E+03    0.17544E+02   -0.62543E+02    0.12559E+06    0.23911E+02
  1394    0.81174E+03    0.17340E+02   -0.62149E+02    0.12539E+06    0.24088E+02
  1395    0.81308E+03    0.17138E+02   -0.61739E+02    0.12519E+06    0.24287E+02
  1396    0.81442E+03    0.16938E+02   -0.61319E+02    0.12499E+06    0.24510E+02
  1397    0.81568E+03    0.16739E+02   -0.60884E+02    0.12480E+06    0.24757E+02
  1398    0.81686E+03    0.16541E+02   -0.60437E+02    0.12460E+06    0.25028E+02
  1399    0.81803E+03    0.16347E+02   -0.59977E+02    0.12440E+06    0.25325E+02
  1400    0.81921E+03    0.16153E+02   -0.59505E+02    0.12421E+06    0.25649E+02
  1401    0.82030E+03    0.15961E+02   -0.59021E+02    0.12401E+06    0.25999E+02
  1402    0.82139E+03    0.15771E+02   -0.58525E+02    0.12382E+06    0.26376E+02
  1403    0.82241E+03    0.15584E+02   -0.58018E+02    0.12362E+06    0.26779E+02
  1404    0.82334E+03    0.15399E+02   -0.57499E+02    0.12343E+06    0.27206E+02
  1405    0.82435E+03    0.15214E+02   -0.56968E+02    0.12323E+06    0.27657E+02
  1406    0.82520E+03    0.15034E+02   -0.56428E+02    0.12304E+06    0.28130E+02
  1407    0.82598E+03    0.14854E+02   -0.55876E+02    0.12285E+06    0.28626E+02
  1408    0.82690E+03    0.14677E+02   -0.55313E+02    0.12265E+06    0.29143E+02
  1409    0.82760E+03    0.14503E+02   -0.54740E+02    0.12246E+06    0.29681E+02
  1410    0.82837E+03    0.14330E+02   -0.54158E+02    0.12227E+06    0.30238E+02
  1411    0.82906E+03    0.14160E+02   -0.53566E+02    0.12208E+06    0.30813E+02
  1412    0.82967E+03    0.13993E+02   -0.52963E+02    0.12189E+06    0.31407E+02
  1413    0.83013E+03    0.13829E+02   -0.52351E+02    0.12169E+06    0.32017E+02
