#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1583    0.41789E+03    0.39173E+00    0.10252E-08    0.39173E+00    0.21569E+02    0.11267E-09    0.10252E-08    0.11267E-09    0.80243E-15
  1584    0.41580E+03   -0.48688E-01    0.10593E-08   -0.48688E-01    0.21631E+02    0.11208E-09    0.10593E-08    0.11208E-09    0.80022E-15
  1585    0.41373E+03   -0.49339E+00    0.10916E-08   -0.49339E+00    0.21691E+02    0.11150E-09    0.10916E-08    0.11150E-09    0.79802E-15
  1586    0.41171E+03   -0.94218E+00    0.11220E-08   -0.94218E+00    0.21747E+02    0.11093E-09    0.11220E-08    0.11093E-09    0.79582E-15
  1587    0.40974E+03   -0.13951E+01    0.11502E-08   -0.13951E+01    0.21801E+02    0.11039E-09    0.11502E-08    0.11039E-09    0.79362E-15
  1588    0.40780E+03   -0.18518E+01    0.11762E-08   -0.18518E+01    0.21852E+02    0.10987E-09    0.11762E-08    0.10987E-09    0.79144E-15
  1589    0.40590E+03   -0.23119E+01    0.11998E-08   -0.23119E+01    0.21901E+02    0.10937E-09    0.11998E-08    0.10937E-09    0.78926E-15
  1590    0.40404E+03   -0.27754E+01    0.12209E-08   -0.27754E+01    0.21947E+02    0.10890E-09    0.12209E-08    0.10890E-09    0.78709E-15
  1591    0.40223E+03   -0.32419E+01    0.12391E-08   -0.32419E+01    0.21990E+02    0.10846E-09    0.12391E-08    0.10846E-09    0.78493E-15
  1592    0.40045E+03   -0.37113E+01    0.12545E-08   -0.37113E+01    0.22031E+02    0.10804E-09    0.12545E-08    0.10804E-09    0.78277E-15
  1593    0.39872E+03   -0.41835E+01    0.12669E-08   -0.41835E+01    0.22069E+02    0.10766E-09    0.12669E-08    0.10766E-09    0.78062E-15
  1594    0.39702E+03   -0.46581E+01    0.12760E-08   -0.46581E+01    0.22105E+02    0.10732E-09    0.12760E-08    0.10732E-09    0.77847E-15
  1595    0.39537E+03   -0.51347E+01    0.12817E-08   -0.51347E+01    0.22138E+02    0.10702E-09    0.12817E-08    0.10702E-09    0.77634E-15
  1596    0.39377E+03   -0.56134E+01    0.12839E-08   -0.56134E+01    0.22168E+02    0.10675E-09    0.12839E-08    0.10675E-09    0.77420E-15
  1597    0.39219E+03   -0.60939E+01    0.12824E-08   -0.60939E+01    0.22195E+02    0.10653E-09    0.12824E-08    0.10653E-09    0.77208E-15
  1598    0.39066E+03   -0.65758E+01    0.12771E-08   -0.65758E+01    0.22219E+02    0.10635E-09    0.12771E-08    0.10635E-09    0.76996E-15
  1599    0.38917E+03   -0.70592E+01    0.12677E-08   -0.70592E+01    0.22240E+02    0.10622E-09    0.12677E-08    0.10622E-09    0.76785E-15
  1600    0.38773E+03   -0.75437E+01    0.12542E-08   -0.75437E+01    0.22260E+02    0.10615E-09    0.12542E-08    0.10615E-09    0.76575E-15
  1601    0.38632E+03   -0.80290E+01    0.12364E-08   -0.80290E+01    0.22276E+02    0.10612E-09    0.12364E-08    0.10612E-09    0.76365E-15
  1602    0.38495E+03   -0.85150E+01    0.12144E-08   -0.85150E+01    0.22289E+02    0.10614E-09    0.12144E-08    0.10614E-09    0.76156E-15
  1603    0.38363E+03   -0.90018E+01    0.11884E-08   -0.90018E+01    0.22299E+02    0.10622E-09    0.11884E-08    0.10622E-09    0.75948E-15
  1604    0.38235E+03   -0.94892E+01    0.11587E-08   -0.94892E+01    0.22306E+02    0.10633E-09    0.11587E-08    0.10633E-09    0.75740E-15
  1605    0.38110E+03   -0.99759E+01    0.11253E-08   -0.99759E+01    0.22311E+02    0.10649E-09    0.11253E-08    0.10649E-09    0.75533E-15
  1606    0.37990E+03   -0.10463E+02    0.10884E-08   -0.10463E+02    0.22313E+02    0.10670E-09    0.10884E-08    0.10670E-09    0.75327E-15
  1607    0.37874E+03   -0.10951E+02    0.10483E-08   -0.10951E+02    0.22313E+02    0.10694E-09    0.10483E-08    0.10694E-09    0.75121E-15
  1608    0.37761E+03   -0.11437E+02    0.10051E-08   -0.11437E+02    0.22310E+02    0.10722E-09    0.10051E-08    0.10722E-09    0.74916E-15
  1609    0.37653E+03   -0.11923E+02    0.95890E-09   -0.11923E+02    0.22303E+02    0.10753E-09    0.95890E-09    0.10753E-09    0.74711E-15
  1610    0.37549E+03   -0.12408E+02    0.90998E-09   -0.12408E+02    0.22293E+02    0.10787E-09    0.90998E-09    0.10787E-09    0.74507E-15
  1611    0.37448E+03   -0.12892E+02    0.85849E-09   -0.12892E+02    0.22281E+02    0.10825E-09    0.85849E-09    0.10825E-09    0.74304E-15
  1612    0.37353E+03   -0.13375E+02    0.80459E-09   -0.13375E+02    0.22266E+02    0.10865E-09    0.80459E-09    0.10865E-09    0.74101E-15
  1613    0.37259E+03   -0.13856E+02    0.74847E-09   -0.13856E+02    0.22248E+02    0.10908E-09    0.74847E-09    0.10908E-09    0.73899E-15
  1614    0.37171E+03   -0.14336E+02    0.69030E-09   -0.14336E+02    0.22228E+02    0.10953E-09    0.69030E-09    0.10953E-09    0.73698E-15
  1615    0.37086E+03   -0.14814E+02    0.63026E-09   -0.14814E+02    0.22205E+02    0.11001E-09    0.63026E-09    0.11001E-09    0.73497E-15
  1616    0.37005E+03   -0.15290E+02    0.56852E-09   -0.15290E+02    0.22179E+02    0.11050E-09    0.56852E-09    0.11050E-09    0.73297E-15
  1617    0.36928E+03   -0.15763E+02    0.50526E-09   -0.15763E+02    0.22150E+02    0.11101E-09    0.50526E-09    0.11101E-09    0.73098E-15
  1618    0.36854E+03   -0.16234E+02    0.44065E-09   -0.16234E+02    0.22119E+02    0.11153E-09    0.44065E-09    0.11153E-09    0.72899E-15
  1619    0.36783E+03   -0.16703E+02    0.37487E-09   -0.16703E+02    0.22085E+02    0.11207E-09    0.37487E-09    0.11207E-09    0.72701E-15
  1620    0.36718E+03   -0.17169E+02    0.30809E-09   -0.17169E+02    0.22048E+02    0.11261E-09    0.30809E-09    0.11261E-09    0.72503E-15
  1621    0.36655E+03   -0.17633E+02    0.24050E-09   -0.17633E+02    0.22008E+02    0.11316E-09    0.24050E-09    0.11316E-09    0.72306E-15
  1622    0.36597E+03   -0.18093E+02    0.17227E-09   -0.18093E+02    0.21966E+02    0.11372E-09    0.17227E-09    0.11372E-09    0.72110E-15
  1623    0.36541E+03   -0.18550E+02    0.10356E-09   -0.18550E+02    0.21922E+02    0.11428E-09    0.10356E-09    0.11428E-09    0.71914E-15
  1624    0.36490E+03   -0.19003E+02    0.34570E-10   -0.19003E+02    0.21875E+02    0.11484E-09    0.34570E-10    0.11484E-09    0.71719E-15
  1625    0.36442E+03   -0.19453E+02   -0.34538E-10   -0.19453E+02    0.21824E+02    0.11541E-09   -0.34538E-10    0.11541E-09    0.71525E-15
  1626    0.36397E+03   -0.19899E+02   -0.10359E-09   -0.19899E+02    0.21772E+02    0.11596E-09   -0.10359E-09    0.11596E-09    0.71331E-15
  1627    0.36355E+03   -0.20341E+02   -0.17240E-09   -0.20341E+02    0.21716E+02    0.11651E-09   -0.17240E-09    0.11651E-09    0.71138E-15
  1628    0.36317E+03   -0.20780E+02   -0.24080E-09   -0.20780E+02    0.21659E+02    0.11706E-09   -0.24080E-09    0.11706E-09    0.70945E-15
  1629    0.36282E+03   -0.21213E+02   -0.30861E-09   -0.21213E+02    0.21599E+02    0.11759E-09   -0.30861E-09    0.11759E-09    0.70753E-15
  1630    0.36251E+03   -0.21643E+02   -0.37566E-09   -0.21643E+02    0.21536E+02    0.11811E-09   -0.37566E-09    0.11811E-09    0.70561E-15
  1631    0.36222E+03   -0.22067E+02   -0.44176E-09   -0.22067E+02    0.21471E+02    0.11861E-09   -0.44176E-09    0.11861E-09    0.70370E-15
  1632    0.36197E+03   -0.22487E+02   -0.50676E-09   -0.22487E+02    0.21403E+02    0.11910E-09   -0.50676E-09    0.11910E-09    0.70180E-15
  1633    0.36176E+03   -0.22902E+02   -0.57046E-09   -0.22902E+02    0.21333E+02    0.11957E-09   -0.57046E-09    0.11957E-09    0.69990E-15
  1634    0.36158E+03   -0.23312E+02   -0.63269E-09   -0.23312E+02    0.21260E+02    0.12002E-09   -0.63269E-09    0.12002E-09    0.69801E-15
  1635    0.36142E+03   -0.23717E+02   -0.69328E-09   -0.23717E+02    0.21186E+02    0.12044E-09   -0.69328E-09    0.12044E-09    0.69613E-15
  1636    0.36130E+03   -0.24116E+02   -0.75205E-09   -0.24116E+02    0.21108E+02    0.12084E-09   -0.75205E-09    0.12084E-09    0.69425E-15
  1637    0.36121E+03   -0.24510E+02   -0.80883E-09   -0.24510E+02    0.21029E+02    0.12121E-09   -0.80883E-09    0.12121E-09    0.69237E-15
  1638    0.36113E+03   -0.24899E+02   -0.86344E-09   -0.24899E+02    0.20948E+02    0.12155E-09   -0.86344E-09    0.12155E-09    0.69051E-15
  1639    0.36110E+03   -0.25281E+02   -0.91570E-09   -0.25281E+02    0.20863E+02    0.12185E-09   -0.91570E-09    0.12185E-09    0.68865E-15
  1640    0.36110E+03   -0.25658E+02   -0.96544E-09   -0.25658E+02    0.20777E+02    0.12212E-09   -0.96544E-09    0.12212E-09    0.68679E-15
  1641    0.36111E+03   -0.26029E+02   -0.10125E-08   -0.26029E+02    0.20689E+02    0.12236E-09   -0.10125E-08    0.12236E-09    0.68494E-15
  1642    0.36115E+03   -0.26392E+02   -0.10566E-08   -0.26392E+02    0.20598E+02    0.12255E-09   -0.10566E-08    0.12255E-09    0.68309E-15
  1643    0.36122E+03   -0.26750E+02   -0.10978E-08   -0.26750E+02    0.20507E+02    0.12270E-09   -0.10978E-08    0.12270E-09    0.68125E-15
  1644    0.36131E+03   -0.27103E+02   -0.11357E-08   -0.27103E+02    0.20411E+02    0.12281E-09   -0.11357E-08    0.12281E-09    0.67942E-15
  1645    0.36143E+03   -0.27449E+02   -0.11701E-08   -0.27449E+02    0.20314E+02    0.12287E-09   -0.11701E-08    0.12287E-09    0.67759E-15
  1646    0.36157E+03   -0.27787E+02   -0.12011E-08   -0.27787E+02    0.20216E+02    0.12288E-09   -0.12011E-08    0.12288E-09    0.67577E-15
  1647    0.36174E+03   -0.28118E+02   -0.12282E-08   -0.28118E+02    0.20115E+02    0.12285E-09   -0.12282E-08    0.12285E-09    0.67396E-15
  1648    0.36193E+03   -0.28444E+02   -0.12514E-08   -0.28444E+02    0.20012E+02    0.12275E-09   -0.12514E-08    0.12275E-09    0.67214E-15
  1649    0.36215E+03   -0.28762E+02   -0.12706E-08   -0.28762E+02    0.19908E+02    0.12261E-09   -0.12706E-08    0.12261E-09    0.67034E-15
  1650    0.36238E+03   -0.29072E+02   -0.12854E-08   -0.29072E+02    0.19801E+02    0.12240E-09   -0.12854E-08    0.12240E-09    0.66854E-15
  1651    0.36264E+03   -0.29377E+02   -0.12959E-08   -0.29377E+02    0.19694E+02    0.12214E-09   -0.12959E-08    0.12214E-09    0.66675E-15
  1652    0.36292E+03   -0.29673E+02   -0.13020E-08   -0.29673E+02    0.19583E+02    0.12182E-09   -0.13020E-08    0.12182E-09    0.66496E-15
  1653    0.36321E+03   -0.29961E+02   -0.13039E-08   -0.29961E+02    0.19471E+02    0.12144E-09   -0.13039E-08    0.12144E-09    0.66317E-15
  1654    0.36353E+03   -0.30244E+02   -0.13018E-08   -0.30244E+02    0.19359E+02    0.12101E-09   -0.13018E-08    0.12101E-09    0.66140E-15
  1655    0.36387E+03   -0.30516E+02   -0.12958E-08   -0.30516E+02    0.19244E+02    0.12053E-09   -0.12958E-08    0.12053E-09    0.65962E-15
  1656    0.36423E+03   -0.30783E+02   -0.12860E-08   -0.30783E+02    0.19128E+02    0.11999E-09   -0.12860E-08    0.11999E-09    0.65786E-15
  1657    0.36459E+03   -0.31041E+02   -0.12725E-08   -0.31041E+02    0.19010E+02    0.11940E-09   -0.12725E-08    0.11940E-09    0.65610E-15
  1658    0.36499E+03   -0.31292E+02   -0.12555E-08   -0.31292E+02    0.18890E+02    0.11876E-09   -0.12555E-08    0.11876E-09    0.65434E-15
  1659    0.36540E+03   -0.31535E+02   -0.12352E-08   -0.31535E+02    0.18768E+02    0.11808E-09   -0.12352E-08    0.11808E-09    0.65259E-15
  1660    0.36581E+03   -0.31770E+02   -0.12116E-08   -0.31770E+02    0.18647E+02    0.11735E-09   -0.12116E-08    0.11735E-09    0.65084E-15
  1661    0.36626E+03   -0.31997E+02   -0.11848E-08   -0.31997E+02    0.18522E+02    0.11658E-09   -0.11848E-08    0.11658E-09    0.64910E-15
  1662    0.36670E+03   -0.32217E+02   -0.11552E-08   -0.32217E+02    0.18398E+02    0.11576E-09   -0.11552E-08    0.11576E-09    0.64737E-15
  1663    0.36717E+03   -0.32428E+02   -0.11226E-08   -0.32428E+02    0.18272E+02    0.11491E-09   -0.11226E-08    0.11491E-09    0.64564E-15
  1664    0.36765E+03   -0.32630E+02   -0.10874E-08   -0.32630E+02    0.18144E+02    0.11401E-09   -0.10874E-08    0.11401E-09    0.64392E-15
  1665    0.36814E+03   -0.32825E+02   -0.10496E-08   -0.32825E+02    0.18015E+02    0.11308E-09   -0.10496E-08    0.11308E-09    0.64220E-15
  1666    0.36865E+03   -0.33013E+02   -0.10094E-08   -0.33013E+02    0.17885E+02    0.11211E-09   -0.10094E-08    0.11211E-09    0.64049E-15
  1667    0.36916E+03   -0.33191E+02   -0.96686E-09   -0.33191E+02    0.17754E+02    0.11111E-09   -0.96686E-09    0.11111E-09    0.63878E-15
  1668    0.36969E+03   -0.33362E+02   -0.92217E-09   -0.33362E+02    0.17622E+02    0.11008E-09   -0.92217E-09    0.11008E-09    0.63707E-15
  1669    0.37023E+03   -0.33523E+02   -0.87544E-09   -0.33523E+02    0.17490E+02    0.10901E-09   -0.87544E-09    0.10901E-09    0.63538E-15
  1670    0.37077E+03   -0.33676E+02   -0.82682E-09   -0.33676E+02    0.17356E+02    0.10791E-09   -0.82682E-09    0.10791E-09    0.63368E-15
  1671    0.37134E+03   -0.33822E+02   -0.77644E-09   -0.33822E+02    0.17221E+02    0.10679E-09   -0.77644E-09    0.10679E-09    0.63200E-15
  1672    0.37191E+03   -0.33959E+02   -0.72443E-09   -0.33959E+02    0.17085E+02    0.10564E-09   -0.72443E-09    0.10564E-09    0.63032E-15
  1673    0.37247E+03   -0.34088E+02   -0.67093E-09   -0.34088E+02    0.16948E+02    0.10447E-09   -0.67093E-09    0.10447E-09    0.62864E-15
  1674    0.37306E+03   -0.34208E+02   -0.61607E-09   -0.34208E+02    0.16812E+02    0.10327E-09   -0.61607E-09    0.10327E-09    0.62697E-15
  1675    0.37364E+03   -0.34319E+02   -0.55999E-09   -0.34319E+02    0.16673E+02    0.10205E-09   -0.55999E-09    0.10205E-09    0.62530E-15
  1676    0.37424E+03   -0.34423E+02   -0.50282E-09   -0.34423E+02    0.16534E+02    0.10081E-09   -0.50282E-09    0.10081E-09    0.62364E-15
  1677    0.37484E+03   -0.34517E+02   -0.44470E-09   -0.34517E+02    0.16395E+02    0.99557E-10   -0.44470E-09    0.99557E-10    0.62198E-15
  1678    0.37543E+03   -0.34604E+02   -0.38577E-09   -0.34604E+02    0.16254E+02    0.98283E-10   -0.38577E-09    0.98283E-10    0.62033E-15
  1679    0.37604E+03   -0.34682E+02   -0.32615E-09   -0.34682E+02    0.16114E+02    0.96994E-10   -0.32615E-09    0.96994E-10    0.61868E-15
  1680    0.37665E+03   -0.34751E+02   -0.26598E-09   -0.34751E+02    0.15973E+02    0.95692E-10   -0.26598E-09    0.95692E-10    0.61704E-15
  1681    0.37727E+03   -0.34812E+02   -0.20540E-09   -0.34812E+02    0.15830E+02    0.94378E-10   -0.20540E-09    0.94378E-10    0.61541E-15
  1682    0.37788E+03   -0.34866E+02   -0.14454E-09   -0.34866E+02    0.15689E+02    0.93053E-10   -0.14454E-09    0.93053E-10    0.61377E-15
  1683    0.37849E+03   -0.34910E+02   -0.83531E-10   -0.34910E+02    0.15547E+02    0.91720E-10   -0.83531E-10    0.91720E-10    0.61215E-15
  1684    0.37911E+03   -0.34946E+02   -0.22517E-10   -0.34946E+02    0.15405E+02    0.90379E-10   -0.22517E-10    0.90379E-10    0.61053E-15
  1685    0.37974E+03   -0.34975E+02    0.38372E-10   -0.34975E+02    0.15262E+02    0.89034E-10    0.38372E-10    0.89034E-10    0.60891E-15
  1686    0.38036E+03   -0.34993E+02    0.99000E-10   -0.34993E+02    0.15120E+02    0.87684E-10    0.99000E-10    0.87684E-10    0.60730E-15
  1687    0.38097E+03   -0.35004E+02    0.15923E-09   -0.35004E+02    0.14976E+02    0.86331E-10    0.15923E-09    0.86331E-10    0.60569E-15
  1688    0.38159E+03   -0.35008E+02    0.21894E-09   -0.35008E+02    0.14833E+02    0.84978E-10    0.21894E-09    0.84978E-10    0.60409E-15
  1689    0.38220E+03   -0.35001E+02    0.27798E-09   -0.35001E+02    0.14691E+02    0.83626E-10    0.27798E-09    0.83626E-10    0.60249E-15
  1690    0.38280E+03   -0.34988E+02    0.33622E-09   -0.34988E+02    0.14547E+02    0.82277E-10    0.33622E-09    0.82277E-10    0.60090E-15
  1691    0.38341E+03   -0.34967E+02    0.39352E-09   -0.34967E+02    0.14405E+02    0.80931E-10    0.39352E-09    0.80931E-10    0.59931E-15
  1692    0.38402E+03   -0.34937E+02    0.44976E-09   -0.34937E+02    0.14262E+02    0.79591E-10    0.44976E-09    0.79591E-10    0.59773E-15
  1693    0.38462E+03   -0.34898E+02    0.50479E-09   -0.34898E+02    0.14119E+02    0.78258E-10    0.50479E-09    0.78258E-10    0.59615E-15
  1694    0.38521E+03   -0.34854E+02    0.55849E-09   -0.34854E+02    0.13977E+02    0.76934E-10    0.55849E-09    0.76934E-10    0.59458E-15
  1695    0.38580E+03   -0.34799E+02    0.61071E-09   -0.34799E+02    0.13834E+02    0.75620E-10    0.61071E-09    0.75620E-10    0.59301E-15
  1696    0.38638E+03   -0.34738E+02    0.66132E-09   -0.34738E+02    0.13693E+02    0.74319E-10    0.66132E-09    0.74319E-10    0.59145E-15
  1697    0.38695E+03   -0.34669E+02    0.71019E-09   -0.34669E+02    0.13551E+02    0.73031E-10    0.71019E-09    0.73031E-10    0.58989E-15
  1698    0.38752E+03   -0.34592E+02    0.75719E-09   -0.34592E+02    0.13410E+02    0.71758E-10    0.75719E-09    0.71758E-10    0.58833E-15
  1699    0.38808E+03   -0.34507E+02    0.80217E-09   -0.34507E+02    0.13269E+02    0.70502E-10    0.80217E-09    0.70502E-10    0.58679E-15
  1700    0.38864E+03   -0.34415E+02    0.84501E-09   -0.34415E+02    0.13128E+02    0.69264E-10    0.84501E-09    0.69264E-10    0.58524E-15
  1701    0.38917E+03   -0.34315E+02    0.88559E-09   -0.34315E+02    0.12989E+02    0.68046E-10    0.88559E-09    0.68046E-10    0.58370E-15
  1702    0.38971E+03   -0.34207E+02    0.92395E-09   -0.34207E+02    0.12850E+02    0.66847E-10    0.92395E-09    0.66847E-10    0.58217E-15
  1703    0.39023E+03   -0.34093E+02    0.96014E-09   -0.34093E+02    0.12712E+02    0.65665E-10    0.96014E-09    0.65665E-10    0.58063E-15
  1704    0.39075E+03   -0.33971E+02    0.99422E-09   -0.33971E+02    0.12574E+02    0.64501E-10    0.99422E-09    0.64501E-10    0.57911E-15
  1705    0.39125E+03   -0.33842E+02    0.10262E-08   -0.33842E+02    0.12437E+02    0.63352E-10    0.10262E-08    0.63352E-10    0.57759E-15
  1706    0.39174E+03   -0.33706E+02    0.10563E-08   -0.33706E+02    0.12299E+02    0.62219E-10    0.10563E-08    0.62219E-10    0.57607E-15
  1707    0.39222E+03   -0.33563E+02    0.10844E-08   -0.33563E+02    0.12163E+02    0.61099E-10    0.10844E-08    0.61099E-10    0.57456E-15
  1708    0.39269E+03   -0.33413E+02    0.11106E-08   -0.33413E+02    0.12029E+02    0.59992E-10    0.11106E-08    0.59992E-10    0.57305E-15
  1709    0.39315E+03   -0.33256E+02    0.11349E-08   -0.33256E+02    0.11895E+02    0.58896E-10    0.11349E-08    0.58896E-10    0.57155E-15
  1710    0.39359E+03   -0.33092E+02    0.11575E-08   -0.33092E+02    0.11763E+02    0.57811E-10    0.11575E-08    0.57811E-10    0.57005E-15
  1711    0.39402E+03   -0.32921E+02    0.11784E-08   -0.32921E+02    0.11632E+02    0.56736E-10    0.11784E-08    0.56736E-10    0.56855E-15
  1712    0.39444E+03   -0.32744E+02    0.11976E-08   -0.32744E+02    0.11500E+02    0.55670E-10    0.11976E-08    0.55670E-10    0.56706E-15
  1713    0.39484E+03   -0.32561E+02    0.12153E-08   -0.32561E+02    0.11371E+02    0.54611E-10    0.12153E-08    0.54611E-10    0.56558E-15
  1714    0.39522E+03   -0.32370E+02    0.12313E-08   -0.32370E+02    0.11242E+02    0.53559E-10    0.12313E-08    0.53559E-10    0.56410E-15
  1715    0.39559E+03   -0.32175E+02    0.12459E-08   -0.32175E+02    0.11114E+02    0.52512E-10    0.12459E-08    0.52512E-10    0.56262E-15
  1716    0.39595E+03   -0.31972E+02    0.12591E-08   -0.31972E+02    0.10988E+02    0.51469E-10    0.12591E-08    0.51469E-10    0.56115E-15
  1717    0.39629E+03   -0.31764E+02    0.12709E-08   -0.31764E+02    0.10862E+02    0.50431E-10    0.12709E-08    0.50431E-10    0.55968E-15
  1718    0.39661E+03   -0.31550E+02    0.12813E-08   -0.31550E+02    0.10738E+02    0.49394E-10    0.12813E-08    0.49394E-10    0.55822E-15
  1719    0.39691E+03   -0.31329E+02    0.12905E-08   -0.31329E+02    0.10615E+02    0.48359E-10    0.12905E-08    0.48359E-10    0.55676E-15
  1720    0.39721E+03   -0.31104E+02    0.12985E-08   -0.31104E+02    0.10494E+02    0.47325E-10    0.12985E-08    0.47325E-10    0.55530E-15
  1721    0.39748E+03   -0.30872E+02    0.13054E-08   -0.30872E+02    0.10374E+02    0.46289E-10    0.13054E-08    0.46289E-10    0.55385E-15
  1722    0.39775E+03   -0.30635E+02    0.13111E-08   -0.30635E+02    0.10255E+02    0.45253E-10    0.13111E-08    0.45253E-10    0.55241E-15
  1723    0.39799E+03   -0.30393E+02    0.13158E-08   -0.30393E+02    0.10137E+02    0.44213E-10    0.13158E-08    0.44213E-10    0.55096E-15
  1724    0.39820E+03   -0.30146E+02    0.13196E-08   -0.30146E+02    0.10021E+02    0.43169E-10    0.13196E-08    0.43169E-10    0.54953E-15
  1725    0.39840E+03   -0.29893E+02    0.13224E-08   -0.29893E+02    0.99060E+01    0.42121E-10    0.13224E-08    0.42121E-10    0.54809E-15
  1726    0.39859E+03   -0.29636E+02    0.13243E-08   -0.29636E+02    0.97930E+01    0.41067E-10    0.13243E-08    0.41067E-10    0.54666E-15
  1727    0.39875E+03   -0.29374E+02    0.13255E-08   -0.29374E+02    0.96810E+01    0.40006E-10    0.13255E-08    0.40006E-10    0.54524E-15
  1728    0.39890E+03   -0.29107E+02    0.13259E-08   -0.29107E+02    0.95720E+01    0.38938E-10    0.13259E-08    0.38938E-10    0.54382E-15
  1729    0.39903E+03   -0.28836E+02    0.13255E-08   -0.28836E+02    0.94639E+01    0.37860E-10    0.13255E-08    0.37860E-10    0.54240E-15
  1730    0.39913E+03   -0.28559E+02    0.13246E-08   -0.28559E+02    0.93567E+01    0.36773E-10    0.13246E-08    0.36773E-10    0.54099E-15
  1731    0.39921E+03   -0.28279E+02    0.13231E-08   -0.28279E+02    0.92511E+01    0.35674E-10    0.13231E-08    0.35674E-10    0.53958E-15
  1732    0.39928E+03   -0.27994E+02    0.13210E-08   -0.27994E+02    0.91472E+01    0.34563E-10    0.13210E-08    0.34563E-10    0.53818E-15
  1733    0.39933E+03   -0.27706E+02    0.13185E-08   -0.27706E+02    0.90456E+01    0.33440E-10    0.13185E-08    0.33440E-10    0.53678E-15
  1734    0.39935E+03   -0.27413E+02    0.13155E-08   -0.27413E+02    0.89449E+01    0.32302E-10    0.13155E-08    0.32302E-10    0.53539E-15
  1735    0.39935E+03   -0.27116E+02    0.13122E-08   -0.27116E+02    0.88466E+01    0.31149E-10    0.13122E-08    0.31149E-10    0.53400E-15
  1736    0.39933E+03   -0.26817E+02    0.13086E-08   -0.26817E+02    0.87491E+01    0.29981E-10    0.13086E-08    0.29981E-10    0.53261E-15
  1737    0.39929E+03   -0.26513E+02    0.13048E-08   -0.26513E+02    0.86547E+01    0.28795E-10    0.13048E-08    0.28795E-10    0.53123E-15
  1738    0.39923E+03   -0.26206E+02    0.13008E-08   -0.26206E+02    0.85613E+01    0.27590E-10    0.13008E-08    0.27590E-10    0.52985E-15
  1739    0.39916E+03   -0.25897E+02    0.12966E-08   -0.25897E+02    0.84701E+01    0.26367E-10    0.12966E-08    0.26367E-10    0.52847E-15
  1740    0.39905E+03   -0.25584E+02    0.12924E-08   -0.25584E+02    0.83806E+01    0.25123E-10    0.12924E-08    0.25123E-10    0.52710E-15
  1741    0.39894E+03   -0.25267E+02    0.12881E-08   -0.25267E+02    0.82926E+01    0.23858E-10    0.12881E-08    0.23858E-10    0.52574E-15
  1742    0.39879E+03   -0.24950E+02    0.12839E-08   -0.24950E+02    0.82071E+01    0.22571E-10    0.12839E-08    0.22571E-10    0.52438E-15
  1743    0.39863E+03   -0.24628E+02    0.12798E-08   -0.24628E+02    0.81231E+01    0.21260E-10    0.12798E-08    0.21260E-10    0.52302E-15
  1744    0.39844E+03   -0.24305E+02    0.12758E-08   -0.24305E+02    0.80414E+01    0.19925E-10    0.12758E-08    0.19925E-10    0.52166E-15
  1745    0.39823E+03   -0.23979E+02    0.12721E-08   -0.23979E+02    0.79607E+01    0.18565E-10    0.12721E-08    0.18565E-10    0.52031E-15
  1746    0.39800E+03   -0.23651E+02    0.12686E-08   -0.23651E+02    0.78830E+01    0.17178E-10    0.12686E-08    0.17178E-10    0.51897E-15
  1747    0.39775E+03   -0.23321E+02    0.12655E-08   -0.23321E+02    0.78076E+01    0.15763E-10    0.12655E-08    0.15763E-10    0.51762E-15
  1748    0.39747E+03   -0.22989E+02    0.12627E-08   -0.22989E+02    0.77346E+01    0.14321E-10    0.12627E-08    0.14321E-10    0.51629E-15
  1749    0.39716E+03   -0.22654E+02    0.12603E-08   -0.22654E+02    0.76624E+01    0.12848E-10    0.12603E-08    0.12848E-10    0.51495E-15
  1750    0.39684E+03   -0.22319E+02    0.12585E-08   -0.22319E+02    0.75926E+01    0.11345E-10    0.12585E-08    0.11345E-10    0.51362E-15
  1751    0.39649E+03   -0.21983E+02    0.12572E-08   -0.21983E+02    0.75243E+01    0.98111E-11    0.12572E-08    0.98111E-11    0.51229E-15
  1752    0.39612E+03   -0.21644E+02    0.12564E-08   -0.21644E+02    0.74576E+01    0.82475E-11    0.12564E-08    0.82475E-11    0.51097E-15
  1753    0.39573E+03   -0.21306E+02    0.12561E-08   -0.21306E+02    0.73926E+01    0.66564E-11    0.12561E-08    0.66564E-11    0.50965E-15
  1754    0.39532E+03   -0.20966E+02    0.12562E-08   -0.20966E+02    0.73305E+01    0.50399E-11    0.12562E-08    0.50399E-11    0.50834E-15
  1755    0.39489E+03   -0.20625E+02    0.12568E-08   -0.20625E+02    0.72713E+01    0.34000E-11    0.12568E-08    0.34000E-11    0.50703E-15
  1756    0.39444E+03   -0.20283E+02    0.12578E-08   -0.20283E+02    0.72132E+01    0.17388E-11    0.12578E-08    0.17388E-11    0.50572E-15
  1757    0.39396E+03   -0.19941E+02    0.12592E-08   -0.19941E+02    0.71572E+01    0.58358E-13    0.12592E-08    0.58358E-13    0.50442E-15
  1758    0.39345E+03   -0.19599E+02    0.12609E-08   -0.19599E+02    0.71032E+01   -0.16392E-11    0.12609E-08   -0.16392E-11    0.50312E-15
  1759    0.39293E+03   -0.19256E+02    0.12629E-08   -0.19256E+02    0.70514E+01   -0.33520E-11    0.12629E-08   -0.33520E-11    0.50182E-15
