#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1244    0.81582E+03    0.46064E+01    0.14895E-08    0.46064E+01    0.27154E+02   -0.24367E-09    0.14895E-08   -0.24367E-09    0.19557E-14
  1245    0.81182E+03    0.40742E+01    0.14908E-08    0.40742E+01    0.27344E+02   -0.24523E-09    0.14908E-08   -0.24523E-09    0.19492E-14
  1246    0.80783E+03    0.35290E+01    0.14917E-08    0.35290E+01    0.27529E+02   -0.24674E-09    0.14917E-08   -0.24674E-09    0.19428E-14
  1247    0.80386E+03    0.29692E+01    0.14923E-08    0.29692E+01    0.27713E+02   -0.24820E-09    0.14923E-08   -0.24820E-09    0.19364E-14
  1248    0.79996E+03    0.23955E+01    0.14924E-08    0.23955E+01    0.27894E+02   -0.24962E-09    0.14924E-08   -0.24962E-09    0.19300E-14
  1249    0.79615E+03    0.18090E+01    0.14922E-08    0.18090E+01    0.28074E+02   -0.25098E-09    0.14922E-08   -0.25098E-09    0.19237E-14
  1250    0.79241E+03    0.12094E+01    0.14915E-08    0.12094E+01    0.28249E+02   -0.25230E-09    0.14915E-08   -0.25230E-09    0.19174E-14
  1251    0.78869E+03    0.59705E+00    0.14905E-08    0.59705E+00    0.28421E+02   -0.25356E-09    0.14905E-08   -0.25356E-09    0.19111E-14
  1252    0.78512E+03   -0.27888E-01    0.14890E-08   -0.27888E-01    0.28591E+02   -0.25478E-09    0.14890E-08   -0.25478E-09    0.19048E-14
  1253    0.78149E+03   -0.66470E+00    0.14871E-08   -0.66470E+00    0.28758E+02   -0.25595E-09    0.14871E-08   -0.25595E-09    0.18986E-14
  1254    0.77794E+03   -0.13133E+01    0.14849E-08   -0.13133E+01    0.28920E+02   -0.25707E-09    0.14849E-08   -0.25707E-09    0.18924E-14
  1255    0.77446E+03   -0.19735E+01    0.14823E-08   -0.19735E+01    0.29081E+02   -0.25814E-09    0.14823E-08   -0.25814E-09    0.18862E-14
  1256    0.77115E+03   -0.26447E+01    0.14794E-08   -0.26447E+01    0.29238E+02   -0.25917E-09    0.14794E-08   -0.25917E-09    0.18800E-14
  1257    0.76784E+03   -0.33268E+01    0.14762E-08   -0.33268E+01    0.29391E+02   -0.26015E-09    0.14762E-08   -0.26015E-09    0.18738E-14
  1258    0.76454E+03   -0.40194E+01    0.14727E-08   -0.40194E+01    0.29541E+02   -0.26108E-09    0.14727E-08   -0.26108E-09    0.18677E-14
  1259    0.76132E+03   -0.47222E+01    0.14689E-08   -0.47222E+01    0.29688E+02   -0.26196E-09    0.14689E-08   -0.26196E-09    0.18616E-14
  1260    0.75818E+03   -0.54347E+01    0.14648E-08   -0.54347E+01    0.29831E+02   -0.26281E-09    0.14648E-08   -0.26281E-09    0.18555E-14
  1261    0.75512E+03   -0.61569E+01    0.14605E-08   -0.61569E+01    0.29971E+02   -0.26361E-09    0.14605E-08   -0.26361E-09    0.18495E-14
  1262    0.75214E+03   -0.68880E+01    0.14559E-08   -0.68880E+01    0.30107E+02   -0.26436E-09    0.14559E-08   -0.26436E-09    0.18435E-14
  1263    0.74924E+03   -0.76282E+01    0.14512E-08   -0.76282E+01    0.30240E+02   -0.26507E-09    0.14512E-08   -0.26507E-09    0.18374E-14
  1264    0.74634E+03   -0.83771E+01    0.14462E-08   -0.83771E+01    0.30368E+02   -0.26574E-09    0.14462E-08   -0.26574E-09    0.18315E-14
  1265    0.74360E+03   -0.91341E+01    0.14410E-08   -0.91341E+01    0.30493E+02   -0.26637E-09    0.14410E-08   -0.26637E-09    0.18255E-14
  1266    0.74087E+03   -0.98987E+01    0.14357E-08   -0.98987E+01    0.30615E+02   -0.26695E-09    0.14357E-08   -0.26695E-09    0.18196E-14
  1267    0.73821E+03   -0.10671E+02    0.14302E-08   -0.10671E+02    0.30731E+02   -0.26750E-09    0.14302E-08   -0.26750E-09    0.18137E-14
  1268    0.73564E+03   -0.11451E+02    0.14246E-08   -0.11451E+02    0.30846E+02   -0.26800E-09    0.14246E-08   -0.26800E-09    0.18078E-14
  1269    0.73316E+03   -0.12237E+02    0.14189E-08   -0.12237E+02    0.30955E+02   -0.26847E-09    0.14189E-08   -0.26847E-09    0.18019E-14
  1270    0.73073E+03   -0.13030E+02    0.14131E-08   -0.13030E+02    0.31060E+02   -0.26890E-09    0.14131E-08   -0.26890E-09    0.17961E-14
  1271    0.72838E+03   -0.13829E+02    0.14071E-08   -0.13829E+02    0.31161E+02   -0.26928E-09    0.14071E-08   -0.26928E-09    0.17902E-14
  1272    0.72609E+03   -0.14634E+02    0.14012E-08   -0.14634E+02    0.31259E+02   -0.26963E-09    0.14012E-08   -0.26963E-09    0.17844E-14
  1273    0.72385E+03   -0.15444E+02    0.13951E-08   -0.15444E+02    0.31352E+02   -0.26995E-09    0.13951E-08   -0.26995E-09    0.17787E-14
  1274    0.72170E+03   -0.16259E+02    0.13891E-08   -0.16259E+02    0.31440E+02   -0.27022E-09    0.13891E-08   -0.27022E-09    0.17729E-14
  1275    0.71962E+03   -0.17078E+02    0.13830E-08   -0.17078E+02    0.31525E+02   -0.27046E-09    0.13830E-08   -0.27046E-09    0.17672E-14
  1276    0.71760E+03   -0.17903E+02    0.13769E-08   -0.17903E+02    0.31605E+02   -0.27067E-09    0.13769E-08   -0.27067E-09    0.17615E-14
  1277    0.71567E+03   -0.18730E+02    0.13708E-08   -0.18730E+02    0.31682E+02   -0.27084E-09    0.13708E-08   -0.27084E-09    0.17558E-14
  1278    0.71380E+03   -0.19561E+02    0.13648E-08   -0.19561E+02    0.31754E+02   -0.27097E-09    0.13648E-08   -0.27097E-09    0.17501E-14
  1279    0.71200E+03   -0.20395E+02    0.13588E-08   -0.20395E+02    0.31821E+02   -0.27107E-09    0.13588E-08   -0.27107E-09    0.17445E-14
  1280    0.71029E+03   -0.21233E+02    0.13529E-08   -0.21233E+02    0.31885E+02   -0.27114E-09    0.13529E-08   -0.27114E-09    0.17389E-14
  1281    0.70864E+03   -0.22072E+02    0.13471E-08   -0.22072E+02    0.31944E+02   -0.27118E-09    0.13471E-08   -0.27118E-09    0.17333E-14
  1282    0.70707E+03   -0.22913E+02    0.13413E-08   -0.22913E+02    0.31999E+02   -0.27118E-09    0.13413E-08   -0.27118E-09    0.17277E-14
  1283    0.70557E+03   -0.23756E+02    0.13357E-08   -0.23756E+02    0.32050E+02   -0.27115E-09    0.13357E-08   -0.27115E-09    0.17221E-14
  1284    0.70415E+03   -0.24601E+02    0.13302E-08   -0.24601E+02    0.32095E+02   -0.27109E-09    0.13302E-08   -0.27109E-09    0.17166E-14
  1285    0.70278E+03   -0.25446E+02    0.13249E-08   -0.25446E+02    0.32137E+02   -0.27101E-09    0.13249E-08   -0.27101E-09    0.17111E-14
  1286    0.70150E+03   -0.26292E+02    0.13197E-08   -0.26292E+02    0.32174E+02   -0.27089E-09    0.13197E-08   -0.27089E-09    0.17056E-14
  1287    0.70028E+03   -0.27137E+02    0.13147E-08   -0.27137E+02    0.32207E+02   -0.27074E-09    0.13147E-08   -0.27074E-09    0.17001E-14
  1288    0.69915E+03   -0.27983E+02    0.13099E-08   -0.27983E+02    0.32235E+02   -0.27056E-09    0.13099E-08   -0.27056E-09    0.16947E-14
  1289    0.69808E+03   -0.28827E+02    0.13053E-08   -0.28827E+02    0.32259E+02   -0.27036E-09    0.13053E-08   -0.27036E-09    0.16892E-14
  1290    0.69708E+03   -0.29671E+02    0.13010E-08   -0.29671E+02    0.32277E+02   -0.27013E-09    0.13010E-08   -0.27013E-09    0.16838E-14
  1291    0.69615E+03   -0.30514E+02    0.12969E-08   -0.30514E+02    0.32292E+02   -0.26987E-09    0.12969E-08   -0.26987E-09    0.16784E-14
  1292    0.69530E+03   -0.31355E+02    0.12931E-08   -0.31355E+02    0.32301E+02   -0.26958E-09    0.12931E-08   -0.26958E-09    0.16731E-14
  1293    0.69450E+03   -0.32195E+02    0.12895E-08   -0.32195E+02    0.32307E+02   -0.26927E-09    0.12895E-08   -0.26927E-09    0.16677E-14
  1294    0.69379E+03   -0.33029E+02    0.12863E-08   -0.33029E+02    0.32308E+02   -0.26894E-09    0.12863E-08   -0.26894E-09    0.16624E-14
  1295    0.69314E+03   -0.33863E+02    0.12834E-08   -0.33863E+02    0.32305E+02   -0.26858E-09    0.12834E-08   -0.26858E-09    0.16571E-14
  1296    0.69256E+03   -0.34691E+02    0.12808E-08   -0.34691E+02    0.32297E+02   -0.26819E-09    0.12808E-08   -0.26819E-09    0.16518E-14
  1297    0.69205E+03   -0.35518E+02    0.12785E-08   -0.35518E+02    0.32285E+02   -0.26779E-09    0.12785E-08   -0.26779E-09    0.16466E-14
  1298    0.69161E+03   -0.36339E+02    0.12766E-08   -0.36339E+02    0.32269E+02   -0.26736E-09    0.12766E-08   -0.26736E-09    0.16413E-14
  1299    0.69122E+03   -0.37157E+02    0.12751E-08   -0.37157E+02    0.32248E+02   -0.26690E-09    0.12751E-08   -0.26690E-09    0.16361E-14
  1300    0.69092E+03   -0.37970E+02    0.12740E-08   -0.37970E+02    0.32221E+02   -0.26643E-09    0.12740E-08   -0.26643E-09    0.16309E-14
  1301    0.69068E+03   -0.38777E+02    0.12733E-08   -0.38777E+02    0.32192E+02   -0.26593E-09    0.12733E-08   -0.26593E-09    0.16257E-14
  1302    0.69050E+03   -0.39578E+02    0.12730E-08   -0.39578E+02    0.32158E+02   -0.26542E-09    0.12730E-08   -0.26542E-09    0.16205E-14
  1303    0.69038E+03   -0.40375E+02    0.12731E-08   -0.40375E+02    0.32118E+02   -0.26488E-09    0.12731E-08   -0.26488E-09    0.16154E-14
  1304    0.69034E+03   -0.41165E+02    0.12736E-08   -0.41165E+02    0.32076E+02   -0.26432E-09    0.12736E-08   -0.26432E-09    0.16102E-14
  1305    0.69035E+03   -0.41949E+02    0.12743E-08   -0.41949E+02    0.32027E+02   -0.26374E-09    0.12743E-08   -0.26374E-09    0.16051E-14
  1306    0.69042E+03   -0.42726E+02    0.12755E-08   -0.42726E+02    0.31976E+02   -0.26314E-09    0.12755E-08   -0.26314E-09    0.16000E-14
  1307    0.69056E+03   -0.43495E+02    0.12769E-08   -0.43495E+02    0.31920E+02   -0.26252E-09    0.12769E-08   -0.26252E-09    0.15950E-14
  1308    0.69076E+03   -0.44259E+02    0.12786E-08   -0.44259E+02    0.31859E+02   -0.26188E-09    0.12786E-08   -0.26188E-09    0.15899E-14
  1309    0.69102E+03   -0.45013E+02    0.12806E-08   -0.45013E+02    0.31794E+02   -0.26121E-09    0.12806E-08   -0.26121E-09    0.15849E-14
  1310    0.69134E+03   -0.45761E+02    0.12828E-08   -0.45761E+02    0.31725E+02   -0.26053E-09    0.12828E-08   -0.26053E-09    0.15799E-14
  1311    0.69171E+03   -0.46500E+02    0.12853E-08   -0.46500E+02    0.31652E+02   -0.25982E-09    0.12853E-08   -0.25982E-09    0.15749E-14
  1312    0.69217E+03   -0.47230E+02    0.12880E-08   -0.47230E+02    0.31575E+02   -0.25909E-09    0.12880E-08   -0.25909E-09    0.15699E-14
  1313    0.69267E+03   -0.47953E+02    0.12909E-08   -0.47953E+02    0.31493E+02   -0.25835E-09    0.12909E-08   -0.25835E-09    0.15650E-14
  1314    0.69323E+03   -0.48665E+02    0.12940E-08   -0.48665E+02    0.31407E+02   -0.25758E-09    0.12940E-08   -0.25758E-09    0.15600E-14
  1315    0.69383E+03   -0.49368E+02    0.12972E-08   -0.49368E+02    0.31318E+02   -0.25678E-09    0.12972E-08   -0.25678E-09    0.15551E-14
  1316    0.69450E+03   -0.50061E+02    0.13006E-08   -0.50061E+02    0.31223E+02   -0.25597E-09    0.13006E-08   -0.25597E-09    0.15502E-14
  1317    0.69523E+03   -0.50745E+02    0.13041E-08   -0.50745E+02    0.31127E+02   -0.25514E-09    0.13041E-08   -0.25514E-09    0.15453E-14
  1318    0.69600E+03   -0.51418E+02    0.13077E-08   -0.51418E+02    0.31024E+02   -0.25428E-09    0.13077E-08   -0.25428E-09    0.15405E-14
  1319    0.69682E+03   -0.52082E+02    0.13115E-08   -0.52082E+02    0.30918E+02   -0.25340E-09    0.13115E-08   -0.25340E-09    0.15356E-14
  1320    0.69769E+03   -0.52734E+02    0.13153E-08   -0.52734E+02    0.30809E+02   -0.25250E-09    0.13153E-08   -0.25250E-09    0.15308E-14
  1321    0.69861E+03   -0.53376E+02    0.13191E-08   -0.53376E+02    0.30697E+02   -0.25158E-09    0.13191E-08   -0.25158E-09    0.15260E-14
  1322    0.69959E+03   -0.54006E+02    0.13230E-08   -0.54006E+02    0.30579E+02   -0.25064E-09    0.13230E-08   -0.25064E-09    0.15212E-14
  1323    0.70061E+03   -0.54625E+02    0.13269E-08   -0.54625E+02    0.30458E+02   -0.24968E-09    0.13269E-08   -0.24968E-09    0.15164E-14
  1324    0.70168E+03   -0.55233E+02    0.13308E-08   -0.55233E+02    0.30333E+02   -0.24870E-09    0.13308E-08   -0.24870E-09    0.15116E-14
  1325    0.70279E+03   -0.55828E+02    0.13347E-08   -0.55828E+02    0.30205E+02   -0.24769E-09    0.13347E-08   -0.24769E-09    0.15069E-14
  1326    0.70396E+03   -0.56411E+02    0.13386E-08   -0.56411E+02    0.30074E+02   -0.24666E-09    0.13386E-08   -0.24666E-09    0.15022E-14
  1327    0.70515E+03   -0.56983E+02    0.13424E-08   -0.56983E+02    0.29940E+02   -0.24561E-09    0.13424E-08   -0.24561E-09    0.14975E-14
  1328    0.70640E+03   -0.57540E+02    0.13462E-08   -0.57540E+02    0.29802E+02   -0.24454E-09    0.13462E-08   -0.24454E-09    0.14928E-14
  1329    0.70769E+03   -0.58086E+02    0.13499E-08   -0.58086E+02    0.29660E+02   -0.24345E-09    0.13499E-08   -0.24345E-09    0.14881E-14
  1330    0.70901E+03   -0.58618E+02    0.13534E-08   -0.58618E+02    0.29514E+02   -0.24233E-09    0.13534E-08   -0.24233E-09    0.14835E-14
  1331    0.71038E+03   -0.59137E+02    0.13569E-08   -0.59137E+02    0.29366E+02   -0.24120E-09    0.13569E-08   -0.24120E-09    0.14788E-14
  1332    0.71178E+03   -0.59644E+02    0.13602E-08   -0.59644E+02    0.29215E+02   -0.24004E-09    0.13602E-08   -0.24004E-09    0.14742E-14
  1333    0.71322E+03   -0.60135E+02    0.13633E-08   -0.60135E+02    0.29060E+02   -0.23886E-09    0.13633E-08   -0.23886E-09    0.14696E-14
  1334    0.71469E+03   -0.60614E+02    0.13663E-08   -0.60614E+02    0.28903E+02   -0.23766E-09    0.13663E-08   -0.23766E-09    0.14650E-14
  1335    0.71620E+03   -0.61079E+02    0.13690E-08   -0.61079E+02    0.28742E+02   -0.23644E-09    0.13690E-08   -0.23644E-09    0.14605E-14
  1336    0.71774E+03   -0.61528E+02    0.13716E-08   -0.61528E+02    0.28579E+02   -0.23519E-09    0.13716E-08   -0.23519E-09    0.14559E-14
  1337    0.71931E+03   -0.61963E+02    0.13739E-08   -0.61963E+02    0.28411E+02   -0.23393E-09    0.13739E-08   -0.23393E-09    0.14514E-14
  1338    0.72091E+03   -0.62384E+02    0.13760E-08   -0.62384E+02    0.28242E+02   -0.23264E-09    0.13760E-08   -0.23264E-09    0.14469E-14
  1339    0.72255E+03   -0.62792E+02    0.13778E-08   -0.62792E+02    0.28070E+02   -0.23133E-09    0.13778E-08   -0.23133E-09    0.14424E-14
  1340    0.72421E+03   -0.63185E+02    0.13794E-08   -0.63185E+02    0.27896E+02   -0.23000E-09    0.13794E-08   -0.23000E-09    0.14379E-14
  1341    0.72589E+03   -0.63562E+02    0.13806E-08   -0.63562E+02    0.27719E+02   -0.22864E-09    0.13806E-08   -0.22864E-09    0.14334E-14
  1342    0.72759E+03   -0.63924E+02    0.13815E-08   -0.63924E+02    0.27540E+02   -0.22727E-09    0.13815E-08   -0.22727E-09    0.14290E-14
  1343    0.72933E+03   -0.64271E+02    0.13821E-08   -0.64271E+02    0.27358E+02   -0.22587E-09    0.13821E-08   -0.22587E-09    0.14246E-14
  1344    0.73108E+03   -0.64602E+02    0.13823E-08   -0.64602E+02    0.27173E+02   -0.22445E-09    0.13823E-08   -0.22445E-09    0.14201E-14
  1345    0.73285E+03   -0.64918E+02    0.13822E-08   -0.64918E+02    0.26987E+02   -0.22301E-09    0.13822E-08   -0.22301E-09    0.14157E-14
  1346    0.73465E+03   -0.65219E+02    0.13816E-08   -0.65219E+02    0.26798E+02   -0.22155E-09    0.13816E-08   -0.22155E-09    0.14114E-14
  1347    0.73646E+03   -0.65504E+02    0.13807E-08   -0.65504E+02    0.26607E+02   -0.22006E-09    0.13807E-08   -0.22006E-09    0.14070E-14
  1348    0.73829E+03   -0.65773E+02    0.13793E-08   -0.65773E+02    0.26415E+02   -0.21855E-09    0.13793E-08   -0.21855E-09    0.14026E-14
  1349    0.74014E+03   -0.66026E+02    0.13775E-08   -0.66026E+02    0.26219E+02   -0.21702E-09    0.13775E-08   -0.21702E-09    0.13983E-14
  1350    0.74199E+03   -0.66263E+02    0.13752E-08   -0.66263E+02    0.26022E+02   -0.21547E-09    0.13752E-08   -0.21547E-09    0.13940E-14
  1351    0.74387E+03   -0.66484E+02    0.13724E-08   -0.66484E+02    0.25824E+02   -0.21390E-09    0.13724E-08   -0.21390E-09    0.13897E-14
  1352    0.74574E+03   -0.66689E+02    0.13692E-08   -0.66689E+02    0.25623E+02   -0.21230E-09    0.13692E-08   -0.21230E-09    0.13854E-14
  1353    0.74764E+03   -0.66877E+02    0.13656E-08   -0.66877E+02    0.25423E+02   -0.21069E-09    0.13656E-08   -0.21069E-09    0.13811E-14
  1354    0.74954E+03   -0.67050E+02    0.13616E-08   -0.67050E+02    0.25219E+02   -0.20905E-09    0.13616E-08   -0.20905E-09    0.13769E-14
  1355    0.75145E+03   -0.67207E+02    0.13572E-08   -0.67207E+02    0.25014E+02   -0.20740E-09    0.13572E-08   -0.20740E-09    0.13726E-14
  1356    0.75338E+03   -0.67348E+02    0.13525E-08   -0.67348E+02    0.24809E+02   -0.20572E-09    0.13525E-08   -0.20572E-09    0.13684E-14
  1357    0.75530E+03   -0.67472E+02    0.13475E-08   -0.67472E+02    0.24601E+02   -0.20403E-09    0.13475E-08   -0.20403E-09    0.13642E-14
  1358    0.75722E+03   -0.67578E+02    0.13422E-08   -0.67578E+02    0.24392E+02   -0.20233E-09    0.13422E-08   -0.20233E-09    0.13600E-14
  1359    0.75914E+03   -0.67669E+02    0.13367E-08   -0.67669E+02    0.24183E+02   -0.20060E-09    0.13367E-08   -0.20060E-09    0.13558E-14
  1360    0.76105E+03   -0.67743E+02    0.13310E-08   -0.67743E+02    0.23973E+02   -0.19886E-09    0.13310E-08   -0.19886E-09    0.13516E-14
  1361    0.76298E+03   -0.67802E+02    0.13251E-08   -0.67802E+02    0.23761E+02   -0.19711E-09    0.13251E-08   -0.19711E-09    0.13475E-14
  1362    0.76488E+03   -0.67842E+02    0.13190E-08   -0.67842E+02    0.23548E+02   -0.19534E-09    0.13190E-08   -0.19534E-09    0.13434E-14
  1363    0.76680E+03   -0.67869E+02    0.13128E-08   -0.67869E+02    0.23334E+02   -0.19356E-09    0.13128E-08   -0.19356E-09    0.13392E-14
  1364    0.76868E+03   -0.67878E+02    0.13066E-08   -0.67878E+02    0.23120E+02   -0.19177E-09    0.13066E-08   -0.19177E-09    0.13351E-14
  1365    0.77065E+03   -0.67870E+02    0.13002E-08   -0.67870E+02    0.22905E+02   -0.18996E-09    0.13002E-08   -0.18996E-09    0.13310E-14
  1366    0.77253E+03   -0.67847E+02    0.12939E-08   -0.67847E+02    0.22689E+02   -0.18815E-09    0.12939E-08   -0.18815E-09    0.13270E-14
  1367    0.77441E+03   -0.67808E+02    0.12875E-08   -0.67808E+02    0.22472E+02   -0.18632E-09    0.12875E-08   -0.18632E-09    0.13229E-14
  1368    0.77635E+03   -0.67752E+02    0.12812E-08   -0.67752E+02    0.22256E+02   -0.18449E-09    0.12812E-08   -0.18449E-09    0.13189E-14
  1369    0.77821E+03   -0.67679E+02    0.12749E-08   -0.67679E+02    0.22039E+02   -0.18264E-09    0.12749E-08   -0.18264E-09    0.13148E-14
  1370    0.78006E+03   -0.67591E+02    0.12688E-08   -0.67591E+02    0.21822E+02   -0.18079E-09    0.12688E-08   -0.18079E-09    0.13108E-14
  1371    0.78191E+03   -0.67487E+02    0.12627E-08   -0.67487E+02    0.21604E+02   -0.17893E-09    0.12627E-08   -0.17893E-09    0.13068E-14
  1372    0.78375E+03   -0.67367E+02    0.12568E-08   -0.67367E+02    0.21387E+02   -0.17707E-09    0.12568E-08   -0.17707E-09    0.13028E-14
  1373    0.78558E+03   -0.67231E+02    0.12511E-08   -0.67231E+02    0.21170E+02   -0.17519E-09    0.12511E-08   -0.17519E-09    0.12988E-14
  1374    0.78740E+03   -0.67079E+02    0.12456E-08   -0.67079E+02    0.20952E+02   -0.17332E-09    0.12456E-08   -0.17332E-09    0.12949E-14
  1375    0.78922E+03   -0.66912E+02    0.12403E-08   -0.66912E+02    0.20735E+02   -0.17144E-09    0.12403E-08   -0.17144E-09    0.12909E-14
  1376    0.79102E+03   -0.66729E+02    0.12353E-08   -0.66729E+02    0.20518E+02   -0.16955E-09    0.12353E-08   -0.16955E-09    0.12870E-14
  1377    0.79283E+03   -0.66531E+02    0.12306E-08   -0.66531E+02    0.20302E+02   -0.16767E-09    0.12306E-08   -0.16767E-09    0.12831E-14
  1378    0.79462E+03   -0.66317E+02    0.12263E-08   -0.66317E+02    0.20084E+02   -0.16578E-09    0.12263E-08   -0.16578E-09    0.12792E-14
  1379    0.79633E+03   -0.66088E+02    0.12223E-08   -0.66088E+02    0.19869E+02   -0.16389E-09    0.12223E-08   -0.16389E-09    0.12753E-14
  1380    0.79803E+03   -0.65845E+02    0.12187E-08   -0.65845E+02    0.19653E+02   -0.16200E-09    0.12187E-08   -0.16200E-09    0.12714E-14
  1381    0.79973E+03   -0.65585E+02    0.12155E-08   -0.65585E+02    0.19438E+02   -0.16011E-09    0.12155E-08   -0.16011E-09    0.12676E-14
  1382    0.80127E+03   -0.65310E+02    0.12127E-08   -0.65310E+02    0.19224E+02   -0.15822E-09    0.12127E-08   -0.15822E-09    0.12637E-14
  1383    0.80295E+03   -0.65021E+02    0.12105E-08   -0.65021E+02    0.19011E+02   -0.15634E-09    0.12105E-08   -0.15634E-09    0.12599E-14
  1384    0.80448E+03   -0.64717E+02    0.12088E-08   -0.64717E+02    0.18798E+02   -0.15445E-09    0.12088E-08   -0.15445E-09    0.12561E-14
  1385    0.80600E+03   -0.64399E+02    0.12076E-08   -0.64399E+02    0.18586E+02   -0.15257E-09    0.12076E-08   -0.15257E-09    0.12522E-14
  1386    0.80751E+03   -0.64066E+02    0.12069E-08   -0.64066E+02    0.18376E+02   -0.15069E-09    0.12069E-08   -0.15069E-09    0.12485E-14
  1387    0.80894E+03   -0.63719E+02    0.12069E-08   -0.63719E+02    0.18167E+02   -0.14882E-09    0.12069E-08   -0.14882E-09    0.12447E-14
  1388    0.81051E+03   -0.63358E+02    0.12075E-08   -0.63358E+02    0.17958E+02   -0.14695E-09    0.12075E-08   -0.14695E-09    0.12409E-14
  1389    0.81193E+03   -0.62982E+02    0.12088E-08   -0.62982E+02    0.17750E+02   -0.14509E-09    0.12088E-08   -0.14509E-09    0.12372E-14
  1390    0.81327E+03   -0.62595E+02    0.12107E-08   -0.62595E+02    0.17545E+02   -0.14324E-09    0.12107E-08   -0.14324E-09    0.12334E-14
  1391    0.81467E+03   -0.62193E+02    0.12134E-08   -0.62193E+02    0.17340E+02   -0.14139E-09    0.12134E-08   -0.14139E-09    0.12297E-14
  1392    0.81599E+03   -0.61778E+02    0.12169E-08   -0.61778E+02    0.17137E+02   -0.13956E-09    0.12169E-08   -0.13956E-09    0.12260E-14
  1393    0.81730E+03   -0.61349E+02    0.12211E-08   -0.61349E+02    0.16936E+02   -0.13773E-09    0.12211E-08   -0.13773E-09    0.12223E-14
  1394    0.81853E+03   -0.60909E+02    0.12261E-08   -0.60909E+02    0.16737E+02   -0.13591E-09    0.12261E-08   -0.13591E-09    0.12186E-14
  1395    0.81976E+03   -0.60454E+02    0.12320E-08   -0.60454E+02    0.16538E+02   -0.13410E-09    0.12320E-08   -0.13410E-09    0.12149E-14
  1396    0.82098E+03   -0.59989E+02    0.12387E-08   -0.59989E+02    0.16342E+02   -0.13231E-09    0.12387E-08   -0.13231E-09    0.12113E-14
  1397    0.82211E+03   -0.59510E+02    0.12464E-08   -0.59510E+02    0.16148E+02   -0.13052E-09    0.12464E-08   -0.13052E-09    0.12076E-14
  1398    0.82317E+03   -0.59019E+02    0.12550E-08   -0.59019E+02    0.15955E+02   -0.12875E-09    0.12550E-08   -0.12875E-09    0.12040E-14
  1399    0.82422E+03   -0.58517E+02    0.12645E-08   -0.58517E+02    0.15765E+02   -0.12700E-09    0.12645E-08   -0.12700E-09    0.12003E-14
  1400    0.82526E+03   -0.58003E+02    0.12751E-08   -0.58003E+02    0.15577E+02   -0.12526E-09    0.12751E-08   -0.12526E-09    0.11967E-14
  1401    0.82622E+03   -0.57477E+02    0.12866E-08   -0.57477E+02    0.15389E+02   -0.12353E-09    0.12866E-08   -0.12353E-09    0.11931E-14
  1402    0.82718E+03   -0.56941E+02    0.12992E-08   -0.56941E+02    0.15206E+02   -0.12182E-09    0.12992E-08   -0.12182E-09    0.11896E-14
  1403    0.82805E+03   -0.56393E+02    0.13127E-08   -0.56393E+02    0.15024E+02   -0.12012E-09    0.13127E-08   -0.12012E-09    0.11860E-14
  1404    0.82884E+03   -0.55835E+02    0.13271E-08   -0.55835E+02    0.14845E+02   -0.11843E-09    0.13271E-08   -0.11843E-09    0.11824E-14
  1405    0.82970E+03   -0.55265E+02    0.13424E-08   -0.55265E+02    0.14667E+02   -0.11676E-09    0.13424E-08   -0.11676E-09    0.11789E-14
  1406    0.83041E+03   -0.54687E+02    0.13586E-08   -0.54687E+02    0.14493E+02   -0.11510E-09    0.13586E-08   -0.11510E-09    0.11753E-14
  1407    0.83104E+03   -0.54098E+02    0.13756E-08   -0.54098E+02    0.14321E+02   -0.11345E-09    0.13756E-08   -0.11345E-09    0.11718E-14
  1408    0.83180E+03   -0.53499E+02    0.13935E-08   -0.53499E+02    0.14150E+02   -0.11181E-09    0.13935E-08   -0.11181E-09    0.11683E-14
  1409    0.83234E+03   -0.52890E+02    0.14121E-08   -0.52890E+02    0.13983E+02   -0.11019E-09    0.14121E-08   -0.11019E-09    0.11648E-14
  1410    0.83295E+03   -0.52273E+02    0.14314E-08   -0.52273E+02    0.13818E+02   -0.10857E-09    0.14314E-08   -0.10857E-09    0.11613E-14
  1411    0.83348E+03   -0.51646E+02    0.14515E-08   -0.51646E+02    0.13656E+02   -0.10696E-09    0.14515E-08   -0.10696E-09    0.11579E-14
  1412    0.83393E+03   -0.51010E+02    0.14722E-08   -0.51010E+02    0.13497E+02   -0.10536E-09    0.14722E-08   -0.10536E-09    0.11544E-14
  1413    0.83423E+03   -0.50366E+02    0.14935E-08   -0.50366E+02    0.13341E+02   -0.10377E-09    0.14935E-08   -0.10377E-09    0.11510E-14
  1414    0.83459E+03   -0.49712E+02    0.15155E-08   -0.49712E+02    0.13187E+02   -0.10219E-09    0.15155E-08   -0.10219E-09    0.11475E-14
  1415    0.83488E+03   -0.49052E+02    0.15381E-08   -0.49052E+02    0.13036E+02   -0.10061E-09    0.15381E-08   -0.10061E-09    0.11441E-14
  1416    0.83516E+03   -0.48383E+02    0.15612E-08   -0.48383E+02    0.12889E+02   -0.99041E-10    0.15612E-08   -0.99041E-10    0.11407E-14
  1417    0.83529E+03   -0.47708E+02    0.15848E-08   -0.47708E+02    0.12743E+02   -0.97476E-10    0.15848E-08   -0.97476E-10    0.11373E-14
