#    L    TT             EE             BB             TE          
   786    0.24671E+04    0.17610E+02    0.77690E-01   -0.10405E+03
   787    0.24712E+04    0.17389E+02    0.77801E-01   -0.10269E+03
   788    0.24752E+04    0.17171E+02    0.77910E-01   -0.10131E+03
   789    0.24790E+04    0.16955E+02    0.78020E-01   -0.99911E+02
   790    0.24827E+04    0.16745E+02    0.78129E-01   -0.98479E+02
   791    0.24862E+04    0.16538E+02    0.78238E-01   -0.97021E+02
   792    0.24896E+04    0.16336E+02    0.78346E-01   -0.95552E+02
   793    0.24927E+04    0.16138E+02    0.78454E-01   -0.94049E+02
   794    0.24956E+04    0.15945E+02    0.78561E-01   -0.92534E+02
   795    0.24983E+04    0.15754E+02    0.78667E-01   -0.90994E+02
   796    0.25011E+04    0.15569E+02    0.78774E-01   -0.89442E+02
   797    0.25034E+04    0.15388E+02    0.78879E-01   -0.87864E+02
   798    0.25057E+04    0.15212E+02    0.78984E-01   -0.86274E+02
   799    0.25077E+04    0.15040E+02    0.79088E-01   -0.84666E+02
   800    0.25096E+04    0.14873E+02    0.79192E-01   -0.83040E+02
   801    0.25113E+04    0.14711E+02    0.79295E-01   -0.81402E+02
   802    0.25127E+04    0.14554E+02    0.79397E-01   -0.79730E+02
   803    0.25141E+04    0.14400E+02    0.79498E-01   -0.78063E+02
   804    0.25152E+04    0.14253E+02    0.79599E-01   -0.76369E+02
   805    0.25162E+04    0.14110E+02    0.79699E-01   -0.74664E+02
   806    0.25170E+04    0.13972E+02    0.79798E-01   -0.72947E+02
   807    0.25175E+04    0.13840E+02    0.79896E-01   -0.71220E+02
   808    0.25178E+04    0.13714E+02    0.79993E-01   -0.69474E+02
   809    0.25180E+04    0.13592E+02    0.80090E-01   -0.67724E+02
   810    0.25179E+04    0.13476E+02    0.80185E-01   -0.65955E+02
   811    0.25176E+04    0.13365E+02    0.80280E-01   -0.64175E+02
   812    0.25172E+04    0.13261E+02    0.80373E-01   -0.62390E+02
   813    0.25165E+04    0.13161E+02    0.80466E-01   -0.60597E+02
   814    0.25158E+04    0.13067E+02    0.80558E-01   -0.58796E+02
   815    0.25148E+04    0.12979E+02    0.80648E-01   -0.56987E+02
   816    0.25134E+04    0.12896E+02    0.80738E-01   -0.55172E+02
   817    0.25120E+04    0.12819E+02    0.80826E-01   -0.53350E+02
   818    0.25105E+04    0.12748E+02    0.80914E-01   -0.51523E+02
   819    0.25087E+04    0.12683E+02    0.81000E-01   -0.49691E+02
   820    0.25067E+04    0.12623E+02    0.81086E-01   -0.47854E+02
   821    0.25045E+04    0.12568E+02    0.81170E-01   -0.46015E+02
   822    0.25021E+04    0.12521E+02    0.81253E-01   -0.44173E+02
   823    0.24995E+04    0.12479E+02    0.81335E-01   -0.42328E+02
   824    0.24966E+04    0.12443E+02    0.81415E-01   -0.40481E+02
   825    0.24936E+04    0.12413E+02    0.81495E-01   -0.38635E+02
   826    0.24904E+04    0.12389E+02    0.81573E-01   -0.36788E+02
   827    0.24870E+04    0.12371E+02    0.81650E-01   -0.34942E+02
   828    0.24834E+04    0.12359E+02    0.81726E-01   -0.33098E+02
   829    0.24796E+04    0.12353E+02    0.81801E-01   -0.31256E+02
   830    0.24757E+04    0.12354E+02    0.81874E-01   -0.29418E+02
   831    0.24716E+04    0.12360E+02    0.81946E-01   -0.27584E+02
   832    0.24672E+04    0.12371E+02    0.82017E-01   -0.25754E+02
   833    0.24627E+04    0.12389E+02    0.82086E-01   -0.23930E+02
   834    0.24579E+04    0.12413E+02    0.82155E-01   -0.22110E+02
   835    0.24531E+04    0.12444E+02    0.82221E-01   -0.20297E+02
   836    0.24479E+04    0.12479E+02    0.82287E-01   -0.18491E+02
   837    0.24426E+04    0.12521E+02    0.82351E-01   -0.16693E+02
   838    0.24372E+04    0.12570E+02    0.82414E-01   -0.14903E+02
   839    0.24314E+04    0.12624E+02    0.82475E-01   -0.13121E+02
   840    0.24256E+04    0.12685E+02    0.82535E-01   -0.11350E+02
   841    0.24196E+04    0.12751E+02    0.82594E-01   -0.95896E+01
   842    0.24133E+04    0.12822E+02    0.82651E-01   -0.78382E+01
   843    0.24070E+04    0.12900E+02    0.82707E-01   -0.61015E+01
   844    0.24003E+04    0.12983E+02    0.82761E-01   -0.43756E+01
   845    0.23936E+04    0.13072E+02    0.82814E-01   -0.26635E+01
   846    0.23868E+04    0.13169E+02    0.82866E-01   -0.96569E+00
   847    0.23799E+04    0.13269E+02    0.82916E-01    0.71817E+00
   848    0.23727E+04    0.13376E+02    0.82965E-01    0.23862E+01
   849    0.23652E+04    0.13488E+02    0.83012E-01    0.40390E+01
   850    0.23578E+04    0.13606E+02    0.83057E-01    0.56755E+01
   851    0.23501E+04    0.13730E+02    0.83102E-01    0.72951E+01
   852    0.23422E+04    0.13860E+02    0.83144E-01    0.88976E+01
   853    0.23343E+04    0.13994E+02    0.83186E-01    0.10482E+02
   854    0.23261E+04    0.14135E+02    0.83225E-01    0.12048E+02
   855    0.23177E+04    0.14281E+02    0.83263E-01    0.13595E+02
   856    0.23094E+04    0.14432E+02    0.83300E-01    0.15123E+02
   857    0.23007E+04    0.14588E+02    0.83335E-01    0.16630E+02
   858    0.22919E+04    0.14751E+02    0.83369E-01    0.18117E+02
   859    0.22830E+04    0.14916E+02    0.83401E-01    0.19584E+02
   860    0.22741E+04    0.15088E+02    0.83432E-01    0.21029E+02
   861    0.22649E+04    0.15265E+02    0.83461E-01    0.22451E+02
   862    0.22556E+04    0.15447E+02    0.83488E-01    0.23852E+02
   863    0.22462E+04    0.15633E+02    0.83515E-01    0.25229E+02
   864    0.22367E+04    0.15824E+02    0.83539E-01    0.26583E+02
   865    0.22268E+04    0.16020E+02    0.83562E-01    0.27913E+02
   866    0.22172E+04    0.16221E+02    0.83584E-01    0.29218E+02
   867    0.22073E+04    0.16427E+02    0.83604E-01    0.30498E+02
   868    0.21973E+04    0.16636E+02    0.83622E-01    0.31754E+02
   869    0.21872E+04    0.16851E+02    0.83639E-01    0.32984E+02
   870    0.21769E+04    0.17069E+02    0.83655E-01    0.34188E+02
   871    0.21666E+04    0.17291E+02    0.83669E-01    0.35365E+02
   872    0.21562E+04    0.17519E+02    0.83681E-01    0.36517E+02
   873    0.21456E+04    0.17750E+02    0.83692E-01    0.37641E+02
   874    0.21350E+04    0.17985E+02    0.83702E-01    0.38738E+02
   875    0.21243E+04    0.18223E+02    0.83710E-01    0.39808E+02
   876    0.21134E+04    0.18466E+02    0.83717E-01    0.40850E+02
   877    0.21026E+04    0.18712E+02    0.83722E-01    0.41863E+02
   878    0.20915E+04    0.18961E+02    0.83726E-01    0.42848E+02
   879    0.20805E+04    0.19214E+02    0.83728E-01    0.43804E+02
   880    0.20694E+04    0.19471E+02    0.83729E-01    0.44732E+02
   881    0.20582E+04    0.19729E+02    0.83729E-01    0.45629E+02
   882    0.20469E+04    0.19992E+02    0.83727E-01    0.46496E+02
   883    0.20356E+04    0.20258E+02    0.83724E-01    0.47333E+02
   884    0.20242E+04    0.20526E+02    0.83720E-01    0.48141E+02
   885    0.20127E+04    0.20797E+02    0.83714E-01    0.48917E+02
   886    0.20012E+04    0.21071E+02    0.83707E-01    0.49663E+02
   887    0.19895E+04    0.21347E+02    0.83699E-01    0.50378E+02
   888    0.19780E+04    0.21627E+02    0.83689E-01    0.51062E+02
   889    0.19662E+04    0.21907E+02    0.83678E-01    0.51714E+02
   890    0.19545E+04    0.22191E+02    0.83666E-01    0.52334E+02
   891    0.19428E+04    0.22477E+02    0.83652E-01    0.52924E+02
   892    0.19310E+04    0.22764E+02    0.83638E-01    0.53482E+02
   893    0.19191E+04    0.23054E+02    0.83622E-01    0.54008E+02
   894    0.19073E+04    0.23344E+02    0.83605E-01    0.54501E+02
   895    0.18954E+04    0.23636E+02    0.83586E-01    0.54965E+02
   896    0.18835E+04    0.23931E+02    0.83567E-01    0.55395E+02
   897    0.18716E+04    0.24226E+02    0.83547E-01    0.55794E+02
   898    0.18597E+04    0.24523E+02    0.83525E-01    0.56161E+02
   899    0.18478E+04    0.24821E+02    0.83502E-01    0.56495E+02
   900    0.18358E+04    0.25119E+02    0.83479E-01    0.56798E+02
   901    0.18239E+04    0.25419E+02    0.83454E-01    0.57068E+02
   902    0.18120E+04    0.25719E+02    0.83428E-01    0.57306E+02
   903    0.17999E+04    0.26020E+02    0.83401E-01    0.57512E+02
   904    0.17881E+04    0.26321E+02    0.83374E-01    0.57685E+02
   905    0.17762E+04    0.26623E+02    0.83345E-01    0.57825E+02
   906    0.17642E+04    0.26924E+02    0.83315E-01    0.57934E+02
   907    0.17524E+04    0.27226E+02    0.83285E-01    0.58010E+02
   908    0.17406E+04    0.27528E+02    0.83253E-01    0.58054E+02
   909    0.17288E+04    0.27829E+02    0.83221E-01    0.58066E+02
   910    0.17169E+04    0.28132E+02    0.83188E-01    0.58048E+02
   911    0.17051E+04    0.28432E+02    0.83154E-01    0.57996E+02
   912    0.16934E+04    0.28734E+02    0.83119E-01    0.57914E+02
   913    0.16814E+04    0.29033E+02    0.83084E-01    0.57799E+02
   914    0.16698E+04    0.29332E+02    0.83047E-01    0.57654E+02
   915    0.16580E+04    0.29631E+02    0.83010E-01    0.57479E+02
   916    0.16465E+04    0.29928E+02    0.82972E-01    0.57272E+02
   917    0.16349E+04    0.30225E+02    0.82934E-01    0.57035E+02
   918    0.16234E+04    0.30521E+02    0.82895E-01    0.56767E+02
   919    0.16119E+04    0.30815E+02    0.82855E-01    0.56469E+02
   920    0.16005E+04    0.31107E+02    0.82814E-01    0.56140E+02
   921    0.15892E+04    0.31398E+02    0.82773E-01    0.55781E+02
   922    0.15779E+04    0.31688E+02    0.82731E-01    0.55394E+02
   923    0.15666E+04    0.31975E+02    0.82689E-01    0.54977E+02
   924    0.15554E+04    0.32261E+02    0.82646E-01    0.54531E+02
   925    0.15444E+04    0.32544E+02    0.82603E-01    0.54055E+02
   926    0.15333E+04    0.32826E+02    0.82559E-01    0.53553E+02
   927    0.15224E+04    0.33105E+02    0.82515E-01    0.53022E+02
   928    0.15116E+04    0.33382E+02    0.82470E-01    0.52462E+02
   929    0.15007E+04    0.33657E+02    0.82425E-01    0.51876E+02
   930    0.14901E+04    0.33928E+02    0.82380E-01    0.51263E+02
   931    0.14794E+04    0.34198E+02    0.82334E-01    0.50623E+02
   932    0.14689E+04    0.34464E+02    0.82287E-01    0.49956E+02
   933    0.14585E+04    0.34727E+02    0.82241E-01    0.49264E+02
   934    0.14481E+04    0.34988E+02    0.82194E-01    0.48548E+02
   935    0.14379E+04    0.35245E+02    0.82147E-01    0.47804E+02
   936    0.14278E+04    0.35499E+02    0.82099E-01    0.47036E+02
   937    0.14177E+04    0.35750E+02    0.82052E-01    0.46244E+02
   938    0.14077E+04    0.35998E+02    0.82004E-01    0.45428E+02
   939    0.13979E+04    0.36241E+02    0.81956E-01    0.44588E+02
   940    0.13881E+04    0.36482E+02    0.81907E-01    0.43725E+02
   941    0.13785E+04    0.36718E+02    0.81859E-01    0.42840E+02
   942    0.13689E+04    0.36950E+02    0.81811E-01    0.41931E+02
   943    0.13596E+04    0.37179E+02    0.81762E-01    0.41002E+02
   944    0.13504E+04    0.37403E+02    0.81714E-01    0.40050E+02
   945    0.13412E+04    0.37622E+02    0.81665E-01    0.39078E+02
   946    0.13322E+04    0.37839E+02    0.81616E-01    0.38085E+02
   947    0.13232E+04    0.38050E+02    0.81568E-01    0.37073E+02
   948    0.13143E+04    0.38259E+02    0.81519E-01    0.36041E+02
   949    0.13057E+04    0.38461E+02    0.81471E-01    0.34991E+02
   950    0.12971E+04    0.38659E+02    0.81422E-01    0.33922E+02
   951    0.12887E+04    0.38853E+02    0.81374E-01    0.32835E+02
   952    0.12804E+04    0.39043E+02    0.81326E-01    0.31731E+02
   953    0.12723E+04    0.39226E+02    0.81278E-01    0.30610E+02
   954    0.12642E+04    0.39406E+02    0.81230E-01    0.29473E+02
   955    0.12563E+04    0.39580E+02    0.81183E-01    0.28320E+02
   956    0.12485E+04    0.39750E+02    0.81135E-01    0.27151E+02
   957    0.12409E+04    0.39913E+02    0.81088E-01    0.25967E+02
   958    0.12333E+04    0.40072E+02    0.81042E-01    0.24769E+02
   959    0.12260E+04    0.40226E+02    0.80995E-01    0.23556E+02
   960    0.12188E+04    0.40375E+02    0.80949E-01    0.22332E+02
   961    0.12116E+04    0.40518E+02    0.80903E-01    0.21094E+02
   962    0.12047E+04    0.40656E+02    0.80858E-01    0.19844E+02
   963    0.11979E+04    0.40789E+02    0.80813E-01    0.18582E+02
   964    0.11913E+04    0.40916E+02    0.80768E-01    0.17309E+02
   965    0.11847E+04    0.41038E+02    0.80724E-01    0.16026E+02
   966    0.11784E+04    0.41155E+02    0.80681E-01    0.14733E+02
   967    0.11721E+04    0.41267E+02    0.80638E-01    0.13430E+02
   968    0.11659E+04    0.41371E+02    0.80595E-01    0.12118E+02
   969    0.11600E+04    0.41470E+02    0.80553E-01    0.10799E+02
   970    0.11542E+04    0.41565E+02    0.80511E-01    0.94707E+01
   971    0.11485E+04    0.41653E+02    0.80470E-01    0.81356E+01
   972    0.11430E+04    0.41735E+02    0.80430E-01    0.67943E+01
   973    0.11375E+04    0.41812E+02    0.80390E-01    0.54461E+01
   974    0.11323E+04    0.41883E+02    0.80351E-01    0.40918E+01
   975    0.11272E+04    0.41949E+02    0.80312E-01    0.27334E+01
   976    0.11223E+04    0.42007E+02    0.80274E-01    0.13703E+01
   977    0.11175E+04    0.42061E+02    0.80236E-01    0.37934E-02
   978    0.11128E+04    0.42109E+02    0.80200E-01   -0.13662E+01
   979    0.11083E+04    0.42151E+02    0.80164E-01   -0.27383E+01
   980    0.11040E+04    0.42187E+02    0.80128E-01   -0.41129E+01
   981    0.10997E+04    0.42216E+02    0.80094E-01   -0.54891E+01
   982    0.10956E+04    0.42241E+02    0.80060E-01   -0.68659E+01
   983    0.10917E+04    0.42259E+02    0.80027E-01   -0.82434E+01
   984    0.10879E+04    0.42270E+02    0.79994E-01   -0.96208E+01
   985    0.10843E+04    0.42276E+02    0.79963E-01   -0.10998E+02
   986    0.10808E+04    0.42277E+02    0.79932E-01   -0.12373E+02
   987    0.10773E+04    0.42271E+02    0.79902E-01   -0.13747E+02
   988    0.10741E+04    0.42260E+02    0.79872E-01   -0.15118E+02
   989    0.10711E+04    0.42243E+02    0.79844E-01   -0.16486E+02
   990    0.10681E+04    0.42223E+02    0.79816E-01   -0.17851E+02
   991    0.10653E+04    0.42194E+02    0.79789E-01   -0.19212E+02
   992    0.10627E+04    0.42159E+02    0.79763E-01   -0.20569E+02
   993    0.10601E+04    0.42118E+02    0.79738E-01   -0.21920E+02
   994    0.10577E+04    0.42073E+02    0.79713E-01   -0.23265E+02
   995    0.10555E+04    0.42021E+02    0.79689E-01   -0.24605E+02
   996    0.10534E+04    0.41962E+02    0.79667E-01   -0.25937E+02
   997    0.10514E+04    0.41900E+02    0.79645E-01   -0.27263E+02
   998    0.10495E+04    0.41831E+02    0.79624E-01   -0.28579E+02
   999    0.10478E+04    0.41756E+02    0.79603E-01   -0.29888E+02
  1000    0.10462E+04    0.41676E+02    0.79584E-01   -0.31188E+02
  1001    0.10447E+04    0.41590E+02    0.79565E-01   -0.32478E+02
  1002    0.10433E+04    0.41498E+02    0.79548E-01   -0.33758E+02
  1003    0.10422E+04    0.41402E+02    0.79531E-01   -0.35028E+02
  1004    0.10411E+04    0.41299E+02    0.79515E-01   -0.36286E+02
  1005    0.10402E+04    0.41192E+02    0.79500E-01   -0.37533E+02
  1006    0.10394E+04    0.41078E+02    0.79486E-01   -0.38768E+02
  1007    0.10387E+04    0.40959E+02    0.79472E-01   -0.39991E+02
  1008    0.10379E+04    0.40835E+02    0.79460E-01   -0.41201E+02
  1009    0.10374E+04    0.40705E+02    0.79448E-01   -0.42398E+02
  1010    0.10371E+04    0.40571E+02    0.79438E-01   -0.43582E+02
  1011    0.10368E+04    0.40433E+02    0.79428E-01   -0.44751E+02
  1012    0.10366E+04    0.40288E+02    0.79419E-01   -0.45908E+02
  1013    0.10366E+04    0.40140E+02    0.79411E-01   -0.47049E+02
  1014    0.10367E+04    0.39986E+02    0.79404E-01   -0.48175E+02
  1015    0.10368E+04    0.39828E+02    0.79398E-01   -0.49286E+02
  1016    0.10371E+04    0.39664E+02    0.79392E-01   -0.50381E+02
  1017    0.10376E+04    0.39497E+02    0.79388E-01   -0.51460E+02
  1018    0.10380E+04    0.39323E+02    0.79384E-01   -0.52523E+02
  1019    0.10386E+04    0.39147E+02    0.79381E-01   -0.53569E+02
  1020    0.10393E+04    0.38964E+02    0.79379E-01   -0.54599E+02
  1021    0.10401E+04    0.38778E+02    0.79378E-01   -0.55611E+02
  1022    0.10410E+04    0.38587E+02    0.79378E-01   -0.56605E+02
  1023    0.10420E+04    0.38392E+02    0.79379E-01   -0.57579E+02
  1024    0.10431E+04    0.38192E+02    0.79381E-01   -0.58536E+02
  1025    0.10442E+04    0.37989E+02    0.79383E-01   -0.59471E+02
  1026    0.10456E+04    0.37781E+02    0.79386E-01   -0.60389E+02
  1027    0.10469E+04    0.37571E+02    0.79390E-01   -0.61287E+02
  1028    0.10483E+04    0.37357E+02    0.79395E-01   -0.62165E+02
  1029    0.10498E+04    0.37138E+02    0.79401E-01   -0.63023E+02
  1030    0.10513E+04    0.36917E+02    0.79407E-01   -0.63861E+02
  1031    0.10528E+04    0.36692E+02    0.79415E-01   -0.64677E+02
  1032    0.10545E+04    0.36461E+02    0.79423E-01   -0.65476E+02
  1033    0.10562E+04    0.36229E+02    0.79432E-01   -0.66253E+02
  1034    0.10582E+04    0.35994E+02    0.79442E-01   -0.67008E+02
  1035    0.10601E+04    0.35755E+02    0.79452E-01   -0.67743E+02
  1036    0.10620E+04    0.35513E+02    0.79463E-01   -0.68456E+02
  1037    0.10640E+04    0.35268E+02    0.79475E-01   -0.69148E+02
  1038    0.10662E+04    0.35021E+02    0.79488E-01   -0.69818E+02
  1039    0.10684E+04    0.34771E+02    0.79502E-01   -0.70463E+02
  1040    0.10705E+04    0.34517E+02    0.79516E-01   -0.71088E+02
  1041    0.10728E+04    0.34263E+02    0.79531E-01   -0.71687E+02
  1042    0.10751E+04    0.34004E+02    0.79546E-01   -0.72266E+02
  1043    0.10775E+04    0.33744E+02    0.79562E-01   -0.72820E+02
  1044    0.10800E+04    0.33481E+02    0.79579E-01   -0.73353E+02
  1045    0.10824E+04    0.33218E+02    0.79597E-01   -0.73865E+02
  1046    0.10849E+04    0.32951E+02    0.79615E-01   -0.74348E+02
  1047    0.10875E+04    0.32682E+02    0.79634E-01   -0.74817E+02
  1048    0.10900E+04    0.32412E+02    0.79653E-01   -0.75258E+02
  1049    0.10926E+04    0.32141E+02    0.79673E-01   -0.75671E+02
  1050    0.10952E+04    0.31867E+02    0.79694E-01   -0.76062E+02
  1051    0.10979E+04    0.31592E+02    0.79715E-01   -0.76433E+02
  1052    0.11006E+04    0.31315E+02    0.79736E-01   -0.76776E+02
  1053    0.11033E+04    0.31038E+02    0.79759E-01   -0.77098E+02
  1054    0.11060E+04    0.30759E+02    0.79781E-01   -0.77399E+02
  1055    0.11087E+04    0.30480E+02    0.79804E-01   -0.77673E+02
  1056    0.11114E+04    0.30199E+02    0.79828E-01   -0.77926E+02
  1057    0.11142E+04    0.29918E+02    0.79852E-01   -0.78151E+02
  1058    0.11171E+04    0.29637E+02    0.79876E-01   -0.78356E+02
  1059    0.11200E+04    0.29354E+02    0.79901E-01   -0.78533E+02
  1060    0.11228E+04    0.29071E+02    0.79926E-01   -0.78690E+02
  1061    0.11256E+04    0.28788E+02    0.79952E-01   -0.78820E+02
  1062    0.11285E+04    0.28505E+02    0.79978E-01   -0.78929E+02
  1063    0.11312E+04    0.28221E+02    0.80004E-01   -0.79011E+02
  1064    0.11341E+04    0.27938E+02    0.80030E-01   -0.79081E+02
  1065    0.11369E+04    0.27653E+02    0.80057E-01   -0.79123E+02
  1066    0.11397E+04    0.27370E+02    0.80084E-01   -0.79138E+02
  1067    0.11425E+04    0.27087E+02    0.80112E-01   -0.79126E+02
  1068    0.11454E+04    0.26804E+02    0.80139E-01   -0.79094E+02
  1069    0.11481E+04    0.26522E+02    0.80167E-01   -0.79050E+02
  1070    0.11510E+04    0.26239E+02    0.80195E-01   -0.78978E+02
  1071    0.11537E+04    0.25959E+02    0.80223E-01   -0.78880E+02
  1072    0.11565E+04    0.25678E+02    0.80251E-01   -0.78755E+02
  1073    0.11593E+04    0.25399E+02    0.80279E-01   -0.78611E+02
  1074    0.11620E+04    0.25121E+02    0.80308E-01   -0.78447E+02
  1075    0.11647E+04    0.24843E+02    0.80336E-01   -0.78264E+02
  1076    0.11674E+04    0.24567E+02    0.80365E-01   -0.78054E+02
  1077    0.11701E+04    0.24292E+02    0.80394E-01   -0.77832E+02
  1078    0.11726E+04    0.24019E+02    0.80422E-01   -0.77569E+02
  1079    0.11752E+04    0.23747E+02    0.80451E-01   -0.77302E+02
  1080    0.11778E+04    0.23475E+02    0.80480E-01   -0.77015E+02
  1081    0.11803E+04    0.23208E+02    0.80508E-01   -0.76702E+02
  1082    0.11827E+04    0.22941E+02    0.80537E-01   -0.76370E+02
  1083    0.11852E+04    0.22676E+02    0.80565E-01   -0.76019E+02
  1084    0.11876E+04    0.22413E+02    0.80594E-01   -0.75649E+02
  1085    0.11900E+04    0.22153E+02    0.80622E-01   -0.75253E+02
  1086    0.11923E+04    0.21895E+02    0.80650E-01   -0.74852E+02
  1087    0.11946E+04    0.21639E+02    0.80678E-01   -0.74411E+02
  1088    0.11968E+04    0.21384E+02    0.80706E-01   -0.73965E+02
  1089    0.11990E+04    0.21133E+02    0.80733E-01   -0.73493E+02
  1090    0.12011E+04    0.20885E+02    0.80761E-01   -0.73018E+02
  1091    0.12032E+04    0.20638E+02    0.80788E-01   -0.72508E+02
  1092    0.12053E+04    0.20394E+02    0.80815E-01   -0.71988E+02
  1093    0.12073E+04    0.20154E+02    0.80842E-01   -0.71449E+02
  1094    0.12091E+04    0.19916E+02    0.80868E-01   -0.70898E+02
  1095    0.12110E+04    0.19682E+02    0.80894E-01   -0.70337E+02
  1096    0.12128E+04    0.19450E+02    0.80920E-01   -0.69749E+02
  1097    0.12146E+04    0.19222E+02    0.80945E-01   -0.69143E+02
  1098    0.12163E+04    0.18997E+02    0.80971E-01   -0.68526E+02
  1099    0.12179E+04    0.18776E+02    0.80995E-01   -0.67897E+02
  1100    0.12195E+04    0.18559E+02    0.81020E-01   -0.67250E+02
  1101    0.12210E+04    0.18344E+02    0.81044E-01   -0.66590E+02
  1102    0.12225E+04    0.18133E+02    0.81067E-01   -0.65914E+02
  1103    0.12239E+04    0.17926E+02    0.81090E-01   -0.65226E+02
  1104    0.12252E+04    0.17723E+02    0.81113E-01   -0.64524E+02
  1105    0.12264E+04    0.17524E+02    0.81135E-01   -0.63809E+02
  1106    0.12276E+04    0.17328E+02    0.81157E-01   -0.63082E+02
  1107    0.12287E+04    0.17136E+02    0.81178E-01   -0.62342E+02
  1108    0.12297E+04    0.16948E+02    0.81198E-01   -0.61591E+02
  1109    0.12306E+04    0.16761E+02    0.81218E-01   -0.60828E+02
  1110    0.12315E+04    0.16582E+02    0.81238E-01   -0.60055E+02
  1111    0.12322E+04    0.16406E+02    0.81257E-01   -0.59270E+02
  1112    0.12331E+04    0.16233E+02    0.81275E-01   -0.58477E+02
  1113    0.12337E+04    0.16066E+02    0.81293E-01   -0.57672E+02
  1114    0.12342E+04    0.15902E+02    0.81310E-01   -0.56858E+02
  1115    0.12347E+04    0.15743E+02    0.81326E-01   -0.56036E+02
  1116    0.12352E+04    0.15588E+02    0.81342E-01   -0.55205E+02
  1117    0.12355E+04    0.15438E+02    0.81357E-01   -0.54366E+02
  1118    0.12358E+04    0.15292E+02    0.81371E-01   -0.53518E+02
  1119    0.12360E+04    0.15151E+02    0.81385E-01   -0.52664E+02
  1120    0.12361E+04    0.15014E+02    0.81398E-01   -0.51803E+02
  1121    0.12362E+04    0.14881E+02    0.81410E-01   -0.50933E+02
  1122    0.12362E+04    0.14753E+02    0.81421E-01   -0.50059E+02
  1123    0.12360E+04    0.14631E+02    0.81432E-01   -0.49179E+02
  1124    0.12358E+04    0.14512E+02    0.81442E-01   -0.48294E+02
  1125    0.12355E+04    0.14397E+02    0.81451E-01   -0.47402E+02
  1126    0.12351E+04    0.14288E+02    0.81459E-01   -0.46508E+02
  1127    0.12347E+04    0.14183E+02    0.81467E-01   -0.45608E+02
  1128    0.12342E+04    0.14083E+02    0.81474E-01   -0.44706E+02
  1129    0.12336E+04    0.13989E+02    0.81479E-01   -0.43800E+02
  1130    0.12328E+04    0.13898E+02    0.81484E-01   -0.42891E+02
  1131    0.12321E+04    0.13813E+02    0.81488E-01   -0.41980E+02
  1132    0.12313E+04    0.13732E+02    0.81492E-01   -0.41067E+02
  1133    0.12303E+04    0.13656E+02    0.81494E-01   -0.40153E+02
  1134    0.12293E+04    0.13585E+02    0.81495E-01   -0.39237E+02
  1135    0.12282E+04    0.13518E+02    0.81496E-01   -0.38320E+02
  1136    0.12271E+04    0.13457E+02    0.81495E-01   -0.37405E+02
  1137    0.12258E+04    0.13400E+02    0.81494E-01   -0.36488E+02
  1138    0.12245E+04    0.13349E+02    0.81492E-01   -0.35572E+02
  1139    0.12231E+04    0.13301E+02    0.81488E-01   -0.34657E+02
  1140    0.12216E+04    0.13260E+02    0.81484E-01   -0.33744E+02
  1141    0.12201E+04    0.13221E+02    0.81479E-01   -0.32832E+02
  1142    0.12184E+04    0.13189E+02    0.81473E-01   -0.31923E+02
  1143    0.12167E+04    0.13161E+02    0.81466E-01   -0.31017E+02
  1144    0.12148E+04    0.13137E+02    0.81458E-01   -0.30114E+02
  1145    0.12130E+04    0.13119E+02    0.81449E-01   -0.29214E+02
  1146    0.12111E+04    0.13106E+02    0.81439E-01   -0.28318E+02
  1147    0.12090E+04    0.13097E+02    0.81428E-01   -0.27427E+02
  1148    0.12069E+04    0.13093E+02    0.81416E-01   -0.26540E+02
  1149    0.12047E+04    0.13093E+02    0.81402E-01   -0.25659E+02
  1150    0.12025E+04    0.13099E+02    0.81388E-01   -0.24784E+02
  1151    0.12002E+04    0.13108E+02    0.81373E-01   -0.23914E+02
  1152    0.11977E+04    0.13123E+02    0.81357E-01   -0.23051E+02
  1153    0.11953E+04    0.13142E+02    0.81340E-01   -0.22195E+02
  1154    0.11928E+04    0.13167E+02    0.81322E-01   -0.21345E+02
  1155    0.11902E+04    0.13195E+02    0.81303E-01   -0.20503E+02
  1156    0.11875E+04    0.13228E+02    0.81283E-01   -0.19669E+02
  1157    0.11847E+04    0.13264E+02    0.81262E-01   -0.18842E+02
  1158    0.11820E+04    0.13307E+02    0.81240E-01   -0.18023E+02
  1159    0.11791E+04    0.13352E+02    0.81217E-01   -0.17214E+02
  1160    0.11761E+04    0.13403E+02    0.81193E-01   -0.16414E+02
  1161    0.11732E+04    0.13458E+02    0.81167E-01   -0.15622E+02
  1162    0.11701E+04    0.13517E+02    0.81141E-01   -0.14841E+02
  1163    0.11669E+04    0.13581E+02    0.81114E-01   -0.14069E+02
  1164    0.11638E+04    0.13649E+02    0.81086E-01   -0.13308E+02
  1165    0.11606E+04    0.13721E+02    0.81057E-01   -0.12556E+02
  1166    0.11572E+04    0.13797E+02    0.81027E-01   -0.11816E+02
  1167    0.11538E+04    0.13876E+02    0.80996E-01   -0.11087E+02
  1168    0.11504E+04    0.13961E+02    0.80963E-01   -0.10369E+02
  1169    0.11470E+04    0.14048E+02    0.80930E-01   -0.96632E+01
  1170    0.11435E+04    0.14140E+02    0.80896E-01   -0.89680E+01
  1171    0.11399E+04    0.14236E+02    0.80861E-01   -0.82859E+01
  1172    0.11363E+04    0.14335E+02    0.80825E-01   -0.76162E+01
