#    L    TT             EE             BB             TE             PP             TP             EP          
  1185    0.10997E+04    0.14952E+02    0.00000E+00    0.44836E+01    0.33531E-08    0.12956E-05   -0.99054E-07
  1186    0.10950E+04    0.15120E+02    0.00000E+00    0.50367E+01    0.33473E-08    0.13053E-05   -0.10341E-06
  1187    0.10904E+04    0.15292E+02    0.00000E+00    0.55720E+01    0.33414E-08    0.13151E-05   -0.10774E-06
  1188    0.10857E+04    0.15466E+02    0.00000E+00    0.60892E+01    0.33356E-08    0.13250E-05   -0.11204E-06
  1189    0.10809E+04    0.15644E+02    0.00000E+00    0.65884E+01    0.33297E-08    0.13351E-05   -0.11633E-06
  1190    0.10761E+04    0.15824E+02    0.00000E+00    0.70693E+01    0.33239E-08    0.13452E-05   -0.12059E-06
  1191    0.10712E+04    0.16008E+02    0.00000E+00    0.75318E+01    0.33181E-08    0.13555E-05   -0.12482E-06
  1192    0.10664E+04    0.16194E+02    0.00000E+00    0.79757E+01    0.33123E-08    0.13658E-05   -0.12904E-06
  1193    0.10615E+04    0.16382E+02    0.00000E+00    0.84009E+01    0.33066E-08    0.13763E-05   -0.13322E-06
  1194    0.10566E+04    0.16573E+02    0.00000E+00    0.88073E+01    0.33008E-08    0.13869E-05   -0.13739E-06
  1195    0.10517E+04    0.16767E+02    0.00000E+00    0.91948E+01    0.32950E-08    0.13975E-05   -0.14153E-06
  1196    0.10467E+04    0.16963E+02    0.00000E+00    0.95629E+01    0.32893E-08    0.14083E-05   -0.14564E-06
  1197    0.10417E+04    0.17161E+02    0.00000E+00    0.99119E+01    0.32836E-08    0.14191E-05   -0.14973E-06
  1198    0.10367E+04    0.17361E+02    0.00000E+00    0.10241E+02    0.32779E-08    0.14301E-05   -0.15379E-06
  1199    0.10317E+04    0.17563E+02    0.00000E+00    0.10551E+02    0.32722E-08    0.14411E-05   -0.15783E-06
  1200    0.10267E+04    0.17768E+02    0.00000E+00    0.10842E+02    0.32665E-08    0.14523E-05   -0.16185E-06
  1201    0.10217E+04    0.17973E+02    0.00000E+00    0.11112E+02    0.32608E-08    0.14635E-05   -0.16583E-06
  1202    0.10166E+04    0.18181E+02    0.00000E+00    0.11363E+02    0.32552E-08    0.14748E-05   -0.16979E-06
  1203    0.10115E+04    0.18391E+02    0.00000E+00    0.11594E+02    0.32495E-08    0.14861E-05   -0.17373E-06
  1204    0.10064E+04    0.18602E+02    0.00000E+00    0.11806E+02    0.32439E-08    0.14976E-05   -0.17764E-06
  1205    0.10013E+04    0.18813E+02    0.00000E+00    0.11997E+02    0.32383E-08    0.15090E-05   -0.18151E-06
  1206    0.99627E+03    0.19027E+02    0.00000E+00    0.12169E+02    0.32327E-08    0.15205E-05   -0.18536E-06
  1207    0.99127E+03    0.19242E+02    0.00000E+00    0.12320E+02    0.32271E-08    0.15320E-05   -0.18918E-06
  1208    0.98621E+03    0.19458E+02    0.00000E+00    0.12452E+02    0.32215E-08    0.15435E-05   -0.19297E-06
  1209    0.98108E+03    0.19675E+02    0.00000E+00    0.12565E+02    0.32159E-08    0.15550E-05   -0.19673E-06
  1210    0.97604E+03    0.19892E+02    0.00000E+00    0.12656E+02    0.32104E-08    0.15665E-05   -0.20046E-06
  1211    0.97093E+03    0.20111E+02    0.00000E+00    0.12728E+02    0.32049E-08    0.15779E-05   -0.20415E-06
  1212    0.96590E+03    0.20331E+02    0.00000E+00    0.12781E+02    0.31993E-08    0.15893E-05   -0.20781E-06
  1213    0.96081E+03    0.20551E+02    0.00000E+00    0.12814E+02    0.31938E-08    0.16007E-05   -0.21144E-06
  1214    0.95581E+03    0.20772E+02    0.00000E+00    0.12827E+02    0.31883E-08    0.16119E-05   -0.21503E-06
  1215    0.95081E+03    0.20993E+02    0.00000E+00    0.12821E+02    0.31828E-08    0.16231E-05   -0.21858E-06
  1216    0.94582E+03    0.21214E+02    0.00000E+00    0.12794E+02    0.31773E-08    0.16342E-05   -0.22211E-06
  1217    0.94069E+03    0.21436E+02    0.00000E+00    0.12749E+02    0.31719E-08    0.16452E-05   -0.22559E-06
  1218    0.93572E+03    0.21659E+02    0.00000E+00    0.12683E+02    0.31664E-08    0.16560E-05   -0.22904E-06
  1219    0.93069E+03    0.21881E+02    0.00000E+00    0.12600E+02    0.31610E-08    0.16667E-05   -0.23244E-06
  1220    0.92574E+03    0.22102E+02    0.00000E+00    0.12496E+02    0.31556E-08    0.16773E-05   -0.23581E-06
  1221    0.92079E+03    0.22324E+02    0.00000E+00    0.12373E+02    0.31501E-08    0.16877E-05   -0.23915E-06
  1222    0.91586E+03    0.22546E+02    0.00000E+00    0.12231E+02    0.31447E-08    0.16980E-05   -0.24244E-06
  1223    0.91093E+03    0.22767E+02    0.00000E+00    0.12071E+02    0.31393E-08    0.17081E-05   -0.24569E-06
  1224    0.90602E+03    0.22987E+02    0.00000E+00    0.11890E+02    0.31340E-08    0.17179E-05   -0.24889E-06
  1225    0.90119E+03    0.23207E+02    0.00000E+00    0.11691E+02    0.31286E-08    0.17276E-05   -0.25206E-06
  1226    0.89636E+03    0.23426E+02    0.00000E+00    0.11475E+02    0.31232E-08    0.17370E-05   -0.25518E-06
  1227    0.89162E+03    0.23645E+02    0.00000E+00    0.11239E+02    0.31179E-08    0.17462E-05   -0.25826E-06
  1228    0.88681E+03    0.23863E+02    0.00000E+00    0.10986E+02    0.31126E-08    0.17552E-05   -0.26130E-06
  1229    0.88209E+03    0.24080E+02    0.00000E+00    0.10713E+02    0.31073E-08    0.17639E-05   -0.26429E-06
  1230    0.87722E+03    0.24295E+02    0.00000E+00    0.10424E+02    0.31020E-08    0.17723E-05   -0.26723E-06
  1231    0.87252E+03    0.24510E+02    0.00000E+00    0.10116E+02    0.30967E-08    0.17805E-05   -0.27013E-06
  1232    0.86782E+03    0.24723E+02    0.00000E+00    0.97924E+01    0.30914E-08    0.17883E-05   -0.27298E-06
  1233    0.86328E+03    0.24936E+02    0.00000E+00    0.94496E+01    0.30861E-08    0.17959E-05   -0.27579E-06
  1234    0.85867E+03    0.25147E+02    0.00000E+00    0.90909E+01    0.30808E-08    0.18031E-05   -0.27854E-06
  1235    0.85437E+03    0.25356E+02    0.00000E+00    0.87150E+01    0.30756E-08    0.18100E-05   -0.28125E-06
  1236    0.84993E+03    0.25563E+02    0.00000E+00    0.83226E+01    0.30704E-08    0.18166E-05   -0.28391E-06
  1237    0.84550E+03    0.25769E+02    0.00000E+00    0.79131E+01    0.30651E-08    0.18228E-05   -0.28651E-06
  1238    0.84115E+03    0.25973E+02    0.00000E+00    0.74872E+01    0.30599E-08    0.18286E-05   -0.28907E-06
  1239    0.83681E+03    0.26175E+02    0.00000E+00    0.70450E+01    0.30547E-08    0.18340E-05   -0.29157E-06
  1240    0.83247E+03    0.26375E+02    0.00000E+00    0.65881E+01    0.30495E-08    0.18391E-05   -0.29402E-06
  1241    0.82830E+03    0.26573E+02    0.00000E+00    0.61150E+01    0.30444E-08    0.18437E-05   -0.29642E-06
  1242    0.82405E+03    0.26770E+02    0.00000E+00    0.56279E+01    0.30392E-08    0.18479E-05   -0.29877E-06
  1243    0.81989E+03    0.26962E+02    0.00000E+00    0.51238E+01    0.30341E-08    0.18517E-05   -0.30106E-06
  1244    0.81582E+03    0.27154E+02    0.00000E+00    0.46064E+01    0.30289E-08    0.18551E-05   -0.30329E-06
  1245    0.81182E+03    0.27344E+02    0.00000E+00    0.40742E+01    0.30238E-08    0.18580E-05   -0.30547E-06
  1246    0.80783E+03    0.27529E+02    0.00000E+00    0.35290E+01    0.30187E-08    0.18604E-05   -0.30759E-06
  1247    0.80386E+03    0.27713E+02    0.00000E+00    0.29692E+01    0.30136E-08    0.18623E-05   -0.30966E-06
  1248    0.79996E+03    0.27894E+02    0.00000E+00    0.23955E+01    0.30085E-08    0.18638E-05   -0.31166E-06
  1249    0.79615E+03    0.28074E+02    0.00000E+00    0.18090E+01    0.30034E-08    0.18647E-05   -0.31361E-06
  1250    0.79241E+03    0.28249E+02    0.00000E+00    0.12094E+01    0.29983E-08    0.18651E-05   -0.31550E-06
  1251    0.78869E+03    0.28421E+02    0.00000E+00    0.59705E+00    0.29932E-08    0.18650E-05   -0.31733E-06
  1252    0.78512E+03    0.28591E+02    0.00000E+00   -0.27888E-01    0.29882E-08    0.18644E-05   -0.31910E-06
  1253    0.78149E+03    0.28758E+02    0.00000E+00   -0.66470E+00    0.29832E-08    0.18633E-05   -0.32081E-06
  1254    0.77794E+03    0.28920E+02    0.00000E+00   -0.13133E+01    0.29781E-08    0.18618E-05   -0.32246E-06
  1255    0.77446E+03    0.29081E+02    0.00000E+00   -0.19735E+01    0.29731E-08    0.18598E-05   -0.32405E-06
  1256    0.77115E+03    0.29238E+02    0.00000E+00   -0.26447E+01    0.29681E-08    0.18573E-05   -0.32559E-06
  1257    0.76784E+03    0.29391E+02    0.00000E+00   -0.33268E+01    0.29631E-08    0.18545E-05   -0.32707E-06
  1258    0.76454E+03    0.29541E+02    0.00000E+00   -0.40194E+01    0.29581E-08    0.18513E-05   -0.32850E-06
  1259    0.76132E+03    0.29688E+02    0.00000E+00   -0.47222E+01    0.29532E-08    0.18477E-05   -0.32987E-06
  1260    0.75818E+03    0.29831E+02    0.00000E+00   -0.54347E+01    0.29482E-08    0.18438E-05   -0.33119E-06
  1261    0.75512E+03    0.29971E+02    0.00000E+00   -0.61569E+01    0.29432E-08    0.18395E-05   -0.33245E-06
  1262    0.75214E+03    0.30107E+02    0.00000E+00   -0.68880E+01    0.29383E-08    0.18350E-05   -0.33366E-06
  1263    0.74924E+03    0.30240E+02    0.00000E+00   -0.76282E+01    0.29334E-08    0.18302E-05   -0.33482E-06
  1264    0.74634E+03    0.30368E+02    0.00000E+00   -0.83771E+01    0.29284E-08    0.18252E-05   -0.33592E-06
  1265    0.74360E+03    0.30493E+02    0.00000E+00   -0.91341E+01    0.29235E-08    0.18199E-05   -0.33698E-06
  1266    0.74087E+03    0.30615E+02    0.00000E+00   -0.98987E+01    0.29186E-08    0.18144E-05   -0.33798E-06
  1267    0.73821E+03    0.30731E+02    0.00000E+00   -0.10671E+02    0.29138E-08    0.18087E-05   -0.33893E-06
  1268    0.73564E+03    0.30846E+02    0.00000E+00   -0.11451E+02    0.29089E-08    0.18029E-05   -0.33984E-06
  1269    0.73316E+03    0.30955E+02    0.00000E+00   -0.12237E+02    0.29040E-08    0.17969E-05   -0.34069E-06
  1270    0.73073E+03    0.31060E+02    0.00000E+00   -0.13030E+02    0.28992E-08    0.17908E-05   -0.34150E-06
  1271    0.72838E+03    0.31161E+02    0.00000E+00   -0.13829E+02    0.28943E-08    0.17846E-05   -0.34226E-06
  1272    0.72609E+03    0.31259E+02    0.00000E+00   -0.14634E+02    0.28895E-08    0.17783E-05   -0.34297E-06
  1273    0.72385E+03    0.31352E+02    0.00000E+00   -0.15444E+02    0.28847E-08    0.17719E-05   -0.34364E-06
  1274    0.72170E+03    0.31440E+02    0.00000E+00   -0.16259E+02    0.28798E-08    0.17655E-05   -0.34426E-06
  1275    0.71962E+03    0.31525E+02    0.00000E+00   -0.17078E+02    0.28750E-08    0.17591E-05   -0.34484E-06
  1276    0.71760E+03    0.31605E+02    0.00000E+00   -0.17903E+02    0.28703E-08    0.17528E-05   -0.34537E-06
  1277    0.71567E+03    0.31682E+02    0.00000E+00   -0.18730E+02    0.28655E-08    0.17464E-05   -0.34586E-06
  1278    0.71380E+03    0.31754E+02    0.00000E+00   -0.19561E+02    0.28607E-08    0.17401E-05   -0.34630E-06
  1279    0.71200E+03    0.31821E+02    0.00000E+00   -0.20395E+02    0.28559E-08    0.17338E-05   -0.34671E-06
  1280    0.71029E+03    0.31885E+02    0.00000E+00   -0.21233E+02    0.28512E-08    0.17277E-05   -0.34707E-06
  1281    0.70864E+03    0.31944E+02    0.00000E+00   -0.22072E+02    0.28465E-08    0.17216E-05   -0.34739E-06
  1282    0.70707E+03    0.31999E+02    0.00000E+00   -0.22913E+02    0.28417E-08    0.17157E-05   -0.34767E-06
  1283    0.70557E+03    0.32050E+02    0.00000E+00   -0.23756E+02    0.28370E-08    0.17099E-05   -0.34791E-06
  1284    0.70415E+03    0.32095E+02    0.00000E+00   -0.24601E+02    0.28323E-08    0.17044E-05   -0.34811E-06
  1285    0.70278E+03    0.32137E+02    0.00000E+00   -0.25446E+02    0.28276E-08    0.16990E-05   -0.34827E-06
  1286    0.70150E+03    0.32174E+02    0.00000E+00   -0.26292E+02    0.28229E-08    0.16938E-05   -0.34839E-06
  1287    0.70028E+03    0.32207E+02    0.00000E+00   -0.27137E+02    0.28182E-08    0.16889E-05   -0.34848E-06
  1288    0.69915E+03    0.32235E+02    0.00000E+00   -0.27983E+02    0.28136E-08    0.16843E-05   -0.34853E-06
  1289    0.69808E+03    0.32259E+02    0.00000E+00   -0.28827E+02    0.28089E-08    0.16799E-05   -0.34854E-06
  1290    0.69708E+03    0.32277E+02    0.00000E+00   -0.29671E+02    0.28042E-08    0.16759E-05   -0.34852E-06
  1291    0.69615E+03    0.32292E+02    0.00000E+00   -0.30514E+02    0.27996E-08    0.16721E-05   -0.34847E-06
  1292    0.69530E+03    0.32301E+02    0.00000E+00   -0.31355E+02    0.27950E-08    0.16687E-05   -0.34837E-06
  1293    0.69450E+03    0.32307E+02    0.00000E+00   -0.32195E+02    0.27904E-08    0.16657E-05   -0.34825E-06
  1294    0.69379E+03    0.32308E+02    0.00000E+00   -0.33029E+02    0.27858E-08    0.16631E-05   -0.34809E-06
  1295    0.69314E+03    0.32305E+02    0.00000E+00   -0.33863E+02    0.27812E-08    0.16609E-05   -0.34790E-06
  1296    0.69256E+03    0.32297E+02    0.00000E+00   -0.34691E+02    0.27766E-08    0.16591E-05   -0.34768E-06
  1297    0.69205E+03    0.32285E+02    0.00000E+00   -0.35518E+02    0.27720E-08    0.16578E-05   -0.34743E-06
  1298    0.69161E+03    0.32269E+02    0.00000E+00   -0.36339E+02    0.27674E-08    0.16570E-05   -0.34715E-06
  1299    0.69122E+03    0.32248E+02    0.00000E+00   -0.37157E+02    0.27629E-08    0.16567E-05   -0.34683E-06
  1300    0.69092E+03    0.32221E+02    0.00000E+00   -0.37970E+02    0.27583E-08    0.16569E-05   -0.34649E-06
  1301    0.69068E+03    0.32192E+02    0.00000E+00   -0.38777E+02    0.27538E-08    0.16576E-05   -0.34612E-06
  1302    0.69050E+03    0.32158E+02    0.00000E+00   -0.39578E+02    0.27492E-08    0.16588E-05   -0.34572E-06
  1303    0.69038E+03    0.32118E+02    0.00000E+00   -0.40375E+02    0.27447E-08    0.16606E-05   -0.34529E-06
  1304    0.69034E+03    0.32076E+02    0.00000E+00   -0.41165E+02    0.27402E-08    0.16628E-05   -0.34484E-06
  1305    0.69035E+03    0.32027E+02    0.00000E+00   -0.41949E+02    0.27357E-08    0.16654E-05   -0.34435E-06
  1306    0.69042E+03    0.31976E+02    0.00000E+00   -0.42726E+02    0.27312E-08    0.16685E-05   -0.34384E-06
  1307    0.69056E+03    0.31920E+02    0.00000E+00   -0.43495E+02    0.27267E-08    0.16720E-05   -0.34329E-06
  1308    0.69076E+03    0.31859E+02    0.00000E+00   -0.44259E+02    0.27222E-08    0.16758E-05   -0.34272E-06
  1309    0.69102E+03    0.31794E+02    0.00000E+00   -0.45013E+02    0.27178E-08    0.16800E-05   -0.34212E-06
  1310    0.69134E+03    0.31725E+02    0.00000E+00   -0.45761E+02    0.27133E-08    0.16846E-05   -0.34148E-06
  1311    0.69171E+03    0.31652E+02    0.00000E+00   -0.46500E+02    0.27089E-08    0.16894E-05   -0.34082E-06
  1312    0.69217E+03    0.31575E+02    0.00000E+00   -0.47230E+02    0.27044E-08    0.16945E-05   -0.34013E-06
  1313    0.69267E+03    0.31493E+02    0.00000E+00   -0.47953E+02    0.27000E-08    0.16998E-05   -0.33941E-06
  1314    0.69323E+03    0.31407E+02    0.00000E+00   -0.48665E+02    0.26956E-08    0.17054E-05   -0.33866E-06
  1315    0.69383E+03    0.31318E+02    0.00000E+00   -0.49368E+02    0.26912E-08    0.17112E-05   -0.33788E-06
  1316    0.69450E+03    0.31223E+02    0.00000E+00   -0.50061E+02    0.26868E-08    0.17172E-05   -0.33707E-06
  1317    0.69523E+03    0.31127E+02    0.00000E+00   -0.50745E+02    0.26824E-08    0.17234E-05   -0.33623E-06
  1318    0.69600E+03    0.31024E+02    0.00000E+00   -0.51418E+02    0.26780E-08    0.17296E-05   -0.33536E-06
  1319    0.69682E+03    0.30918E+02    0.00000E+00   -0.52082E+02    0.26736E-08    0.17360E-05   -0.33446E-06
  1320    0.69769E+03    0.30809E+02    0.00000E+00   -0.52734E+02    0.26693E-08    0.17425E-05   -0.33353E-06
  1321    0.69861E+03    0.30697E+02    0.00000E+00   -0.53376E+02    0.26649E-08    0.17490E-05   -0.33256E-06
  1322    0.69959E+03    0.30579E+02    0.00000E+00   -0.54006E+02    0.26606E-08    0.17556E-05   -0.33157E-06
  1323    0.70061E+03    0.30458E+02    0.00000E+00   -0.54625E+02    0.26562E-08    0.17622E-05   -0.33055E-06
  1324    0.70168E+03    0.30333E+02    0.00000E+00   -0.55233E+02    0.26519E-08    0.17687E-05   -0.32950E-06
  1325    0.70279E+03    0.30205E+02    0.00000E+00   -0.55828E+02    0.26476E-08    0.17753E-05   -0.32841E-06
  1326    0.70396E+03    0.30074E+02    0.00000E+00   -0.56411E+02    0.26433E-08    0.17817E-05   -0.32730E-06
  1327    0.70515E+03    0.29940E+02    0.00000E+00   -0.56983E+02    0.26390E-08    0.17881E-05   -0.32615E-06
  1328    0.70640E+03    0.29802E+02    0.00000E+00   -0.57540E+02    0.26347E-08    0.17944E-05   -0.32497E-06
  1329    0.70769E+03    0.29660E+02    0.00000E+00   -0.58086E+02    0.26304E-08    0.18006E-05   -0.32376E-06
  1330    0.70901E+03    0.29514E+02    0.00000E+00   -0.58618E+02    0.26261E-08    0.18066E-05   -0.32252E-06
  1331    0.71038E+03    0.29366E+02    0.00000E+00   -0.59137E+02    0.26218E-08    0.18124E-05   -0.32125E-06
  1332    0.71178E+03    0.29215E+02    0.00000E+00   -0.59644E+02    0.26176E-08    0.18180E-05   -0.31995E-06
  1333    0.71322E+03    0.29060E+02    0.00000E+00   -0.60135E+02    0.26133E-08    0.18234E-05   -0.31861E-06
  1334    0.71469E+03    0.28903E+02    0.00000E+00   -0.60614E+02    0.26091E-08    0.18286E-05   -0.31725E-06
  1335    0.71620E+03    0.28742E+02    0.00000E+00   -0.61079E+02    0.26049E-08    0.18335E-05   -0.31585E-06
  1336    0.71774E+03    0.28579E+02    0.00000E+00   -0.61528E+02    0.26006E-08    0.18380E-05   -0.31442E-06
  1337    0.71931E+03    0.28411E+02    0.00000E+00   -0.61963E+02    0.25964E-08    0.18423E-05   -0.31296E-06
  1338    0.72091E+03    0.28242E+02    0.00000E+00   -0.62384E+02    0.25922E-08    0.18462E-05   -0.31146E-06
  1339    0.72255E+03    0.28070E+02    0.00000E+00   -0.62792E+02    0.25880E-08    0.18497E-05   -0.30994E-06
  1340    0.72421E+03    0.27896E+02    0.00000E+00   -0.63185E+02    0.25838E-08    0.18528E-05   -0.30838E-06
  1341    0.72589E+03    0.27719E+02    0.00000E+00   -0.63562E+02    0.25797E-08    0.18556E-05   -0.30679E-06
  1342    0.72759E+03    0.27540E+02    0.00000E+00   -0.63924E+02    0.25755E-08    0.18578E-05   -0.30516E-06
  1343    0.72933E+03    0.27358E+02    0.00000E+00   -0.64271E+02    0.25713E-08    0.18596E-05   -0.30351E-06
  1344    0.73108E+03    0.27173E+02    0.00000E+00   -0.64602E+02    0.25672E-08    0.18610E-05   -0.30182E-06
  1345    0.73285E+03    0.26987E+02    0.00000E+00   -0.64918E+02    0.25630E-08    0.18618E-05   -0.30010E-06
  1346    0.73465E+03    0.26798E+02    0.00000E+00   -0.65219E+02    0.25589E-08    0.18620E-05   -0.29834E-06
  1347    0.73646E+03    0.26607E+02    0.00000E+00   -0.65504E+02    0.25548E-08    0.18617E-05   -0.29655E-06
  1348    0.73829E+03    0.26415E+02    0.00000E+00   -0.65773E+02    0.25506E-08    0.18608E-05   -0.29473E-06
  1349    0.74014E+03    0.26219E+02    0.00000E+00   -0.66026E+02    0.25465E-08    0.18593E-05   -0.29288E-06
  1350    0.74199E+03    0.26022E+02    0.00000E+00   -0.66263E+02    0.25424E-08    0.18572E-05   -0.29099E-06
  1351    0.74387E+03    0.25824E+02    0.00000E+00   -0.66484E+02    0.25383E-08    0.18544E-05   -0.28907E-06
  1352    0.74574E+03    0.25623E+02    0.00000E+00   -0.66689E+02    0.25342E-08    0.18510E-05   -0.28712E-06
  1353    0.74764E+03    0.25423E+02    0.00000E+00   -0.66877E+02    0.25302E-08    0.18470E-05   -0.28514E-06
  1354    0.74954E+03    0.25219E+02    0.00000E+00   -0.67050E+02    0.25261E-08    0.18425E-05   -0.28312E-06
  1355    0.75145E+03    0.25014E+02    0.00000E+00   -0.67207E+02    0.25220E-08    0.18375E-05   -0.28108E-06
  1356    0.75338E+03    0.24809E+02    0.00000E+00   -0.67348E+02    0.25180E-08    0.18321E-05   -0.27901E-06
  1357    0.75530E+03    0.24601E+02    0.00000E+00   -0.67472E+02    0.25139E-08    0.18262E-05   -0.27691E-06
  1358    0.75722E+03    0.24392E+02    0.00000E+00   -0.67578E+02    0.25099E-08    0.18200E-05   -0.27479E-06
  1359    0.75914E+03    0.24183E+02    0.00000E+00   -0.67669E+02    0.25059E-08    0.18135E-05   -0.27264E-06
  1360    0.76105E+03    0.23973E+02    0.00000E+00   -0.67743E+02    0.25018E-08    0.18066E-05   -0.27046E-06
  1361    0.76298E+03    0.23761E+02    0.00000E+00   -0.67802E+02    0.24978E-08    0.17996E-05   -0.26827E-06
  1362    0.76488E+03    0.23548E+02    0.00000E+00   -0.67842E+02    0.24938E-08    0.17923E-05   -0.26605E-06
  1363    0.76680E+03    0.23334E+02    0.00000E+00   -0.67869E+02    0.24898E-08    0.17849E-05   -0.26381E-06
  1364    0.76868E+03    0.23120E+02    0.00000E+00   -0.67878E+02    0.24858E-08    0.17774E-05   -0.26155E-06
  1365    0.77065E+03    0.22905E+02    0.00000E+00   -0.67870E+02    0.24818E-08    0.17698E-05   -0.25927E-06
  1366    0.77253E+03    0.22689E+02    0.00000E+00   -0.67847E+02    0.24779E-08    0.17621E-05   -0.25697E-06
  1367    0.77441E+03    0.22472E+02    0.00000E+00   -0.67808E+02    0.24739E-08    0.17545E-05   -0.25465E-06
  1368    0.77635E+03    0.22256E+02    0.00000E+00   -0.67752E+02    0.24699E-08    0.17469E-05   -0.25232E-06
  1369    0.77821E+03    0.22039E+02    0.00000E+00   -0.67679E+02    0.24660E-08    0.17395E-05   -0.24998E-06
  1370    0.78006E+03    0.21822E+02    0.00000E+00   -0.67591E+02    0.24620E-08    0.17322E-05   -0.24762E-06
  1371    0.78191E+03    0.21604E+02    0.00000E+00   -0.67487E+02    0.24581E-08    0.17250E-05   -0.24525E-06
  1372    0.78375E+03    0.21387E+02    0.00000E+00   -0.67367E+02    0.24542E-08    0.17181E-05   -0.24286E-06
  1373    0.78558E+03    0.21170E+02    0.00000E+00   -0.67231E+02    0.24503E-08    0.17114E-05   -0.24047E-06
  1374    0.78740E+03    0.20952E+02    0.00000E+00   -0.67079E+02    0.24464E-08    0.17051E-05   -0.23806E-06
  1375    0.78922E+03    0.20735E+02    0.00000E+00   -0.66912E+02    0.24425E-08    0.16991E-05   -0.23565E-06
  1376    0.79102E+03    0.20518E+02    0.00000E+00   -0.66729E+02    0.24386E-08    0.16935E-05   -0.23323E-06
  1377    0.79283E+03    0.20302E+02    0.00000E+00   -0.66531E+02    0.24347E-08    0.16883E-05   -0.23080E-06
  1378    0.79462E+03    0.20084E+02    0.00000E+00   -0.66317E+02    0.24308E-08    0.16836E-05   -0.22837E-06
  1379    0.79633E+03    0.19869E+02    0.00000E+00   -0.66088E+02    0.24269E-08    0.16794E-05   -0.22593E-06
  1380    0.79803E+03    0.19653E+02    0.00000E+00   -0.65845E+02    0.24230E-08    0.16758E-05   -0.22348E-06
  1381    0.79973E+03    0.19438E+02    0.00000E+00   -0.65585E+02    0.24192E-08    0.16728E-05   -0.22104E-06
  1382    0.80127E+03    0.19224E+02    0.00000E+00   -0.65310E+02    0.24153E-08    0.16704E-05   -0.21859E-06
  1383    0.80295E+03    0.19011E+02    0.00000E+00   -0.65021E+02    0.24115E-08    0.16687E-05   -0.21614E-06
  1384    0.80448E+03    0.18798E+02    0.00000E+00   -0.64717E+02    0.24077E-08    0.16678E-05   -0.21370E-06
  1385    0.80600E+03    0.18586E+02    0.00000E+00   -0.64399E+02    0.24038E-08    0.16676E-05   -0.21125E-06
  1386    0.80751E+03    0.18376E+02    0.00000E+00   -0.64066E+02    0.24000E-08    0.16682E-05   -0.20881E-06
  1387    0.80894E+03    0.18167E+02    0.00000E+00   -0.63719E+02    0.23962E-08    0.16697E-05   -0.20637E-06
  1388    0.81051E+03    0.17958E+02    0.00000E+00   -0.63358E+02    0.23924E-08    0.16721E-05   -0.20393E-06
  1389    0.81193E+03    0.17750E+02    0.00000E+00   -0.62982E+02    0.23886E-08    0.16754E-05   -0.20150E-06
  1390    0.81327E+03    0.17545E+02    0.00000E+00   -0.62595E+02    0.23848E-08    0.16797E-05   -0.19908E-06
  1391    0.81467E+03    0.17340E+02    0.00000E+00   -0.62193E+02    0.23810E-08    0.16850E-05   -0.19666E-06
  1392    0.81599E+03    0.17137E+02    0.00000E+00   -0.61778E+02    0.23772E-08    0.16913E-05   -0.19425E-06
  1393    0.81730E+03    0.16936E+02    0.00000E+00   -0.61349E+02    0.23735E-08    0.16988E-05   -0.19185E-06
  1394    0.81853E+03    0.16737E+02    0.00000E+00   -0.60909E+02    0.23697E-08    0.17075E-05   -0.18947E-06
  1395    0.81976E+03    0.16538E+02    0.00000E+00   -0.60454E+02    0.23660E-08    0.17173E-05   -0.18709E-06
  1396    0.82098E+03    0.16342E+02    0.00000E+00   -0.59989E+02    0.23622E-08    0.17283E-05   -0.18473E-06
  1397    0.82211E+03    0.16148E+02    0.00000E+00   -0.59510E+02    0.23585E-08    0.17407E-05   -0.18238E-06
  1398    0.82317E+03    0.15955E+02    0.00000E+00   -0.59019E+02    0.23547E-08    0.17543E-05   -0.18004E-06
  1399    0.82422E+03    0.15765E+02    0.00000E+00   -0.58517E+02    0.23510E-08    0.17693E-05   -0.17772E-06
  1400    0.82526E+03    0.15577E+02    0.00000E+00   -0.58003E+02    0.23473E-08    0.17857E-05   -0.17542E-06
  1401    0.82622E+03    0.15389E+02    0.00000E+00   -0.57477E+02    0.23436E-08    0.18035E-05   -0.17313E-06
  1402    0.82718E+03    0.15206E+02    0.00000E+00   -0.56941E+02    0.23399E-08    0.18228E-05   -0.17087E-06
  1403    0.82805E+03    0.15024E+02    0.00000E+00   -0.56393E+02    0.23362E-08    0.18434E-05   -0.16861E-06
  1404    0.82884E+03    0.14845E+02    0.00000E+00   -0.55835E+02    0.23325E-08    0.18653E-05   -0.16638E-06
  1405    0.82970E+03    0.14667E+02    0.00000E+00   -0.55265E+02    0.23288E-08    0.18884E-05   -0.16415E-06
  1406    0.83041E+03    0.14493E+02    0.00000E+00   -0.54687E+02    0.23251E-08    0.19128E-05   -0.16194E-06
  1407    0.83104E+03    0.14321E+02    0.00000E+00   -0.54098E+02    0.23215E-08    0.19384E-05   -0.15975E-06
  1408    0.83180E+03    0.14150E+02    0.00000E+00   -0.53499E+02    0.23178E-08    0.19652E-05   -0.15756E-06
  1409    0.83234E+03    0.13983E+02    0.00000E+00   -0.52890E+02    0.23141E-08    0.19930E-05   -0.15539E-06
  1410    0.83295E+03    0.13818E+02    0.00000E+00   -0.52273E+02    0.23105E-08    0.20219E-05   -0.15322E-06
