#    L    TT             EE             TE             PP             TP          
  1102    0.12380E+04    0.17337E+02   -0.70966E+02    0.18135E+06    0.17918E+02
  1103    0.12398E+04    0.17104E+02   -0.70187E+02    0.18101E+06    0.17820E+02
  1104    0.12415E+04    0.16876E+02   -0.69393E+02    0.18068E+06    0.17726E+02
  1105    0.12431E+04    0.16652E+02   -0.68584E+02    0.18035E+06    0.17636E+02
  1106    0.12447E+04    0.16431E+02   -0.67760E+02    0.18002E+06    0.17551E+02
  1107    0.12462E+04    0.16215E+02   -0.66923E+02    0.17969E+06    0.17471E+02
  1108    0.12477E+04    0.16002E+02   -0.66072E+02    0.17936E+06    0.17395E+02
  1109    0.12489E+04    0.15792E+02   -0.65207E+02    0.17903E+06    0.17323E+02
  1110    0.12502E+04    0.15589E+02   -0.64330E+02    0.17870E+06    0.17256E+02
  1111    0.12513E+04    0.15391E+02   -0.63440E+02    0.17838E+06    0.17194E+02
  1112    0.12525E+04    0.15197E+02   -0.62539E+02    0.17805E+06    0.17135E+02
  1113    0.12534E+04    0.15008E+02   -0.61626E+02    0.17772E+06    0.17081E+02
  1114    0.12543E+04    0.14823E+02   -0.60702E+02    0.17740E+06    0.17032E+02
  1115    0.12551E+04    0.14643E+02   -0.59768E+02    0.17708E+06    0.16986E+02
  1116    0.12559E+04    0.14468E+02   -0.58824E+02    0.17675E+06    0.16945E+02
  1117    0.12565E+04    0.14298E+02   -0.57871E+02    0.17643E+06    0.16907E+02
  1118    0.12571E+04    0.14134E+02   -0.56906E+02    0.17611E+06    0.16874E+02
  1119    0.12576E+04    0.13974E+02   -0.55935E+02    0.17579E+06    0.16845E+02
  1120    0.12580E+04    0.13819E+02   -0.54955E+02    0.17547E+06    0.16820E+02
  1121    0.12583E+04    0.13670E+02   -0.53965E+02    0.17515E+06    0.16799E+02
  1122    0.12585E+04    0.13525E+02   -0.52970E+02    0.17483E+06    0.16782E+02
  1123    0.12586E+04    0.13386E+02   -0.51968E+02    0.17451E+06    0.16769E+02
  1124    0.12586E+04    0.13251E+02   -0.50959E+02    0.17420E+06    0.16760E+02
  1125    0.12585E+04    0.13122E+02   -0.49943E+02    0.17388E+06    0.16755E+02
  1126    0.12584E+04    0.12998E+02   -0.48923E+02    0.17357E+06    0.16753E+02
  1127    0.12581E+04    0.12879E+02   -0.47897E+02    0.17325E+06    0.16755E+02
  1128    0.12578E+04    0.12767E+02   -0.46868E+02    0.17294E+06    0.16761E+02
  1129    0.12574E+04    0.12660E+02   -0.45833E+02    0.17262E+06    0.16771E+02
  1130    0.12568E+04    0.12557E+02   -0.44796E+02    0.17231E+06    0.16784E+02
  1131    0.12562E+04    0.12460E+02   -0.43756E+02    0.17200E+06    0.16801E+02
  1132    0.12555E+04    0.12368E+02   -0.42713E+02    0.17169E+06    0.16822E+02
  1133    0.12546E+04    0.12283E+02   -0.41668E+02    0.17138E+06    0.16846E+02
  1134    0.12538E+04    0.12202E+02   -0.40621E+02    0.17107E+06    0.16874E+02
  1135    0.12527E+04    0.12127E+02   -0.39573E+02    0.17076E+06    0.16905E+02
  1136    0.12516E+04    0.12058E+02   -0.38526E+02    0.17045E+06    0.16940E+02
  1137    0.12505E+04    0.11993E+02   -0.37477E+02    0.17015E+06    0.16978E+02
  1138    0.12492E+04    0.11935E+02   -0.36429E+02    0.16984E+06    0.17019E+02
  1139    0.12479E+04    0.11882E+02   -0.35381E+02    0.16954E+06    0.17064E+02
  1140    0.12464E+04    0.11835E+02   -0.34335E+02    0.16923E+06    0.17112E+02
  1141    0.12449E+04    0.11792E+02   -0.33290E+02    0.16893E+06    0.17163E+02
  1142    0.12433E+04    0.11755E+02   -0.32248E+02    0.16862E+06    0.17218E+02
  1143    0.12416E+04    0.11723E+02   -0.31209E+02    0.16832E+06    0.17275E+02
  1144    0.12396E+04    0.11697E+02   -0.30173E+02    0.16802E+06    0.17336E+02
  1145    0.12378E+04    0.11677E+02   -0.29140E+02    0.16772E+06    0.17400E+02
  1146    0.12358E+04    0.11662E+02   -0.28112E+02    0.16742E+06    0.17467E+02
  1147    0.12337E+04    0.11653E+02   -0.27088E+02    0.16712E+06    0.17537E+02
  1148    0.12315E+04    0.11648E+02   -0.26070E+02    0.16682E+06    0.17610E+02
  1149    0.12293E+04    0.11650E+02   -0.25057E+02    0.16652E+06    0.17687E+02
  1150    0.12269E+04    0.11656E+02   -0.24051E+02    0.16622E+06    0.17766E+02
  1151    0.12246E+04    0.11668E+02   -0.23050E+02    0.16593E+06    0.17847E+02
  1152    0.12220E+04    0.11685E+02   -0.22057E+02    0.16563E+06    0.17932E+02
  1153    0.12195E+04    0.11708E+02   -0.21072E+02    0.16533E+06    0.18020E+02
  1154    0.12168E+04    0.11737E+02   -0.20093E+02    0.16504E+06    0.18110E+02
  1155    0.12141E+04    0.11770E+02   -0.19122E+02    0.16475E+06    0.18203E+02
  1156    0.12112E+04    0.11808E+02   -0.18161E+02    0.16445E+06    0.18299E+02
  1157    0.12083E+04    0.11851E+02   -0.17207E+02    0.16416E+06    0.18398E+02
  1158    0.12054E+04    0.11900E+02   -0.16263E+02    0.16387E+06    0.18499E+02
  1159    0.12023E+04    0.11953E+02   -0.15329E+02    0.16358E+06    0.18603E+02
  1160    0.11991E+04    0.12012E+02   -0.14406E+02    0.16329E+06    0.18710E+02
  1161    0.11960E+04    0.12076E+02   -0.13491E+02    0.16300E+06    0.18819E+02
  1162    0.11927E+04    0.12144E+02   -0.12588E+02    0.16271E+06    0.18931E+02
  1163    0.11893E+04    0.12218E+02   -0.11697E+02    0.16242E+06    0.19046E+02
  1164    0.11859E+04    0.12297E+02   -0.10816E+02    0.16213E+06    0.19163E+02
  1165    0.11824E+04    0.12380E+02   -0.99465E+01    0.16184E+06    0.19282E+02
  1166    0.11787E+04    0.12468E+02   -0.90897E+01    0.16156E+06    0.19404E+02
  1167    0.11752E+04    0.12560E+02   -0.82455E+01    0.16127E+06    0.19528E+02
  1168    0.11714E+04    0.12658E+02   -0.74131E+01    0.16099E+06    0.19655E+02
  1169    0.11677E+04    0.12760E+02   -0.65954E+01    0.16070E+06    0.19785E+02
  1170    0.11639E+04    0.12866E+02   -0.57895E+01    0.16042E+06    0.19916E+02
  1171    0.11600E+04    0.12977E+02   -0.49983E+01    0.16013E+06    0.20050E+02
  1172    0.11561E+04    0.13092E+02   -0.42210E+01    0.15985E+06    0.20187E+02
  1173    0.11521E+04    0.13212E+02   -0.34575E+01    0.15957E+06    0.20325E+02
  1174    0.11480E+04    0.13335E+02   -0.27091E+01    0.15929E+06    0.20466E+02
  1175    0.11439E+04    0.13462E+02   -0.19755E+01    0.15901E+06    0.20609E+02
  1176    0.11396E+04    0.13593E+02   -0.12574E+01    0.15873E+06    0.20755E+02
  1177    0.11354E+04    0.13730E+02   -0.55444E+00    0.15845E+06    0.20902E+02
  1178    0.11310E+04    0.13869E+02    0.13279E+00    0.15817E+06    0.21052E+02
  1179    0.11268E+04    0.14013E+02    0.80410E+00    0.15789E+06    0.21204E+02
  1180    0.11224E+04    0.14161E+02    0.14592E+01    0.15762E+06    0.21358E+02
  1181    0.11180E+04    0.14312E+02    0.20979E+01    0.15734E+06    0.21514E+02
  1182    0.11134E+04    0.14467E+02    0.27199E+01    0.15706E+06    0.21672E+02
  1183    0.11089E+04    0.14625E+02    0.33250E+01    0.15679E+06    0.21832E+02
  1184    0.11043E+04    0.14786E+02    0.39130E+01    0.15651E+06    0.21994E+02
  1185    0.10997E+04    0.14952E+02    0.44836E+01    0.15624E+06    0.22158E+02
  1186    0.10950E+04    0.15120E+02    0.50367E+01    0.15597E+06    0.22324E+02
  1187    0.10904E+04    0.15292E+02    0.55720E+01    0.15569E+06    0.22492E+02
  1188    0.10857E+04    0.15466E+02    0.60892E+01    0.15542E+06    0.22662E+02
  1189    0.10809E+04    0.15644E+02    0.65884E+01    0.15515E+06    0.22834E+02
  1190    0.10761E+04    0.15824E+02    0.70693E+01    0.15488E+06    0.23008E+02
  1191    0.10712E+04    0.16008E+02    0.75318E+01    0.15461E+06    0.23183E+02
  1192    0.10664E+04    0.16194E+02    0.79757E+01    0.15434E+06    0.23360E+02
  1193    0.10615E+04    0.16382E+02    0.84009E+01    0.15407E+06    0.23539E+02
  1194    0.10566E+04    0.16573E+02    0.88073E+01    0.15380E+06    0.23720E+02
  1195    0.10517E+04    0.16767E+02    0.91948E+01    0.15354E+06    0.23902E+02
  1196    0.10467E+04    0.16963E+02    0.95629E+01    0.15327E+06    0.24086E+02
  1197    0.10417E+04    0.17161E+02    0.99119E+01    0.15300E+06    0.24272E+02
  1198    0.10367E+04    0.17361E+02    0.10241E+02    0.15274E+06    0.24459E+02
  1199    0.10317E+04    0.17563E+02    0.10551E+02    0.15247E+06    0.24648E+02
  1200    0.10267E+04    0.17768E+02    0.10842E+02    0.15221E+06    0.24839E+02
  1201    0.10217E+04    0.17973E+02    0.11112E+02    0.15194E+06    0.25031E+02
  1202    0.10166E+04    0.18181E+02    0.11363E+02    0.15168E+06    0.25224E+02
  1203    0.10115E+04    0.18391E+02    0.11594E+02    0.15142E+06    0.25418E+02
  1204    0.10064E+04    0.18602E+02    0.11806E+02    0.15115E+06    0.25614E+02
  1205    0.10013E+04    0.18813E+02    0.11997E+02    0.15089E+06    0.25810E+02
  1206    0.99627E+03    0.19027E+02    0.12169E+02    0.15063E+06    0.26006E+02
  1207    0.99127E+03    0.19242E+02    0.12320E+02    0.15037E+06    0.26203E+02
  1208    0.98621E+03    0.19458E+02    0.12452E+02    0.15011E+06    0.26400E+02
  1209    0.98108E+03    0.19675E+02    0.12565E+02    0.14985E+06    0.26596E+02
  1210    0.97604E+03    0.19892E+02    0.12656E+02    0.14959E+06    0.26793E+02
  1211    0.97093E+03    0.20111E+02    0.12728E+02    0.14934E+06    0.26988E+02
  1212    0.96590E+03    0.20331E+02    0.12781E+02    0.14908E+06    0.27183E+02
  1213    0.96081E+03    0.20551E+02    0.12814E+02    0.14882E+06    0.27377E+02
  1214    0.95581E+03    0.20772E+02    0.12827E+02    0.14857E+06    0.27570E+02
  1215    0.95081E+03    0.20993E+02    0.12821E+02    0.14831E+06    0.27761E+02
  1216    0.94582E+03    0.21214E+02    0.12794E+02    0.14805E+06    0.27951E+02
  1217    0.94069E+03    0.21436E+02    0.12749E+02    0.14780E+06    0.28139E+02
  1218    0.93572E+03    0.21659E+02    0.12683E+02    0.14755E+06    0.28324E+02
  1219    0.93069E+03    0.21881E+02    0.12600E+02    0.14729E+06    0.28508E+02
  1220    0.92574E+03    0.22102E+02    0.12496E+02    0.14704E+06    0.28689E+02
  1221    0.92079E+03    0.22324E+02    0.12373E+02    0.14679E+06    0.28867E+02
  1222    0.91586E+03    0.22546E+02    0.12231E+02    0.14654E+06    0.29042E+02
  1223    0.91093E+03    0.22767E+02    0.12071E+02    0.14629E+06    0.29214E+02
  1224    0.90602E+03    0.22987E+02    0.11890E+02    0.14604E+06    0.29383E+02
  1225    0.90119E+03    0.23207E+02    0.11691E+02    0.14579E+06    0.29548E+02
  1226    0.89636E+03    0.23426E+02    0.11475E+02    0.14554E+06    0.29710E+02
  1227    0.89162E+03    0.23645E+02    0.11239E+02    0.14529E+06    0.29867E+02
  1228    0.88681E+03    0.23863E+02    0.10986E+02    0.14504E+06    0.30021E+02
  1229    0.88209E+03    0.24080E+02    0.10713E+02    0.14479E+06    0.30169E+02
  1230    0.87722E+03    0.24295E+02    0.10424E+02    0.14454E+06    0.30314E+02
  1231    0.87252E+03    0.24510E+02    0.10116E+02    0.14430E+06    0.30453E+02
  1232    0.86782E+03    0.24723E+02    0.97924E+01    0.14405E+06    0.30588E+02
  1233    0.86328E+03    0.24936E+02    0.94496E+01    0.14381E+06    0.30717E+02
  1234    0.85867E+03    0.25147E+02    0.90909E+01    0.14356E+06    0.30840E+02
  1235    0.85437E+03    0.25356E+02    0.87150E+01    0.14332E+06    0.30958E+02
  1236    0.84993E+03    0.25563E+02    0.83226E+01    0.14307E+06    0.31071E+02
  1237    0.84550E+03    0.25769E+02    0.79131E+01    0.14283E+06    0.31176E+02
  1238    0.84115E+03    0.25973E+02    0.74872E+01    0.14259E+06    0.31276E+02
  1239    0.83681E+03    0.26175E+02    0.70450E+01    0.14235E+06    0.31369E+02
  1240    0.83247E+03    0.26375E+02    0.65881E+01    0.14210E+06    0.31456E+02
  1241    0.82830E+03    0.26573E+02    0.61150E+01    0.14186E+06    0.31535E+02
  1242    0.82405E+03    0.26770E+02    0.56279E+01    0.14162E+06    0.31607E+02
  1243    0.81989E+03    0.26962E+02    0.51238E+01    0.14138E+06    0.31672E+02
  1244    0.81582E+03    0.27154E+02    0.46064E+01    0.14114E+06    0.31730E+02
  1245    0.81182E+03    0.27344E+02    0.40742E+01    0.14090E+06    0.31779E+02
  1246    0.80783E+03    0.27529E+02    0.35290E+01    0.14067E+06    0.31821E+02
  1247    0.80386E+03    0.27713E+02    0.29692E+01    0.14043E+06    0.31854E+02
  1248    0.79996E+03    0.27894E+02    0.23955E+01    0.14019E+06    0.31879E+02
  1249    0.79615E+03    0.28074E+02    0.18090E+01    0.13995E+06    0.31895E+02
  1250    0.79241E+03    0.28249E+02    0.12094E+01    0.13972E+06    0.31902E+02
  1251    0.78869E+03    0.28421E+02    0.59705E+00    0.13948E+06    0.31900E+02
  1252    0.78512E+03    0.28591E+02   -0.27888E-01    0.13925E+06    0.31890E+02
  1253    0.78149E+03    0.28758E+02   -0.66470E+00    0.13901E+06    0.31871E+02
  1254    0.77794E+03    0.28920E+02   -0.13133E+01    0.13878E+06    0.31844E+02
  1255    0.77446E+03    0.29081E+02   -0.19735E+01    0.13855E+06    0.31810E+02
  1256    0.77115E+03    0.29238E+02   -0.26447E+01    0.13831E+06    0.31768E+02
  1257    0.76784E+03    0.29391E+02   -0.33268E+01    0.13808E+06    0.31720E+02
  1258    0.76454E+03    0.29541E+02   -0.40194E+01    0.13785E+06    0.31665E+02
  1259    0.76132E+03    0.29688E+02   -0.47222E+01    0.13762E+06    0.31604E+02
  1260    0.75818E+03    0.29831E+02   -0.54347E+01    0.13738E+06    0.31537E+02
  1261    0.75512E+03    0.29971E+02   -0.61569E+01    0.13715E+06    0.31464E+02
  1262    0.75214E+03    0.30107E+02   -0.68880E+01    0.13692E+06    0.31387E+02
  1263    0.74924E+03    0.30240E+02   -0.76282E+01    0.13669E+06    0.31305E+02
  1264    0.74634E+03    0.30368E+02   -0.83771E+01    0.13647E+06    0.31219E+02
  1265    0.74360E+03    0.30493E+02   -0.91341E+01    0.13624E+06    0.31128E+02
  1266    0.74087E+03    0.30615E+02   -0.98987E+01    0.13601E+06    0.31035E+02
  1267    0.73821E+03    0.30731E+02   -0.10671E+02    0.13578E+06    0.30937E+02
  1268    0.73564E+03    0.30846E+02   -0.11451E+02    0.13555E+06    0.30838E+02
  1269    0.73316E+03    0.30955E+02   -0.12237E+02    0.13533E+06    0.30735E+02
  1270    0.73073E+03    0.31060E+02   -0.13030E+02    0.13510E+06    0.30631E+02
  1271    0.72838E+03    0.31161E+02   -0.13829E+02    0.13488E+06    0.30525E+02
  1272    0.72609E+03    0.31259E+02   -0.14634E+02    0.13465E+06    0.30417E+02
  1273    0.72385E+03    0.31352E+02   -0.15444E+02    0.13443E+06    0.30308E+02
  1274    0.72170E+03    0.31440E+02   -0.16259E+02    0.13420E+06    0.30199E+02
  1275    0.71962E+03    0.31525E+02   -0.17078E+02    0.13398E+06    0.30090E+02
  1276    0.71760E+03    0.31605E+02   -0.17903E+02    0.13376E+06    0.29980E+02
  1277    0.71567E+03    0.31682E+02   -0.18730E+02    0.13353E+06    0.29871E+02
  1278    0.71380E+03    0.31754E+02   -0.19561E+02    0.13331E+06    0.29763E+02
  1279    0.71200E+03    0.31821E+02   -0.20395E+02    0.13309E+06    0.29656E+02
  1280    0.71029E+03    0.31885E+02   -0.21233E+02    0.13287E+06    0.29551E+02
  1281    0.70864E+03    0.31944E+02   -0.22072E+02    0.13265E+06    0.29448E+02
  1282    0.70707E+03    0.31999E+02   -0.22913E+02    0.13243E+06    0.29347E+02
  1283    0.70557E+03    0.32050E+02   -0.23756E+02    0.13221E+06    0.29248E+02
  1284    0.70415E+03    0.32095E+02   -0.24601E+02    0.13199E+06    0.29153E+02
  1285    0.70278E+03    0.32137E+02   -0.25446E+02    0.13177E+06    0.29061E+02
  1286    0.70150E+03    0.32174E+02   -0.26292E+02    0.13155E+06    0.28973E+02
  1287    0.70028E+03    0.32207E+02   -0.27137E+02    0.13133E+06    0.28889E+02
  1288    0.69915E+03    0.32235E+02   -0.27983E+02    0.13112E+06    0.28809E+02
  1289    0.69808E+03    0.32259E+02   -0.28827E+02    0.13090E+06    0.28735E+02
  1290    0.69708E+03    0.32277E+02   -0.29671E+02    0.13068E+06    0.28665E+02
  1291    0.69615E+03    0.32292E+02   -0.30514E+02    0.13047E+06    0.28602E+02
  1292    0.69530E+03    0.32301E+02   -0.31355E+02    0.13025E+06    0.28544E+02
  1293    0.69450E+03    0.32307E+02   -0.32195E+02    0.13004E+06    0.28492E+02
  1294    0.69379E+03    0.32308E+02   -0.33029E+02    0.12982E+06    0.28448E+02
  1295    0.69314E+03    0.32305E+02   -0.33863E+02    0.12961E+06    0.28410E+02
  1296    0.69256E+03    0.32297E+02   -0.34691E+02    0.12939E+06    0.28380E+02
  1297    0.69205E+03    0.32285E+02   -0.35518E+02    0.12918E+06    0.28357E+02
  1298    0.69161E+03    0.32269E+02   -0.36339E+02    0.12897E+06    0.28343E+02
  1299    0.69122E+03    0.32248E+02   -0.37157E+02    0.12875E+06    0.28337E+02
  1300    0.69092E+03    0.32221E+02   -0.37970E+02    0.12854E+06    0.28341E+02
  1301    0.69068E+03    0.32192E+02   -0.38777E+02    0.12833E+06    0.28353E+02
  1302    0.69050E+03    0.32158E+02   -0.39578E+02    0.12812E+06    0.28374E+02
  1303    0.69038E+03    0.32118E+02   -0.40375E+02    0.12791E+06    0.28404E+02
  1304    0.69034E+03    0.32076E+02   -0.41165E+02    0.12770E+06    0.28442E+02
  1305    0.69035E+03    0.32027E+02   -0.41949E+02    0.12749E+06    0.28487E+02
  1306    0.69042E+03    0.31976E+02   -0.42726E+02    0.12728E+06    0.28540E+02
  1307    0.69056E+03    0.31920E+02   -0.43495E+02    0.12707E+06    0.28599E+02
  1308    0.69076E+03    0.31859E+02   -0.44259E+02    0.12686E+06    0.28665E+02
  1309    0.69102E+03    0.31794E+02   -0.45013E+02    0.12665E+06    0.28737E+02
  1310    0.69134E+03    0.31725E+02   -0.45761E+02    0.12645E+06    0.28815E+02
  1311    0.69171E+03    0.31652E+02   -0.46500E+02    0.12624E+06    0.28897E+02
  1312    0.69217E+03    0.31575E+02   -0.47230E+02    0.12603E+06    0.28985E+02
  1313    0.69267E+03    0.31493E+02   -0.47953E+02    0.12583E+06    0.29076E+02
  1314    0.69323E+03    0.31407E+02   -0.48665E+02    0.12562E+06    0.29172E+02
  1315    0.69383E+03    0.31318E+02   -0.49368E+02    0.12542E+06    0.29271E+02
  1316    0.69450E+03    0.31223E+02   -0.50061E+02    0.12521E+06    0.29374E+02
  1317    0.69523E+03    0.31127E+02   -0.50745E+02    0.12501E+06    0.29479E+02
  1318    0.69600E+03    0.31024E+02   -0.51418E+02    0.12480E+06    0.29586E+02
  1319    0.69682E+03    0.30918E+02   -0.52082E+02    0.12460E+06    0.29695E+02
  1320    0.69769E+03    0.30809E+02   -0.52734E+02    0.12440E+06    0.29806E+02
  1321    0.69861E+03    0.30697E+02   -0.53376E+02    0.12419E+06    0.29917E+02
  1322    0.69959E+03    0.30579E+02   -0.54006E+02    0.12399E+06    0.30030E+02
  1323    0.70061E+03    0.30458E+02   -0.54625E+02    0.12379E+06    0.30142E+02
  1324    0.70168E+03    0.30333E+02   -0.55233E+02    0.12359E+06    0.30255E+02
  1325    0.70279E+03    0.30205E+02   -0.55828E+02    0.12339E+06    0.30367E+02
  1326    0.70396E+03    0.30074E+02   -0.56411E+02    0.12318E+06    0.30478E+02
  1327    0.70515E+03    0.29940E+02   -0.56983E+02    0.12298E+06    0.30587E+02
  1328    0.70640E+03    0.29802E+02   -0.57540E+02    0.12278E+06    0.30695E+02
  1329    0.70769E+03    0.29660E+02   -0.58086E+02    0.12259E+06    0.30800E+02
  1330    0.70901E+03    0.29514E+02   -0.58618E+02    0.12239E+06    0.30903E+02
  1331    0.71038E+03    0.29366E+02   -0.59137E+02    0.12219E+06    0.31002E+02
  1332    0.71178E+03    0.29215E+02   -0.59644E+02    0.12199E+06    0.31099E+02
  1333    0.71322E+03    0.29060E+02   -0.60135E+02    0.12179E+06    0.31191E+02
  1334    0.71469E+03    0.28903E+02   -0.60614E+02    0.12159E+06    0.31279E+02
  1335    0.71620E+03    0.28742E+02   -0.61079E+02    0.12140E+06    0.31362E+02
  1336    0.71774E+03    0.28579E+02   -0.61528E+02    0.12120E+06    0.31441E+02
  1337    0.71931E+03    0.28411E+02   -0.61963E+02    0.12100E+06    0.31513E+02
  1338    0.72091E+03    0.28242E+02   -0.62384E+02    0.12081E+06    0.31580E+02
  1339    0.72255E+03    0.28070E+02   -0.62792E+02    0.12061E+06    0.31640E+02
  1340    0.72421E+03    0.27896E+02   -0.63185E+02    0.12042E+06    0.31694E+02
  1341    0.72589E+03    0.27719E+02   -0.63562E+02    0.12022E+06    0.31741E+02
  1342    0.72759E+03    0.27540E+02   -0.63924E+02    0.12003E+06    0.31780E+02
  1343    0.72933E+03    0.27358E+02   -0.64271E+02    0.11983E+06    0.31811E+02
  1344    0.73108E+03    0.27173E+02   -0.64602E+02    0.11964E+06    0.31833E+02
  1345    0.73285E+03    0.26987E+02   -0.64918E+02    0.11945E+06    0.31847E+02
  1346    0.73465E+03    0.26798E+02   -0.65219E+02    0.11926E+06    0.31851E+02
  1347    0.73646E+03    0.26607E+02   -0.65504E+02    0.11906E+06    0.31846E+02
  1348    0.73829E+03    0.26415E+02   -0.65773E+02    0.11887E+06    0.31831E+02
  1349    0.74014E+03    0.26219E+02   -0.66026E+02    0.11868E+06    0.31805E+02
  1350    0.74199E+03    0.26022E+02   -0.66263E+02    0.11849E+06    0.31769E+02
  1351    0.74387E+03    0.25824E+02   -0.66484E+02    0.11830E+06    0.31721E+02
  1352    0.74574E+03    0.25623E+02   -0.66689E+02    0.11811E+06    0.31663E+02
  1353    0.74764E+03    0.25423E+02   -0.66877E+02    0.11792E+06    0.31595E+02
  1354    0.74954E+03    0.25219E+02   -0.67050E+02    0.11773E+06    0.31518E+02
  1355    0.75145E+03    0.25014E+02   -0.67207E+02    0.11754E+06    0.31433E+02
  1356    0.75338E+03    0.24809E+02   -0.67348E+02    0.11735E+06    0.31339E+02
  1357    0.75530E+03    0.24601E+02   -0.67472E+02    0.11716E+06    0.31239E+02
  1358    0.75722E+03    0.24392E+02   -0.67578E+02    0.11697E+06    0.31133E+02
  1359    0.75914E+03    0.24183E+02   -0.67669E+02    0.11679E+06    0.31021E+02
  1360    0.76105E+03    0.23973E+02   -0.67743E+02    0.11660E+06    0.30904E+02
  1361    0.76298E+03    0.23761E+02   -0.67802E+02    0.11641E+06    0.30783E+02
  1362    0.76488E+03    0.23548E+02   -0.67842E+02    0.11622E+06    0.30659E+02
  1363    0.76680E+03    0.23334E+02   -0.67869E+02    0.11604E+06    0.30532E+02
  1364    0.76868E+03    0.23120E+02   -0.67878E+02    0.11585E+06    0.30403E+02
  1365    0.77065E+03    0.22905E+02   -0.67870E+02    0.11567E+06    0.30273E+02
  1366    0.77253E+03    0.22689E+02   -0.67847E+02    0.11548E+06    0.30143E+02
  1367    0.77441E+03    0.22472E+02   -0.67808E+02    0.11530E+06    0.30013E+02
  1368    0.77635E+03    0.22256E+02   -0.67752E+02    0.11511E+06    0.29883E+02
  1369    0.77821E+03    0.22039E+02   -0.67679E+02    0.11493E+06    0.29756E+02
  1370    0.78006E+03    0.21822E+02   -0.67591E+02    0.11475E+06    0.29630E+02
  1371    0.78191E+03    0.21604E+02   -0.67487E+02    0.11456E+06    0.29508E+02
  1372    0.78375E+03    0.21387E+02   -0.67367E+02    0.11438E+06    0.29390E+02
  1373    0.78558E+03    0.21170E+02   -0.67231E+02    0.11420E+06    0.29276E+02
  1374    0.78740E+03    0.20952E+02   -0.67079E+02    0.11401E+06    0.29167E+02
  1375    0.78922E+03    0.20735E+02   -0.66912E+02    0.11383E+06    0.29065E+02
  1376    0.79102E+03    0.20518E+02   -0.66729E+02    0.11365E+06    0.28969E+02
  1377    0.79283E+03    0.20302E+02   -0.66531E+02    0.11347E+06    0.28881E+02
  1378    0.79462E+03    0.20084E+02   -0.66317E+02    0.11329E+06    0.28800E+02
  1379    0.79633E+03    0.19869E+02   -0.66088E+02    0.11311E+06    0.28729E+02
  1380    0.79803E+03    0.19653E+02   -0.65845E+02    0.11293E+06    0.28667E+02
  1381    0.79973E+03    0.19438E+02   -0.65585E+02    0.11275E+06    0.28615E+02
  1382    0.80127E+03    0.19224E+02   -0.65310E+02    0.11257E+06    0.28575E+02
  1383    0.80295E+03    0.19011E+02   -0.65021E+02    0.11239E+06    0.28546E+02
  1384    0.80448E+03    0.18798E+02   -0.64717E+02    0.11221E+06    0.28529E+02
  1385    0.80600E+03    0.18586E+02   -0.64399E+02    0.11203E+06    0.28526E+02
  1386    0.80751E+03    0.18376E+02   -0.64066E+02    0.11186E+06    0.28537E+02
  1387    0.80894E+03    0.18167E+02   -0.63719E+02    0.11168E+06    0.28562E+02
  1388    0.81051E+03    0.17958E+02   -0.63358E+02    0.11150E+06    0.28603E+02
  1389    0.81193E+03    0.17750E+02   -0.62982E+02    0.11132E+06    0.28659E+02
  1390    0.81327E+03    0.17545E+02   -0.62595E+02    0.11115E+06    0.28733E+02
  1391    0.81467E+03    0.17340E+02   -0.62193E+02    0.11097E+06    0.28824E+02
  1392    0.81599E+03    0.17137E+02   -0.61778E+02    0.11080E+06    0.28933E+02
  1393    0.81730E+03    0.16936E+02   -0.61349E+02    0.11062E+06    0.29061E+02
  1394    0.81853E+03    0.16737E+02   -0.60909E+02    0.11044E+06    0.29209E+02
  1395    0.81976E+03    0.16538E+02   -0.60454E+02    0.11027E+06    0.29377E+02
  1396    0.82098E+03    0.16342E+02   -0.59989E+02    0.11010E+06    0.29566E+02
  1397    0.82211E+03    0.16148E+02   -0.59510E+02    0.10992E+06    0.29777E+02
  1398    0.82317E+03    0.15955E+02   -0.59019E+02    0.10975E+06    0.30010E+02
  1399    0.82422E+03    0.15765E+02   -0.58517E+02    0.10957E+06    0.30267E+02
  1400    0.82526E+03    0.15577E+02   -0.58003E+02    0.10940E+06    0.30547E+02
  1401    0.82622E+03    0.15389E+02   -0.57477E+02    0.10923E+06    0.30852E+02
  1402    0.82718E+03    0.15206E+02   -0.56941E+02    0.10905E+06    0.31181E+02
  1403    0.82805E+03    0.15024E+02   -0.56393E+02    0.10888E+06    0.31534E+02
  1404    0.82884E+03    0.14845E+02   -0.55835E+02    0.10871E+06    0.31908E+02
  1405    0.82970E+03    0.14667E+02   -0.55265E+02    0.10854E+06    0.32305E+02
  1406    0.83041E+03    0.14493E+02   -0.54687E+02    0.10837E+06    0.32722E+02
  1407    0.83104E+03    0.14321E+02   -0.54098E+02    0.10820E+06    0.33160E+02
  1408    0.83180E+03    0.14150E+02   -0.53499E+02    0.10803E+06    0.33617E+02
  1409    0.83234E+03    0.13983E+02   -0.52890E+02    0.10786E+06    0.34093E+02
  1410    0.83295E+03    0.13818E+02   -0.52273E+02    0.10769E+06    0.34587E+02
  1411    0.83348E+03    0.13656E+02   -0.51646E+02    0.10752E+06    0.35099E+02
  1412    0.83393E+03    0.13497E+02   -0.51010E+02    0.10735E+06    0.35627E+02
  1413    0.83423E+03    0.13341E+02   -0.50366E+02    0.10718E+06    0.36171E+02
