#    L    TT             EE             BB             TE             PP             TP             EP          
  1018    0.10021E+04    0.41090E+02    0.00000E+00   -0.52684E+02    0.51585E-08    0.21203E-05    0.67366E-06
  1019    0.10027E+04    0.40912E+02    0.00000E+00   -0.53885E+02    0.51486E-08    0.20880E-05    0.67160E-06
  1020    0.10035E+04    0.40727E+02    0.00000E+00   -0.55067E+02    0.51388E-08    0.20560E-05    0.66948E-06
  1021    0.10044E+04    0.40538E+02    0.00000E+00   -0.56233E+02    0.51289E-08    0.20244E-05    0.66730E-06
  1022    0.10053E+04    0.40345E+02    0.00000E+00   -0.57380E+02    0.51191E-08    0.19931E-05    0.66506E-06
  1023    0.10064E+04    0.40145E+02    0.00000E+00   -0.58506E+02    0.51093E-08    0.19621E-05    0.66276E-06
  1024    0.10076E+04    0.39941E+02    0.00000E+00   -0.59614E+02    0.50995E-08    0.19314E-05    0.66041E-06
  1025    0.10088E+04    0.39733E+02    0.00000E+00   -0.60700E+02    0.50898E-08    0.19011E-05    0.65800E-06
  1026    0.10104E+04    0.39519E+02    0.00000E+00   -0.61767E+02    0.50801E-08    0.18711E-05    0.65553E-06
  1027    0.10119E+04    0.39302E+02    0.00000E+00   -0.62814E+02    0.50704E-08    0.18414E-05    0.65301E-06
  1028    0.10134E+04    0.39080E+02    0.00000E+00   -0.63839E+02    0.50607E-08    0.18121E-05    0.65044E-06
  1029    0.10151E+04    0.38853E+02    0.00000E+00   -0.64845E+02    0.50511E-08    0.17830E-05    0.64780E-06
  1030    0.10168E+04    0.38623E+02    0.00000E+00   -0.65829E+02    0.50414E-08    0.17543E-05    0.64511E-06
  1031    0.10185E+04    0.38388E+02    0.00000E+00   -0.66789E+02    0.50318E-08    0.17260E-05    0.64237E-06
  1032    0.10204E+04    0.38148E+02    0.00000E+00   -0.67732E+02    0.50223E-08    0.16979E-05    0.63957E-06
  1033    0.10224E+04    0.37905E+02    0.00000E+00   -0.68651E+02    0.50127E-08    0.16702E-05    0.63672E-06
  1034    0.10245E+04    0.37658E+02    0.00000E+00   -0.69547E+02    0.50032E-08    0.16429E-05    0.63382E-06
  1035    0.10267E+04    0.37407E+02    0.00000E+00   -0.70421E+02    0.49937E-08    0.16158E-05    0.63086E-06
  1036    0.10289E+04    0.37152E+02    0.00000E+00   -0.71272E+02    0.49842E-08    0.15891E-05    0.62785E-06
  1037    0.10312E+04    0.36894E+02    0.00000E+00   -0.72101E+02    0.49748E-08    0.15627E-05    0.62478E-06
  1038    0.10337E+04    0.36633E+02    0.00000E+00   -0.72906E+02    0.49653E-08    0.15367E-05    0.62166E-06
  1039    0.10362E+04    0.36368E+02    0.00000E+00   -0.73684E+02    0.49559E-08    0.15110E-05    0.61850E-06
  1040    0.10387E+04    0.36099E+02    0.00000E+00   -0.74441E+02    0.49465E-08    0.14856E-05    0.61527E-06
  1041    0.10413E+04    0.35828E+02    0.00000E+00   -0.75171E+02    0.49372E-08    0.14605E-05    0.61200E-06
  1042    0.10440E+04    0.35553E+02    0.00000E+00   -0.75878E+02    0.49278E-08    0.14358E-05    0.60868E-06
  1043    0.10467E+04    0.35275E+02    0.00000E+00   -0.76558E+02    0.49185E-08    0.14115E-05    0.60530E-06
  1044    0.10496E+04    0.34994E+02    0.00000E+00   -0.77216E+02    0.49092E-08    0.13874E-05    0.60188E-06
  1045    0.10524E+04    0.34712E+02    0.00000E+00   -0.77850E+02    0.48999E-08    0.13637E-05    0.59840E-06
  1046    0.10553E+04    0.34426E+02    0.00000E+00   -0.78454E+02    0.48907E-08    0.13404E-05    0.59487E-06
  1047    0.10583E+04    0.34138E+02    0.00000E+00   -0.79042E+02    0.48815E-08    0.13173E-05    0.59130E-06
  1048    0.10612E+04    0.33847E+02    0.00000E+00   -0.79600E+02    0.48722E-08    0.12946E-05    0.58767E-06
  1049    0.10643E+04    0.33554E+02    0.00000E+00   -0.80127E+02    0.48631E-08    0.12723E-05    0.58400E-06
  1050    0.10673E+04    0.33259E+02    0.00000E+00   -0.80631E+02    0.48539E-08    0.12503E-05    0.58028E-06
  1051    0.10705E+04    0.32962E+02    0.00000E+00   -0.81113E+02    0.48448E-08    0.12286E-05    0.57650E-06
  1052    0.10737E+04    0.32663E+02    0.00000E+00   -0.81563E+02    0.48357E-08    0.12073E-05    0.57269E-06
  1053    0.10768E+04    0.32361E+02    0.00000E+00   -0.81991E+02    0.48266E-08    0.11863E-05    0.56882E-06
  1054    0.10800E+04    0.32059E+02    0.00000E+00   -0.82396E+02    0.48175E-08    0.11656E-05    0.56491E-06
  1055    0.10831E+04    0.31755E+02    0.00000E+00   -0.82771E+02    0.48084E-08    0.11453E-05    0.56095E-06
  1056    0.10864E+04    0.31450E+02    0.00000E+00   -0.83123E+02    0.47994E-08    0.11253E-05    0.55695E-06
  1057    0.10897E+04    0.31143E+02    0.00000E+00   -0.83444E+02    0.47904E-08    0.11057E-05    0.55290E-06
  1058    0.10932E+04    0.30835E+02    0.00000E+00   -0.83743E+02    0.47814E-08    0.10863E-05    0.54881E-06
  1059    0.10965E+04    0.30526E+02    0.00000E+00   -0.84012E+02    0.47725E-08    0.10673E-05    0.54468E-06
  1060    0.10999E+04    0.30216E+02    0.00000E+00   -0.84257E+02    0.47635E-08    0.10487E-05    0.54051E-06
  1061    0.11033E+04    0.29905E+02    0.00000E+00   -0.84473E+02    0.47546E-08    0.10303E-05    0.53629E-06
  1062    0.11067E+04    0.29594E+02    0.00000E+00   -0.84666E+02    0.47457E-08    0.10123E-05    0.53204E-06
  1063    0.11100E+04    0.29282E+02    0.00000E+00   -0.84829E+02    0.47369E-08    0.99467E-06    0.52774E-06
  1064    0.11134E+04    0.28970E+02    0.00000E+00   -0.84976E+02    0.47280E-08    0.97733E-06    0.52341E-06
  1065    0.11168E+04    0.28656E+02    0.00000E+00   -0.85094E+02    0.47192E-08    0.96031E-06    0.51904E-06
  1066    0.11202E+04    0.28343E+02    0.00000E+00   -0.85182E+02    0.47104E-08    0.94361E-06    0.51463E-06
  1067    0.11237E+04    0.28030E+02    0.00000E+00   -0.85239E+02    0.47016E-08    0.92724E-06    0.51018E-06
  1068    0.11271E+04    0.27716E+02    0.00000E+00   -0.85274E+02    0.46928E-08    0.91119E-06    0.50570E-06
  1069    0.11305E+04    0.27404E+02    0.00000E+00   -0.85294E+02    0.46841E-08    0.89546E-06    0.50119E-06
  1070    0.11339E+04    0.27090E+02    0.00000E+00   -0.85284E+02    0.46754E-08    0.88006E-06    0.49663E-06
  1071    0.11373E+04    0.26778E+02    0.00000E+00   -0.85245E+02    0.46667E-08    0.86497E-06    0.49205E-06
  1072    0.11406E+04    0.26466E+02    0.00000E+00   -0.85175E+02    0.46580E-08    0.85020E-06    0.48743E-06
  1073    0.11441E+04    0.26155E+02    0.00000E+00   -0.85083E+02    0.46493E-08    0.83576E-06    0.48278E-06
  1074    0.11474E+04    0.25844E+02    0.00000E+00   -0.84969E+02    0.46407E-08    0.82163E-06    0.47810E-06
  1075    0.11507E+04    0.25534E+02    0.00000E+00   -0.84832E+02    0.46321E-08    0.80781E-06    0.47338E-06
  1076    0.11540E+04    0.25225E+02    0.00000E+00   -0.84666E+02    0.46235E-08    0.79431E-06    0.46864E-06
  1077    0.11574E+04    0.24917E+02    0.00000E+00   -0.84484E+02    0.46149E-08    0.78113E-06    0.46387E-06
  1078    0.11606E+04    0.24610E+02    0.00000E+00   -0.84259E+02    0.46064E-08    0.76826E-06    0.45906E-06
  1079    0.11638E+04    0.24305E+02    0.00000E+00   -0.84025E+02    0.45978E-08    0.75570E-06    0.45423E-06
  1080    0.11671E+04    0.24000E+02    0.00000E+00   -0.83770E+02    0.45893E-08    0.74345E-06    0.44938E-06
  1081    0.11702E+04    0.23698E+02    0.00000E+00   -0.83485E+02    0.45808E-08    0.73152E-06    0.44449E-06
  1082    0.11733E+04    0.23397E+02    0.00000E+00   -0.83178E+02    0.45724E-08    0.71989E-06    0.43958E-06
  1083    0.11764E+04    0.23098E+02    0.00000E+00   -0.82849E+02    0.45639E-08    0.70857E-06    0.43465E-06
  1084    0.11795E+04    0.22801E+02    0.00000E+00   -0.82498E+02    0.45555E-08    0.69756E-06    0.42969E-06
  1085    0.11825E+04    0.22506E+02    0.00000E+00   -0.82117E+02    0.45471E-08    0.68686E-06    0.42471E-06
  1086    0.11855E+04    0.22213E+02    0.00000E+00   -0.81729E+02    0.45387E-08    0.67646E-06    0.41970E-06
  1087    0.11884E+04    0.21923E+02    0.00000E+00   -0.81297E+02    0.45303E-08    0.66637E-06    0.41468E-06
  1088    0.11913E+04    0.21633E+02    0.00000E+00   -0.80857E+02    0.45220E-08    0.65658E-06    0.40963E-06
  1089    0.11941E+04    0.21347E+02    0.00000E+00   -0.80389E+02    0.45137E-08    0.64710E-06    0.40456E-06
  1090    0.11969E+04    0.21063E+02    0.00000E+00   -0.79913E+02    0.45054E-08    0.63792E-06    0.39947E-06
  1091    0.11996E+04    0.20782E+02    0.00000E+00   -0.79400E+02    0.44971E-08    0.62903E-06    0.39436E-06
  1092    0.12024E+04    0.20502E+02    0.00000E+00   -0.78873E+02    0.44888E-08    0.62045E-06    0.38923E-06
  1093    0.12050E+04    0.20227E+02    0.00000E+00   -0.78325E+02    0.44806E-08    0.61217E-06    0.38409E-06
  1094    0.12074E+04    0.19954E+02    0.00000E+00   -0.77762E+02    0.44723E-08    0.60418E-06    0.37892E-06
  1095    0.12100E+04    0.19685E+02    0.00000E+00   -0.77184E+02    0.44641E-08    0.59650E-06    0.37374E-06
  1096    0.12124E+04    0.19418E+02    0.00000E+00   -0.76577E+02    0.44559E-08    0.58911E-06    0.36855E-06
  1097    0.12148E+04    0.19154E+02    0.00000E+00   -0.75949E+02    0.44478E-08    0.58201E-06    0.36334E-06
  1098    0.12172E+04    0.18895E+02    0.00000E+00   -0.75306E+02    0.44396E-08    0.57521E-06    0.35812E-06
  1099    0.12194E+04    0.18639E+02    0.00000E+00   -0.74649E+02    0.44315E-08    0.56870E-06    0.35288E-06
  1100    0.12216E+04    0.18386E+02    0.00000E+00   -0.73971E+02    0.44234E-08    0.56249E-06    0.34763E-06
  1101    0.12237E+04    0.18137E+02    0.00000E+00   -0.73276E+02    0.44153E-08    0.55656E-06    0.34237E-06
  1102    0.12259E+04    0.17891E+02    0.00000E+00   -0.72562E+02    0.44072E-08    0.55093E-06    0.33710E-06
  1103    0.12279E+04    0.17649E+02    0.00000E+00   -0.71833E+02    0.43992E-08    0.54558E-06    0.33181E-06
  1104    0.12298E+04    0.17412E+02    0.00000E+00   -0.71087E+02    0.43912E-08    0.54051E-06    0.32652E-06
  1105    0.12316E+04    0.17179E+02    0.00000E+00   -0.70326E+02    0.43832E-08    0.53572E-06    0.32121E-06
  1106    0.12334E+04    0.16948E+02    0.00000E+00   -0.69548E+02    0.43752E-08    0.53121E-06    0.31590E-06
  1107    0.12351E+04    0.16723E+02    0.00000E+00   -0.68756E+02    0.43672E-08    0.52697E-06    0.31058E-06
  1108    0.12367E+04    0.16500E+02    0.00000E+00   -0.67949E+02    0.43592E-08    0.52301E-06    0.30525E-06
  1109    0.12382E+04    0.16280E+02    0.00000E+00   -0.67128E+02    0.43513E-08    0.51931E-06    0.29991E-06
  1110    0.12397E+04    0.16067E+02    0.00000E+00   -0.66293E+02    0.43434E-08    0.51587E-06    0.29457E-06
  1111    0.12410E+04    0.15858E+02    0.00000E+00   -0.65445E+02    0.43355E-08    0.51270E-06    0.28922E-06
  1112    0.12424E+04    0.15653E+02    0.00000E+00   -0.64584E+02    0.43276E-08    0.50979E-06    0.28386E-06
  1113    0.12436E+04    0.15453E+02    0.00000E+00   -0.63710E+02    0.43198E-08    0.50713E-06    0.27850E-06
  1114    0.12446E+04    0.15257E+02    0.00000E+00   -0.62824E+02    0.43119E-08    0.50473E-06    0.27314E-06
  1115    0.12457E+04    0.15066E+02    0.00000E+00   -0.61927E+02    0.43041E-08    0.50258E-06    0.26777E-06
  1116    0.12467E+04    0.14879E+02    0.00000E+00   -0.61019E+02    0.42963E-08    0.50067E-06    0.26239E-06
  1117    0.12476E+04    0.14697E+02    0.00000E+00   -0.60100E+02    0.42885E-08    0.49901E-06    0.25702E-06
  1118    0.12484E+04    0.14521E+02    0.00000E+00   -0.59170E+02    0.42808E-08    0.49759E-06    0.25164E-06
  1119    0.12491E+04    0.14349E+02    0.00000E+00   -0.58231E+02    0.42730E-08    0.49641E-06    0.24626E-06
  1120    0.12497E+04    0.14182E+02    0.00000E+00   -0.57282E+02    0.42653E-08    0.49547E-06    0.24088E-06
  1121    0.12503E+04    0.14019E+02    0.00000E+00   -0.56324E+02    0.42576E-08    0.49475E-06    0.23550E-06
  1122    0.12507E+04    0.13862E+02    0.00000E+00   -0.55358E+02    0.42499E-08    0.49427E-06    0.23011E-06
  1123    0.12511E+04    0.13710E+02    0.00000E+00   -0.54384E+02    0.42422E-08    0.49401E-06    0.22473E-06
  1124    0.12514E+04    0.13563E+02    0.00000E+00   -0.53402E+02    0.42346E-08    0.49398E-06    0.21935E-06
  1125    0.12515E+04    0.13420E+02    0.00000E+00   -0.52412E+02    0.42269E-08    0.49417E-06    0.21397E-06
  1126    0.12516E+04    0.13283E+02    0.00000E+00   -0.51416E+02    0.42193E-08    0.49457E-06    0.20860E-06
  1127    0.12516E+04    0.13151E+02    0.00000E+00   -0.50414E+02    0.42117E-08    0.49519E-06    0.20322E-06
  1128    0.12515E+04    0.13025E+02    0.00000E+00   -0.49407E+02    0.42041E-08    0.49603E-06    0.19785E-06
  1129    0.12514E+04    0.12904E+02    0.00000E+00   -0.48394E+02    0.41966E-08    0.49707E-06    0.19249E-06
  1130    0.12510E+04    0.12788E+02    0.00000E+00   -0.47377E+02    0.41890E-08    0.49832E-06    0.18713E-06
  1131    0.12507E+04    0.12677E+02    0.00000E+00   -0.46356E+02    0.41815E-08    0.49977E-06    0.18177E-06
  1132    0.12503E+04    0.12572E+02    0.00000E+00   -0.45330E+02    0.41740E-08    0.50142E-06    0.17642E-06
  1133    0.12497E+04    0.12472E+02    0.00000E+00   -0.44302E+02    0.41665E-08    0.50326E-06    0.17107E-06
  1134    0.12491E+04    0.12377E+02    0.00000E+00   -0.43270E+02    0.41591E-08    0.50531E-06    0.16574E-06
  1135    0.12483E+04    0.12288E+02    0.00000E+00   -0.42236E+02    0.41516E-08    0.50754E-06    0.16041E-06
  1136    0.12475E+04    0.12204E+02    0.00000E+00   -0.41201E+02    0.41442E-08    0.50996E-06    0.15508E-06
  1137    0.12466E+04    0.12125E+02    0.00000E+00   -0.40163E+02    0.41367E-08    0.51257E-06    0.14977E-06
  1138    0.12456E+04    0.12053E+02    0.00000E+00   -0.39126E+02    0.41293E-08    0.51536E-06    0.14446E-06
  1139    0.12445E+04    0.11985E+02    0.00000E+00   -0.38086E+02    0.41220E-08    0.51833E-06    0.13917E-06
  1140    0.12433E+04    0.11923E+02    0.00000E+00   -0.37048E+02    0.41146E-08    0.52147E-06    0.13388E-06
  1141    0.12420E+04    0.11866E+02    0.00000E+00   -0.36010E+02    0.41072E-08    0.52479E-06    0.12861E-06
  1142    0.12407E+04    0.11815E+02    0.00000E+00   -0.34972E+02    0.40999E-08    0.52828E-06    0.12335E-06
  1143    0.12392E+04    0.11768E+02    0.00000E+00   -0.33937E+02    0.40926E-08    0.53194E-06    0.11810E-06
  1144    0.12376E+04    0.11727E+02    0.00000E+00   -0.32904E+02    0.40853E-08    0.53576E-06    0.11286E-06
  1145    0.12360E+04    0.11693E+02    0.00000E+00   -0.31872E+02    0.40780E-08    0.53975E-06    0.10763E-06
  1146    0.12343E+04    0.11663E+02    0.00000E+00   -0.30844E+02    0.40708E-08    0.54389E-06    0.10242E-06
  1147    0.12325E+04    0.11639E+02    0.00000E+00   -0.29818E+02    0.40635E-08    0.54819E-06    0.97221E-07
  1148    0.12305E+04    0.11620E+02    0.00000E+00   -0.28797E+02    0.40563E-08    0.55264E-06    0.92038E-07
  1149    0.12286E+04    0.11607E+02    0.00000E+00   -0.27780E+02    0.40491E-08    0.55725E-06    0.86870E-07
  1150    0.12265E+04    0.11598E+02    0.00000E+00   -0.26768E+02    0.40419E-08    0.56200E-06    0.81718E-07
  1151    0.12244E+04    0.11596E+02    0.00000E+00   -0.25760E+02    0.40347E-08    0.56689E-06    0.76583E-07
  1152    0.12220E+04    0.11598E+02    0.00000E+00   -0.24759E+02    0.40276E-08    0.57193E-06    0.71464E-07
  1153    0.12198E+04    0.11606E+02    0.00000E+00   -0.23764E+02    0.40204E-08    0.57712E-06    0.66362E-07
  1154    0.12174E+04    0.11620E+02    0.00000E+00   -0.22774E+02    0.40133E-08    0.58245E-06    0.61277E-07
  1155    0.12149E+04    0.11639E+02    0.00000E+00   -0.21791E+02    0.40062E-08    0.58794E-06    0.56208E-07
  1156    0.12123E+04    0.11662E+02    0.00000E+00   -0.20816E+02    0.39991E-08    0.59357E-06    0.51157E-07
  1157    0.12096E+04    0.11691E+02    0.00000E+00   -0.19847E+02    0.39920E-08    0.59935E-06    0.46123E-07
  1158    0.12069E+04    0.11725E+02    0.00000E+00   -0.18887E+02    0.39850E-08    0.60529E-06    0.41106E-07
  1159    0.12041E+04    0.11764E+02    0.00000E+00   -0.17935E+02    0.39779E-08    0.61138E-06    0.36107E-07
  1160    0.12011E+04    0.11809E+02    0.00000E+00   -0.16994E+02    0.39709E-08    0.61763E-06    0.31126E-07
  1161    0.11982E+04    0.11858E+02    0.00000E+00   -0.16060E+02    0.39639E-08    0.62403E-06    0.26162E-07
  1162    0.11951E+04    0.11912E+02    0.00000E+00   -0.15136E+02    0.39569E-08    0.63058E-06    0.21216E-07
  1163    0.11920E+04    0.11972E+02    0.00000E+00   -0.14222E+02    0.39499E-08    0.63730E-06    0.16288E-07
  1164    0.11889E+04    0.12037E+02    0.00000E+00   -0.13318E+02    0.39430E-08    0.64418E-06    0.11379E-07
  1165    0.11856E+04    0.12106E+02    0.00000E+00   -0.12424E+02    0.39360E-08    0.65121E-06    0.64871E-08
  1166    0.11822E+04    0.12180E+02    0.00000E+00   -0.11542E+02    0.39291E-08    0.65841E-06    0.16140E-08
  1167    0.11788E+04    0.12259E+02    0.00000E+00   -0.10671E+02    0.39222E-08    0.66577E-06   -0.32405E-08
  1168    0.11753E+04    0.12343E+02    0.00000E+00   -0.98114E+01    0.39153E-08    0.67330E-06   -0.80764E-08
  1169    0.11718E+04    0.12431E+02    0.00000E+00   -0.89652E+01    0.39084E-08    0.68099E-06   -0.12893E-07
  1170    0.11682E+04    0.12524E+02    0.00000E+00   -0.81296E+01    0.39015E-08    0.68885E-06   -0.17692E-07
  1171    0.11645E+04    0.12622E+02    0.00000E+00   -0.73078E+01    0.38947E-08    0.69687E-06   -0.22471E-07
  1172    0.11608E+04    0.12724E+02    0.00000E+00   -0.64989E+01    0.38879E-08    0.70507E-06   -0.27231E-07
  1173    0.11570E+04    0.12830E+02    0.00000E+00   -0.57029E+01    0.38810E-08    0.71343E-06   -0.31971E-07
  1174    0.11531E+04    0.12941E+02    0.00000E+00   -0.49209E+01    0.38742E-08    0.72197E-06   -0.36693E-07
  1175    0.11492E+04    0.13055E+02    0.00000E+00   -0.41528E+01    0.38675E-08    0.73068E-06   -0.41394E-07
  1176    0.11451E+04    0.13174E+02    0.00000E+00   -0.33993E+01    0.38607E-08    0.73956E-06   -0.46076E-07
  1177    0.11411E+04    0.13298E+02    0.00000E+00   -0.26601E+01    0.38539E-08    0.74861E-06   -0.50738E-07
  1178    0.11370E+04    0.13425E+02    0.00000E+00   -0.19357E+01    0.38472E-08    0.75785E-06   -0.55381E-07
  1179    0.11329E+04    0.13557E+02    0.00000E+00   -0.12264E+01    0.38405E-08    0.76726E-06   -0.60003E-07
  1180    0.11287E+04    0.13694E+02    0.00000E+00   -0.53244E+00    0.38338E-08    0.77685E-06   -0.64605E-07
  1181    0.11245E+04    0.13833E+02    0.00000E+00    0.14590E+00    0.38271E-08    0.78661E-06   -0.69186E-07
  1182    0.11201E+04    0.13976E+02    0.00000E+00    0.80834E+00    0.38204E-08    0.79656E-06   -0.73748E-07
  1183    0.11157E+04    0.14123E+02    0.00000E+00    0.14547E+01    0.38138E-08    0.80669E-06   -0.78288E-07
  1184    0.11113E+04    0.14273E+02    0.00000E+00    0.20847E+01    0.38071E-08    0.81700E-06   -0.82808E-07
  1185    0.11069E+04    0.14428E+02    0.00000E+00    0.26982E+01    0.38005E-08    0.82750E-06   -0.87307E-07
  1186    0.11024E+04    0.14585E+02    0.00000E+00    0.32947E+01    0.37939E-08    0.83818E-06   -0.91785E-07
  1187    0.10979E+04    0.14747E+02    0.00000E+00    0.38742E+01    0.37873E-08    0.84905E-06   -0.96242E-07
  1188    0.10933E+04    0.14911E+02    0.00000E+00    0.44363E+01    0.37807E-08    0.86011E-06   -0.10068E-06
  1189    0.10887E+04    0.15078E+02    0.00000E+00    0.49811E+01    0.37741E-08    0.87136E-06   -0.10509E-06
  1190    0.10841E+04    0.15248E+02    0.00000E+00    0.55082E+01    0.37676E-08    0.88279E-06   -0.10948E-06
  1191    0.10793E+04    0.15422E+02    0.00000E+00    0.60176E+01    0.37610E-08    0.89442E-06   -0.11386E-06
  1192    0.10746E+04    0.15599E+02    0.00000E+00    0.65090E+01    0.37545E-08    0.90624E-06   -0.11821E-06
  1193    0.10699E+04    0.15778E+02    0.00000E+00    0.69822E+01    0.37480E-08    0.91825E-06   -0.12253E-06
  1194    0.10651E+04    0.15960E+02    0.00000E+00    0.74374E+01    0.37415E-08    0.93046E-06   -0.12684E-06
  1195    0.10603E+04    0.16145E+02    0.00000E+00    0.78741E+01    0.37350E-08    0.94287E-06   -0.13112E-06
  1196    0.10554E+04    0.16334E+02    0.00000E+00    0.82920E+01    0.37286E-08    0.95547E-06   -0.13538E-06
  1197    0.10506E+04    0.16523E+02    0.00000E+00    0.86913E+01    0.37221E-08    0.96827E-06   -0.13962E-06
  1198    0.10457E+04    0.16716E+02    0.00000E+00    0.90708E+01    0.37157E-08    0.98127E-06   -0.14384E-06
  1199    0.10408E+04    0.16910E+02    0.00000E+00    0.94325E+01    0.37093E-08    0.99447E-06   -0.14803E-06
  1200    0.10358E+04    0.17107E+02    0.00000E+00    0.97750E+01    0.37029E-08    0.10079E-05   -0.15220E-06
  1201    0.10309E+04    0.17306E+02    0.00000E+00    0.10097E+02    0.36965E-08    0.10215E-05   -0.15635E-06
  1202    0.10259E+04    0.17507E+02    0.00000E+00    0.10402E+02    0.36901E-08    0.10353E-05   -0.16047E-06
  1203    0.10210E+04    0.17711E+02    0.00000E+00    0.10686E+02    0.36838E-08    0.10492E-05   -0.16457E-06
  1204    0.10159E+04    0.17916E+02    0.00000E+00    0.10951E+02    0.36774E-08    0.10633E-05   -0.16865E-06
  1205    0.10109E+04    0.18121E+02    0.00000E+00    0.11196E+02    0.36711E-08    0.10775E-05   -0.17270E-06
  1206    0.10059E+04    0.18329E+02    0.00000E+00    0.11422E+02    0.36648E-08    0.10919E-05   -0.17672E-06
  1207    0.10010E+04    0.18539E+02    0.00000E+00    0.11627E+02    0.36585E-08    0.11063E-05   -0.18071E-06
  1208    0.99596E+03    0.18750E+02    0.00000E+00    0.11814E+02    0.36522E-08    0.11209E-05   -0.18468E-06
  1209    0.99089E+03    0.18962E+02    0.00000E+00    0.11982E+02    0.36459E-08    0.11354E-05   -0.18861E-06
  1210    0.98589E+03    0.19175E+02    0.00000E+00    0.12129E+02    0.36397E-08    0.11500E-05   -0.19252E-06
  1211    0.98082E+03    0.19391E+02    0.00000E+00    0.12256E+02    0.36334E-08    0.11647E-05   -0.19639E-06
  1212    0.97583E+03    0.19606E+02    0.00000E+00    0.12364E+02    0.36272E-08    0.11793E-05   -0.20024E-06
  1213    0.97077E+03    0.19822E+02    0.00000E+00    0.12453E+02    0.36210E-08    0.11939E-05   -0.20405E-06
  1214    0.96579E+03    0.20040E+02    0.00000E+00    0.12522E+02    0.36148E-08    0.12085E-05   -0.20783E-06
  1215    0.96082E+03    0.20258E+02    0.00000E+00    0.12571E+02    0.36086E-08    0.12231E-05   -0.21157E-06
  1216    0.95585E+03    0.20477E+02    0.00000E+00    0.12601E+02    0.36024E-08    0.12376E-05   -0.21528E-06
  1217    0.95073E+03    0.20697E+02    0.00000E+00    0.12612E+02    0.35962E-08    0.12519E-05   -0.21895E-06
  1218    0.94577E+03    0.20918E+02    0.00000E+00    0.12602E+02    0.35901E-08    0.12662E-05   -0.22259E-06
  1219    0.94074E+03    0.21137E+02    0.00000E+00    0.12574E+02    0.35840E-08    0.12804E-05   -0.22619E-06
  1220    0.93578E+03    0.21358E+02    0.00000E+00    0.12527E+02    0.35778E-08    0.12944E-05   -0.22975E-06
  1221    0.93083E+03    0.21578E+02    0.00000E+00    0.12460E+02    0.35717E-08    0.13083E-05   -0.23327E-06
  1222    0.92589E+03    0.21799E+02    0.00000E+00    0.12373E+02    0.35656E-08    0.13220E-05   -0.23676E-06
  1223    0.92095E+03    0.22020E+02    0.00000E+00    0.12269E+02    0.35596E-08    0.13355E-05   -0.24020E-06
  1224    0.91601E+03    0.22239E+02    0.00000E+00    0.12145E+02    0.35535E-08    0.13487E-05   -0.24360E-06
  1225    0.91115E+03    0.22459E+02    0.00000E+00    0.12001E+02    0.35475E-08    0.13618E-05   -0.24696E-06
  1226    0.90630E+03    0.22679E+02    0.00000E+00    0.11840E+02    0.35414E-08    0.13746E-05   -0.25028E-06
  1227    0.90152E+03    0.22898E+02    0.00000E+00    0.11659E+02    0.35354E-08    0.13871E-05   -0.25355E-06
  1228    0.89668E+03    0.23117E+02    0.00000E+00    0.11461E+02    0.35294E-08    0.13993E-05   -0.25678E-06
  1229    0.89191E+03    0.23335E+02    0.00000E+00    0.11243E+02    0.35234E-08    0.14113E-05   -0.25997E-06
  1230    0.88700E+03    0.23551E+02    0.00000E+00    0.11008E+02    0.35174E-08    0.14229E-05   -0.26311E-06
  1231    0.88224E+03    0.23768E+02    0.00000E+00    0.10755E+02    0.35114E-08    0.14342E-05   -0.26620E-06
  1232    0.87749E+03    0.23983E+02    0.00000E+00    0.10484E+02    0.35055E-08    0.14451E-05   -0.26924E-06
  1233    0.87289E+03    0.24198E+02    0.00000E+00    0.10195E+02    0.34995E-08    0.14556E-05   -0.27224E-06
  1234    0.86822E+03    0.24411E+02    0.00000E+00    0.98891E+01    0.34936E-08    0.14658E-05   -0.27519E-06
  1235    0.86385E+03    0.24623E+02    0.00000E+00    0.95657E+01    0.34877E-08    0.14755E-05   -0.27809E-06
  1236    0.85933E+03    0.24833E+02    0.00000E+00    0.92255E+01    0.34818E-08    0.14848E-05   -0.28093E-06
  1237    0.85482E+03    0.25042E+02    0.00000E+00    0.88677E+01    0.34759E-08    0.14937E-05   -0.28373E-06
  1238    0.85039E+03    0.25250E+02    0.00000E+00    0.84930E+01    0.34700E-08    0.15021E-05   -0.28647E-06
  1239    0.84596E+03    0.25456E+02    0.00000E+00    0.81015E+01    0.34642E-08    0.15100E-05   -0.28916E-06
  1240    0.84154E+03    0.25660E+02    0.00000E+00    0.76947E+01    0.34583E-08    0.15174E-05   -0.29180E-06
  1241    0.83727E+03    0.25862E+02    0.00000E+00    0.72711E+01    0.34525E-08    0.15242E-05   -0.29438E-06
  1242    0.83293E+03    0.26064E+02    0.00000E+00    0.68331E+01    0.34466E-08    0.15306E-05   -0.29691E-06
  1243    0.82867E+03    0.26261E+02    0.00000E+00    0.63773E+01    0.34408E-08    0.15364E-05   -0.29938E-06
  1244    0.82449E+03    0.26459E+02    0.00000E+00    0.59077E+01    0.34350E-08    0.15416E-05   -0.30179E-06
  1245    0.82039E+03    0.26653E+02    0.00000E+00    0.54226E+01    0.34292E-08    0.15462E-05   -0.30414E-06
