#    L    TT             EE             TE             PP             TP          
   552    0.25387E+04    0.81678E+01    0.34421E+01    0.78227E+06    0.36712E+02
   553    0.25353E+04    0.83031E+01    0.45832E+01    0.78001E+06    0.37124E+02
   554    0.25316E+04    0.84451E+01    0.57089E+01    0.77776E+06    0.37552E+02
   555    0.25277E+04    0.85916E+01    0.68185E+01    0.77552E+06    0.37997E+02
   556    0.25235E+04    0.87432E+01    0.79117E+01    0.77329E+06    0.38459E+02
   557    0.25193E+04    0.88993E+01    0.89867E+01    0.77106E+06    0.38936E+02
   558    0.25148E+04    0.90614E+01    0.10044E+02    0.76885E+06    0.39429E+02
   559    0.25100E+04    0.92272E+01    0.11083E+02    0.76665E+06    0.39938E+02
   560    0.25052E+04    0.93974E+01    0.12103E+02    0.76445E+06    0.40462E+02
   561    0.25000E+04    0.95729E+01    0.13102E+02    0.76226E+06    0.41002E+02
   562    0.24949E+04    0.97536E+01    0.14081E+02    0.76009E+06    0.41557E+02
   563    0.24895E+04    0.99380E+01    0.15041E+02    0.75792E+06    0.42126E+02
   564    0.24839E+04    0.10128E+02    0.15977E+02    0.75576E+06    0.42710E+02
   565    0.24781E+04    0.10322E+02    0.16892E+02    0.75361E+06    0.43309E+02
   566    0.24722E+04    0.10520E+02    0.17784E+02    0.75147E+06    0.43922E+02
   567    0.24661E+04    0.10723E+02    0.18652E+02    0.74933E+06    0.44549E+02
   568    0.24599E+04    0.10930E+02    0.19497E+02    0.74721E+06    0.45189E+02
   569    0.24535E+04    0.11142E+02    0.20319E+02    0.74509E+06    0.45844E+02
   570    0.24469E+04    0.11358E+02    0.21114E+02    0.74298E+06    0.46512E+02
   571    0.24402E+04    0.11578E+02    0.21884E+02    0.74088E+06    0.47193E+02
   572    0.24333E+04    0.11802E+02    0.22629E+02    0.73879E+06    0.47887E+02
   573    0.24263E+04    0.12030E+02    0.23346E+02    0.73671E+06    0.48594E+02
   574    0.24192E+04    0.12262E+02    0.24038E+02    0.73464E+06    0.49314E+02
   575    0.24119E+04    0.12497E+02    0.24701E+02    0.73257E+06    0.50046E+02
   576    0.24046E+04    0.12736E+02    0.25338E+02    0.73051E+06    0.50791E+02
   577    0.23970E+04    0.12980E+02    0.25947E+02    0.72847E+06    0.51547E+02
   578    0.23893E+04    0.13226E+02    0.26527E+02    0.72642E+06    0.52316E+02
   579    0.23816E+04    0.13477E+02    0.27079E+02    0.72439E+06    0.53096E+02
   580    0.23738E+04    0.13731E+02    0.27601E+02    0.72237E+06    0.53888E+02
   581    0.23657E+04    0.13988E+02    0.28094E+02    0.72035E+06    0.54691E+02
   582    0.23576E+04    0.14248E+02    0.28557E+02    0.71834E+06    0.55505E+02
   583    0.23494E+04    0.14512E+02    0.28989E+02    0.71634E+06    0.56330E+02
   584    0.23412E+04    0.14778E+02    0.29391E+02    0.71435E+06    0.57166E+02
   585    0.23328E+04    0.15048E+02    0.29762E+02    0.71237E+06    0.58012E+02
   586    0.23243E+04    0.15320E+02    0.30102E+02    0.71039E+06    0.58868E+02
   587    0.23158E+04    0.15595E+02    0.30411E+02    0.70842E+06    0.59735E+02
   588    0.23072E+04    0.15873E+02    0.30688E+02    0.70646E+06    0.60611E+02
   589    0.22985E+04    0.16154E+02    0.30933E+02    0.70451E+06    0.61497E+02
   590    0.22897E+04    0.16437E+02    0.31146E+02    0.70256E+06    0.62393E+02
   591    0.22809E+04    0.16723E+02    0.31326E+02    0.70063E+06    0.63298E+02
   592    0.22720E+04    0.17010E+02    0.31473E+02    0.69870E+06    0.64212E+02
   593    0.22631E+04    0.17300E+02    0.31589E+02    0.69678E+06    0.65135E+02
   594    0.22540E+04    0.17593E+02    0.31671E+02    0.69486E+06    0.66067E+02
   595    0.22449E+04    0.17886E+02    0.31721E+02    0.69296E+06    0.67007E+02
   596    0.22359E+04    0.18182E+02    0.31736E+02    0.69106E+06    0.67956E+02
   597    0.22268E+04    0.18478E+02    0.31719E+02    0.68917E+06    0.68913E+02
   598    0.22178E+04    0.18778E+02    0.31669E+02    0.68728E+06    0.69877E+02
   599    0.22087E+04    0.19078E+02    0.31585E+02    0.68540E+06    0.70850E+02
   600    0.21995E+04    0.19380E+02    0.31468E+02    0.68354E+06    0.71830E+02
   601    0.21904E+04    0.19684E+02    0.31317E+02    0.68167E+06    0.72817E+02
   602    0.21812E+04    0.19988E+02    0.31131E+02    0.67982E+06    0.73811E+02
   603    0.21719E+04    0.20294E+02    0.30914E+02    0.67797E+06    0.74812E+02
   604    0.21628E+04    0.20600E+02    0.30663E+02    0.67613E+06    0.75820E+02
   605    0.21536E+04    0.20907E+02    0.30378E+02    0.67430E+06    0.76835E+02
   606    0.21445E+04    0.21214E+02    0.30059E+02    0.67247E+06    0.77856E+02
   607    0.21351E+04    0.21523E+02    0.29707E+02    0.67066E+06    0.78882E+02
   608    0.21260E+04    0.21832E+02    0.29322E+02    0.66884E+06    0.79915E+02
   609    0.21169E+04    0.22140E+02    0.28903E+02    0.66704E+06    0.80953E+02
   610    0.21078E+04    0.22449E+02    0.28450E+02    0.66524E+06    0.81997E+02
   611    0.20988E+04    0.22758E+02    0.27964E+02    0.66345E+06    0.83045E+02
   612    0.20898E+04    0.23068E+02    0.27447E+02    0.66167E+06    0.84099E+02
   613    0.20807E+04    0.23376E+02    0.26895E+02    0.65989E+06    0.85158E+02
   614    0.20718E+04    0.23684E+02    0.26311E+02    0.65813E+06    0.86221E+02
   615    0.20629E+04    0.23992E+02    0.25694E+02    0.65636E+06    0.87288E+02
   616    0.20540E+04    0.24300E+02    0.25045E+02    0.65461E+06    0.88360E+02
   617    0.20453E+04    0.24607E+02    0.24364E+02    0.65286E+06    0.89435E+02
   618    0.20366E+04    0.24914E+02    0.23650E+02    0.65112E+06    0.90514E+02
   619    0.20279E+04    0.25220E+02    0.22907E+02    0.64938E+06    0.91597E+02
   620    0.20194E+04    0.25524E+02    0.22131E+02    0.64765E+06    0.92683E+02
   621    0.20109E+04    0.25828E+02    0.21324E+02    0.64593E+06    0.93772E+02
   622    0.20025E+04    0.26130E+02    0.20485E+02    0.64422E+06    0.94863E+02
   623    0.19942E+04    0.26430E+02    0.19618E+02    0.64251E+06    0.95958E+02
   624    0.19859E+04    0.26729E+02    0.18719E+02    0.64081E+06    0.97054E+02
   625    0.19778E+04    0.27026E+02    0.17790E+02    0.63911E+06    0.98153E+02
   626    0.19697E+04    0.27322E+02    0.16832E+02    0.63743E+06    0.99254E+02
   627    0.19618E+04    0.27616E+02    0.15845E+02    0.63574E+06    0.10036E+03
   628    0.19540E+04    0.27907E+02    0.14828E+02    0.63407E+06    0.10146E+03
   629    0.19463E+04    0.28197E+02    0.13783E+02    0.63240E+06    0.10257E+03
   630    0.19386E+04    0.28484E+02    0.12709E+02    0.63074E+06    0.10367E+03
   631    0.19311E+04    0.28769E+02    0.11608E+02    0.62908E+06    0.10478E+03
   632    0.19238E+04    0.29051E+02    0.10479E+02    0.62743E+06    0.10589E+03
   633    0.19165E+04    0.29331E+02    0.93239E+01    0.62579E+06    0.10700E+03
   634    0.19094E+04    0.29607E+02    0.81424E+01    0.62415E+06    0.10811E+03
   635    0.19024E+04    0.29882E+02    0.69350E+01    0.62252E+06    0.10922E+03
   636    0.18955E+04    0.30154E+02    0.57023E+01    0.62090E+06    0.11033E+03
   637    0.18888E+04    0.30422E+02    0.44438E+01    0.61928E+06    0.11143E+03
   638    0.18822E+04    0.30687E+02    0.31616E+01    0.61767E+06    0.11254E+03
   639    0.18758E+04    0.30949E+02    0.18547E+01    0.61606E+06    0.11365E+03
   640    0.18695E+04    0.31208E+02    0.52481E+00    0.61446E+06    0.11476E+03
   641    0.18633E+04    0.31464E+02   -0.82825E+00    0.61287E+06    0.11586E+03
   642    0.18573E+04    0.31715E+02   -0.22036E+01    0.61128E+06    0.11696E+03
   643    0.18514E+04    0.31964E+02   -0.36009E+01    0.60970E+06    0.11807E+03
   644    0.18458E+04    0.32207E+02   -0.50194E+01    0.60813E+06    0.11917E+03
   645    0.18403E+04    0.32447E+02   -0.64588E+01    0.60656E+06    0.12026E+03
   646    0.18349E+04    0.32683E+02   -0.79184E+01    0.60499E+06    0.12136E+03
   647    0.18298E+04    0.32915E+02   -0.93982E+01    0.60344E+06    0.12245E+03
   648    0.18247E+04    0.33143E+02   -0.10896E+02    0.60188E+06    0.12354E+03
   649    0.18199E+04    0.33366E+02   -0.12413E+02    0.60034E+06    0.12463E+03
   650    0.18152E+04    0.33585E+02   -0.13947E+02    0.59880E+06    0.12571E+03
   651    0.18107E+04    0.33801E+02   -0.15499E+02    0.59726E+06    0.12679E+03
   652    0.18063E+04    0.34011E+02   -0.17068E+02    0.59574E+06    0.12787E+03
   653    0.18023E+04    0.34216E+02   -0.18651E+02    0.59421E+06    0.12894E+03
   654    0.17983E+04    0.34417E+02   -0.20250E+02    0.59270E+06    0.13001E+03
   655    0.17944E+04    0.34613E+02   -0.21863E+02    0.59118E+06    0.13108E+03
   656    0.17909E+04    0.34805E+02   -0.23490E+02    0.58968E+06    0.13214E+03
   657    0.17875E+04    0.34991E+02   -0.25129E+02    0.58818E+06    0.13320E+03
   658    0.17842E+04    0.35173E+02   -0.26782E+02    0.58668E+06    0.13425E+03
   659    0.17812E+04    0.35349E+02   -0.28446E+02    0.58520E+06    0.13530E+03
   660    0.17784E+04    0.35520E+02   -0.30120E+02    0.58371E+06    0.13635E+03
   661    0.17758E+04    0.35685E+02   -0.31804E+02    0.58223E+06    0.13739E+03
   662    0.17733E+04    0.35846E+02   -0.33499E+02    0.58076E+06    0.13842E+03
   663    0.17710E+04    0.36002E+02   -0.35202E+02    0.57930E+06    0.13945E+03
   664    0.17690E+04    0.36152E+02   -0.36913E+02    0.57783E+06    0.14047E+03
   665    0.17671E+04    0.36296E+02   -0.38632E+02    0.57638E+06    0.14149E+03
   666    0.17654E+04    0.36434E+02   -0.40357E+02    0.57493E+06    0.14251E+03
   667    0.17639E+04    0.36567E+02   -0.42088E+02    0.57348E+06    0.14351E+03
   668    0.17625E+04    0.36695E+02   -0.43824E+02    0.57204E+06    0.14452E+03
   669    0.17615E+04    0.36817E+02   -0.45565E+02    0.57061E+06    0.14551E+03
   670    0.17605E+04    0.36933E+02   -0.47308E+02    0.56918E+06    0.14650E+03
   671    0.17599E+04    0.37044E+02   -0.49055E+02    0.56776E+06    0.14749E+03
   672    0.17593E+04    0.37148E+02   -0.50805E+02    0.56634E+06    0.14847E+03
   673    0.17590E+04    0.37248E+02   -0.52555E+02    0.56492E+06    0.14944E+03
   674    0.17589E+04    0.37341E+02   -0.54306E+02    0.56352E+06    0.15040E+03
   675    0.17590E+04    0.37428E+02   -0.56057E+02    0.56211E+06    0.15136E+03
   676    0.17592E+04    0.37509E+02   -0.57806E+02    0.56071E+06    0.15231E+03
   677    0.17597E+04    0.37584E+02   -0.59554E+02    0.55932E+06    0.15326E+03
   678    0.17604E+04    0.37652E+02   -0.61300E+02    0.55793E+06    0.15419E+03
   679    0.17612E+04    0.37715E+02   -0.63043E+02    0.55655E+06    0.15512E+03
   680    0.17624E+04    0.37773E+02   -0.64782E+02    0.55517E+06    0.15605E+03
   681    0.17637E+04    0.37823E+02   -0.66515E+02    0.55380E+06    0.15696E+03
   682    0.17651E+04    0.37867E+02   -0.68244E+02    0.55243E+06    0.15787E+03
   683    0.17668E+04    0.37907E+02   -0.69969E+02    0.55107E+06    0.15877E+03
   684    0.17686E+04    0.37938E+02   -0.71686E+02    0.54971E+06    0.15966E+03
   685    0.17706E+04    0.37964E+02   -0.73396E+02    0.54836E+06    0.16055E+03
   686    0.17728E+04    0.37984E+02   -0.75089E+02    0.54701E+06    0.16142E+03
   687    0.17753E+04    0.37998E+02   -0.76778E+02    0.54567E+06    0.16229E+03
   688    0.17778E+04    0.38005E+02   -0.78460E+02    0.54433E+06    0.16315E+03
   689    0.17806E+04    0.38006E+02   -0.80126E+02    0.54300E+06    0.16400E+03
   690    0.17835E+04    0.38001E+02   -0.81786E+02    0.54167E+06    0.16484E+03
   691    0.17867E+04    0.37989E+02   -0.83431E+02    0.54035E+06    0.16567E+03
   692    0.17900E+04    0.37972E+02   -0.85062E+02    0.53903E+06    0.16649E+03
   693    0.17935E+04    0.37948E+02   -0.86685E+02    0.53771E+06    0.16731E+03
   694    0.17971E+04    0.37918E+02   -0.88286E+02    0.53640E+06    0.16811E+03
   695    0.18011E+04    0.37883E+02   -0.89872E+02    0.53510E+06    0.16891E+03
   696    0.18051E+04    0.37841E+02   -0.91459E+02    0.53380E+06    0.16970E+03
   697    0.18093E+04    0.37793E+02   -0.93016E+02    0.53250E+06    0.17047E+03
   698    0.18137E+04    0.37738E+02   -0.94558E+02    0.53121E+06    0.17124E+03
   699    0.18182E+04    0.37678E+02   -0.96078E+02    0.52992E+06    0.17199E+03
   700    0.18229E+04    0.37611E+02   -0.97584E+02    0.52864E+06    0.17274E+03
   701    0.18278E+04    0.37538E+02   -0.99075E+02    0.52737E+06    0.17348E+03
   702    0.18328E+04    0.37461E+02   -0.10054E+03    0.52609E+06    0.17420E+03
   703    0.18380E+04    0.37376E+02   -0.10200E+03    0.52482E+06    0.17492E+03
   704    0.18434E+04    0.37286E+02   -0.10342E+03    0.52356E+06    0.17562E+03
   705    0.18488E+04    0.37190E+02   -0.10482E+03    0.52230E+06    0.17632E+03
   706    0.18544E+04    0.37088E+02   -0.10621E+03    0.52104E+06    0.17700E+03
   707    0.18601E+04    0.36980E+02   -0.10758E+03    0.51979E+06    0.17767E+03
   708    0.18662E+04    0.36867E+02   -0.10891E+03    0.51855E+06    0.17833E+03
   709    0.18722E+04    0.36748E+02   -0.11023E+03    0.51731E+06    0.17899E+03
   710    0.18784E+04    0.36624E+02   -0.11152E+03    0.51607E+06    0.17963E+03
   711    0.18847E+04    0.36494E+02   -0.11278E+03    0.51483E+06    0.18026E+03
   712    0.18912E+04    0.36358E+02   -0.11403E+03    0.51360E+06    0.18087E+03
   713    0.18979E+04    0.36217E+02   -0.11524E+03    0.51238E+06    0.18148E+03
   714    0.19045E+04    0.36071E+02   -0.11643E+03    0.51116E+06    0.18208E+03
   715    0.19114E+04    0.35920E+02   -0.11759E+03    0.50994E+06    0.18266E+03
   716    0.19184E+04    0.35763E+02   -0.11873E+03    0.50873E+06    0.18323E+03
   717    0.19254E+04    0.35602E+02   -0.11983E+03    0.50752E+06    0.18380E+03
   718    0.19326E+04    0.35435E+02   -0.12091E+03    0.50632E+06    0.18435E+03
   719    0.19399E+04    0.35262E+02   -0.12195E+03    0.50512E+06    0.18488E+03
   720    0.19472E+04    0.35085E+02   -0.12298E+03    0.50392E+06    0.18541E+03
   721    0.19548E+04    0.34904E+02   -0.12396E+03    0.50273E+06    0.18593E+03
   722    0.19623E+04    0.34717E+02   -0.12491E+03    0.50154E+06    0.18643E+03
   723    0.19700E+04    0.34527E+02   -0.12584E+03    0.50036E+06    0.18692E+03
   724    0.19777E+04    0.34331E+02   -0.12673E+03    0.49918E+06    0.18740E+03
   725    0.19856E+04    0.34131E+02   -0.12760E+03    0.49801E+06    0.18787E+03
   726    0.19936E+04    0.33929E+02   -0.12842E+03    0.49684E+06    0.18832E+03
   727    0.20015E+04    0.33720E+02   -0.12922E+03    0.49567E+06    0.18877E+03
   728    0.20096E+04    0.33507E+02   -0.12999E+03    0.49450E+06    0.18920E+03
   729    0.20177E+04    0.33290E+02   -0.13073E+03    0.49335E+06    0.18962E+03
   730    0.20259E+04    0.33069E+02   -0.13142E+03    0.49219E+06    0.19002E+03
   731    0.20342E+04    0.32844E+02   -0.13209E+03    0.49104E+06    0.19042E+03
   732    0.20425E+04    0.32617E+02   -0.13271E+03    0.48989E+06    0.19080E+03
   733    0.20510E+04    0.32384E+02   -0.13331E+03    0.48875E+06    0.19117E+03
   734    0.20594E+04    0.32149E+02   -0.13386E+03    0.48761E+06    0.19152E+03
   735    0.20679E+04    0.31909E+02   -0.13440E+03    0.48647E+06    0.19187E+03
   736    0.20764E+04    0.31666E+02   -0.13488E+03    0.48534E+06    0.19220E+03
   737    0.20850E+04    0.31420E+02   -0.13534E+03    0.48421E+06    0.19252E+03
   738    0.20935E+04    0.31172E+02   -0.13575E+03    0.48309E+06    0.19282E+03
   739    0.21021E+04    0.30920E+02   -0.13613E+03    0.48197E+06    0.19311E+03
   740    0.21107E+04    0.30665E+02   -0.13648E+03    0.48085E+06    0.19339E+03
   741    0.21194E+04    0.30406E+02   -0.13679E+03    0.47974E+06    0.19366E+03
   742    0.21281E+04    0.30147E+02   -0.13706E+03    0.47863E+06    0.19391E+03
   743    0.21368E+04    0.29886E+02   -0.13730E+03    0.47752E+06    0.19415E+03
   744    0.21455E+04    0.29621E+02   -0.13749E+03    0.47642E+06    0.19437E+03
   745    0.21542E+04    0.29354E+02   -0.13766E+03    0.47532E+06    0.19458E+03
   746    0.21628E+04    0.29085E+02   -0.13777E+03    0.47422E+06    0.19478E+03
   747    0.21714E+04    0.28813E+02   -0.13786E+03    0.47313E+06    0.19497E+03
   748    0.21801E+04    0.28541E+02   -0.13791E+03    0.47204E+06    0.19514E+03
   749    0.21888E+04    0.28264E+02   -0.13794E+03    0.47096E+06    0.19530E+03
   750    0.21974E+04    0.27988E+02   -0.13791E+03    0.46988E+06    0.19544E+03
   751    0.22061E+04    0.27709E+02   -0.13785E+03    0.46880E+06    0.19557E+03
   752    0.22147E+04    0.27430E+02   -0.13775E+03    0.46773E+06    0.19568E+03
   753    0.22232E+04    0.27149E+02   -0.13762E+03    0.46666E+06    0.19579E+03
   754    0.22317E+04    0.26867E+02   -0.13744E+03    0.46559E+06    0.19587E+03
   755    0.22403E+04    0.26583E+02   -0.13723E+03    0.46453E+06    0.19595E+03
   756    0.22486E+04    0.26299E+02   -0.13698E+03    0.46347E+06    0.19601E+03
   757    0.22571E+04    0.26015E+02   -0.13669E+03    0.46241E+06    0.19606E+03
   758    0.22654E+04    0.25729E+02   -0.13637E+03    0.46136E+06    0.19609E+03
   759    0.22737E+04    0.25442E+02   -0.13601E+03    0.46031E+06    0.19612E+03
   760    0.22819E+04    0.25156E+02   -0.13561E+03    0.45926E+06    0.19613E+03
   761    0.22900E+04    0.24869E+02   -0.13518E+03    0.45822E+06    0.19612E+03
   762    0.22982E+04    0.24582E+02   -0.13471E+03    0.45718E+06    0.19611E+03
   763    0.23062E+04    0.24296E+02   -0.13421E+03    0.45614E+06    0.19608E+03
   764    0.23141E+04    0.24009E+02   -0.13367E+03    0.45511E+06    0.19603E+03
   765    0.23220E+04    0.23722E+02   -0.13309E+03    0.45408E+06    0.19598E+03
   766    0.23298E+04    0.23437E+02   -0.13248E+03    0.45305E+06    0.19591E+03
   767    0.23375E+04    0.23152E+02   -0.13183E+03    0.45203E+06    0.19583E+03
   768    0.23451E+04    0.22867E+02   -0.13113E+03    0.45101E+06    0.19574E+03
   769    0.23526E+04    0.22582E+02   -0.13042E+03    0.44999E+06    0.19564E+03
   770    0.23600E+04    0.22299E+02   -0.12967E+03    0.44898E+06    0.19552E+03
   771    0.23673E+04    0.22017E+02   -0.12887E+03    0.44797E+06    0.19540E+03
   772    0.23745E+04    0.21737E+02   -0.12804E+03    0.44696E+06    0.19526E+03
   773    0.23816E+04    0.21457E+02   -0.12718E+03    0.44596E+06    0.19511E+03
   774    0.23885E+04    0.21180E+02   -0.12629E+03    0.44496E+06    0.19495E+03
   775    0.23955E+04    0.20903E+02   -0.12537E+03    0.44396E+06    0.19477E+03
   776    0.24021E+04    0.20629E+02   -0.12441E+03    0.44297E+06    0.19459E+03
   777    0.24087E+04    0.20357E+02   -0.12342E+03    0.44198E+06    0.19439E+03
   778    0.24153E+04    0.20086E+02   -0.12239E+03    0.44099E+06    0.19419E+03
   779    0.24216E+04    0.19818E+02   -0.12134E+03    0.44001E+06    0.19397E+03
   780    0.24278E+04    0.19550E+02   -0.12025E+03    0.43902E+06    0.19374E+03
   781    0.24339E+04    0.19287E+02   -0.11914E+03    0.43804E+06    0.19350E+03
   782    0.24399E+04    0.19025E+02   -0.11800E+03    0.43707E+06    0.19325E+03
   783    0.24457E+04    0.18766E+02   -0.11682E+03    0.43610E+06    0.19299E+03
   784    0.24514E+04    0.18510E+02   -0.11561E+03    0.43513E+06    0.19271E+03
   785    0.24568E+04    0.18256E+02   -0.11438E+03    0.43416E+06    0.19243E+03
   786    0.24622E+04    0.18005E+02   -0.11310E+03    0.43320E+06    0.19214E+03
   787    0.24674E+04    0.17758E+02   -0.11180E+03    0.43224E+06    0.19184E+03
   788    0.24724E+04    0.17513E+02   -0.11047E+03    0.43128E+06    0.19152E+03
   789    0.24773E+04    0.17270E+02   -0.10913E+03    0.43032E+06    0.19120E+03
   790    0.24821E+04    0.17033E+02   -0.10775E+03    0.42937E+06    0.19087E+03
   791    0.24867E+04    0.16799E+02   -0.10633E+03    0.42842E+06    0.19053E+03
   792    0.24911E+04    0.16568E+02   -0.10491E+03    0.42748E+06    0.19017E+03
   793    0.24953E+04    0.16342E+02   -0.10344E+03    0.42653E+06    0.18981E+03
   794    0.24993E+04    0.16120E+02   -0.10196E+03    0.42559E+06    0.18944E+03
   795    0.25031E+04    0.15901E+02   -0.10045E+03    0.42466E+06    0.18906E+03
   796    0.25069E+04    0.15687E+02   -0.98922E+02    0.42372E+06    0.18867E+03
   797    0.25104E+04    0.15475E+02   -0.97366E+02    0.42279E+06    0.18827E+03
   798    0.25137E+04    0.15269E+02   -0.95795E+02    0.42186E+06    0.18786E+03
   799    0.25169E+04    0.15068E+02   -0.94201E+02    0.42094E+06    0.18744E+03
   800    0.25199E+04    0.14870E+02   -0.92584E+02    0.42001E+06    0.18702E+03
   801    0.25227E+04    0.14677E+02   -0.90952E+02    0.41909E+06    0.18658E+03
   802    0.25252E+04    0.14488E+02   -0.89283E+02    0.41818E+06    0.18614E+03
   803    0.25277E+04    0.14304E+02   -0.87613E+02    0.41726E+06    0.18569E+03
   804    0.25298E+04    0.14125E+02   -0.85913E+02    0.41635E+06    0.18523E+03
   805    0.25320E+04    0.13950E+02   -0.84198E+02    0.41544E+06    0.18476E+03
   806    0.25338E+04    0.13780E+02   -0.82467E+02    0.41453E+06    0.18428E+03
   807    0.25354E+04    0.13616E+02   -0.80721E+02    0.41363E+06    0.18379E+03
   808    0.25368E+04    0.13457E+02   -0.78953E+02    0.41273E+06    0.18330E+03
   809    0.25381E+04    0.13304E+02   -0.77176E+02    0.41183E+06    0.18280E+03
   810    0.25391E+04    0.13155E+02   -0.75377E+02    0.41093E+06    0.18229E+03
   811    0.25398E+04    0.13012E+02   -0.73564E+02    0.41004E+06    0.18177E+03
   812    0.25405E+04    0.12875E+02   -0.71740E+02    0.40915E+06    0.18124E+03
   813    0.25409E+04    0.12742E+02   -0.69906E+02    0.40826E+06    0.18071E+03
   814    0.25412E+04    0.12615E+02   -0.68058E+02    0.40738E+06    0.18017E+03
   815    0.25413E+04    0.12494E+02   -0.66200E+02    0.40649E+06    0.17962E+03
   816    0.25410E+04    0.12379E+02   -0.64331E+02    0.40561E+06    0.17906E+03
   817    0.25406E+04    0.12269E+02   -0.62452E+02    0.40474E+06    0.17850E+03
   818    0.25401E+04    0.12165E+02   -0.60564E+02    0.40386E+06    0.17793E+03
   819    0.25393E+04    0.12067E+02   -0.58667E+02    0.40299E+06    0.17735E+03
   820    0.25384E+04    0.11975E+02   -0.56761E+02    0.40212E+06    0.17676E+03
   821    0.25371E+04    0.11888E+02   -0.54850E+02    0.40125E+06    0.17617E+03
   822    0.25357E+04    0.11808E+02   -0.52932E+02    0.40039E+06    0.17557E+03
   823    0.25341E+04    0.11733E+02   -0.51008E+02    0.39953E+06    0.17497E+03
   824    0.25322E+04    0.11666E+02   -0.49078E+02    0.39867E+06    0.17435E+03
   825    0.25303E+04    0.11603E+02   -0.47145E+02    0.39781E+06    0.17373E+03
   826    0.25280E+04    0.11548E+02   -0.45208E+02    0.39695E+06    0.17311E+03
   827    0.25255E+04    0.11498E+02   -0.43268E+02    0.39610E+06    0.17247E+03
   828    0.25229E+04    0.11454E+02   -0.41327E+02    0.39525E+06    0.17183E+03
   829    0.25200E+04    0.11418E+02   -0.39384E+02    0.39441E+06    0.17119E+03
   830    0.25170E+04    0.11387E+02   -0.37442E+02    0.39356E+06    0.17053E+03
   831    0.25137E+04    0.11362E+02   -0.35500E+02    0.39272E+06    0.16988E+03
   832    0.25103E+04    0.11343E+02   -0.33559E+02    0.39188E+06    0.16921E+03
   833    0.25066E+04    0.11331E+02   -0.31620E+02    0.39104E+06    0.16854E+03
   834    0.25027E+04    0.11325E+02   -0.29683E+02    0.39021E+06    0.16786E+03
   835    0.24987E+04    0.11326E+02   -0.27749E+02    0.38937E+06    0.16718E+03
   836    0.24943E+04    0.11333E+02   -0.25819E+02    0.38854E+06    0.16649E+03
   837    0.24899E+04    0.11346E+02   -0.23894E+02    0.38772E+06    0.16580E+03
   838    0.24852E+04    0.11366E+02   -0.21973E+02    0.38689E+06    0.16510E+03
   839    0.24802E+04    0.11392E+02   -0.20057E+02    0.38607E+06    0.16439E+03
   840    0.24752E+04    0.11425E+02   -0.18149E+02    0.38525E+06    0.16368E+03
   841    0.24699E+04    0.11463E+02   -0.16249E+02    0.38443E+06    0.16297E+03
   842    0.24644E+04    0.11508E+02   -0.14354E+02    0.38361E+06    0.16224E+03
   843    0.24588E+04    0.11559E+02   -0.12471E+02    0.38280E+06    0.16152E+03
   844    0.24528E+04    0.11617E+02   -0.10596E+02    0.38199E+06    0.16079E+03
   845    0.24468E+04    0.11680E+02   -0.87321E+01    0.38118E+06    0.16005E+03
   846    0.24406E+04    0.11751E+02   -0.68793E+01    0.38037E+06    0.15931E+03
   847    0.24343E+04    0.11827E+02   -0.50375E+01    0.37957E+06    0.15856E+03
   848    0.24278E+04    0.11909E+02   -0.32087E+01    0.37877E+06    0.15781E+03
   849    0.24209E+04    0.11998E+02   -0.13923E+01    0.37797E+06    0.15705E+03
   850    0.24141E+04    0.12093E+02    0.41060E+00    0.37717E+06    0.15629E+03
   851    0.24069E+04    0.12194E+02    0.21994E+01    0.37637E+06    0.15553E+03
   852    0.23996E+04    0.12302E+02    0.39738E+01    0.37558E+06    0.15476E+03
   853    0.23922E+04    0.12415E+02    0.57328E+01    0.37479E+06    0.15399E+03
   854    0.23845E+04    0.12535E+02    0.74753E+01    0.37400E+06    0.15321E+03
   855    0.23766E+04    0.12661E+02    0.92020E+01    0.37321E+06    0.15242E+03
   856    0.23687E+04    0.12791E+02    0.10911E+02    0.37243E+06    0.15164E+03
   857    0.23605E+04    0.12928E+02    0.12602E+02    0.37165E+06    0.15085E+03
   858    0.23522E+04    0.13073E+02    0.14274E+02    0.37087E+06    0.15005E+03
   859    0.23437E+04    0.13220E+02    0.15929E+02    0.37009E+06    0.14925E+03
   860    0.23351E+04    0.13374E+02    0.17564E+02    0.36931E+06    0.14845E+03
   861    0.23263E+04    0.13535E+02    0.19177E+02    0.36854E+06    0.14765E+03
   862    0.23173E+04    0.13700E+02    0.20771E+02    0.36777E+06    0.14684E+03
   863    0.23082E+04    0.13871E+02    0.22343E+02    0.36700E+06    0.14602E+03
   864    0.22990E+04    0.14047E+02    0.23894E+02    0.36623E+06    0.14520E+03
   865    0.22894E+04    0.14229E+02    0.25420E+02    0.36546E+06    0.14438E+03
   866    0.22801E+04    0.14416E+02    0.26924E+02    0.36470E+06    0.14356E+03
   867    0.22704E+04    0.14610E+02    0.28405E+02    0.36394E+06    0.14273E+03
   868    0.22606E+04    0.14807E+02    0.29862E+02    0.36318E+06    0.14190E+03
   869    0.22506E+04    0.15010E+02    0.31294E+02    0.36242E+06    0.14107E+03
   870    0.22406E+04    0.15217E+02    0.32701E+02    0.36167E+06    0.14023E+03
   871    0.22304E+04    0.15430E+02    0.34083E+02    0.36092E+06    0.13939E+03
