#    L    TT             EE             BB             TE             PP             TP             EP          
  1167    0.11847E+04    0.11969E+02    0.00000E+00   -0.13624E+02    0.43988E-08   -0.31475E-07    0.13513E-07
  1168    0.11814E+04    0.12037E+02    0.00000E+00   -0.12734E+02    0.43911E-08   -0.23567E-07    0.86006E-08
  1169    0.11782E+04    0.12109E+02    0.00000E+00   -0.11857E+02    0.43834E-08   -0.15464E-07    0.37056E-08
  1170    0.11749E+04    0.12185E+02    0.00000E+00   -0.10988E+02    0.43757E-08   -0.71587E-08   -0.11721E-08
  1171    0.11714E+04    0.12267E+02    0.00000E+00   -0.10133E+02    0.43681E-08    0.13524E-08   -0.60326E-08
  1172    0.11679E+04    0.12354E+02    0.00000E+00   -0.92890E+01    0.43604E-08    0.10075E-07   -0.10876E-07
  1173    0.11644E+04    0.12445E+02    0.00000E+00   -0.84568E+01    0.43528E-08    0.19014E-07   -0.15701E-07
  1174    0.11608E+04    0.12539E+02    0.00000E+00   -0.76375E+01    0.43452E-08    0.28175E-07   -0.20509E-07
  1175    0.11571E+04    0.12638E+02    0.00000E+00   -0.68310E+01    0.43376E-08    0.37562E-07   -0.25300E-07
  1176    0.11532E+04    0.12742E+02    0.00000E+00   -0.60381E+01    0.43300E-08    0.47182E-07   -0.30073E-07
  1177    0.11495E+04    0.12851E+02    0.00000E+00   -0.52582E+01    0.43225E-08    0.57039E-07   -0.34828E-07
  1178    0.11456E+04    0.12963E+02    0.00000E+00   -0.44922E+01    0.43149E-08    0.67138E-07   -0.39565E-07
  1179    0.11417E+04    0.13081E+02    0.00000E+00   -0.37401E+01    0.43074E-08    0.77484E-07   -0.44285E-07
  1180    0.11377E+04    0.13203E+02    0.00000E+00   -0.30024E+01    0.42999E-08    0.88083E-07   -0.48987E-07
  1181    0.11337E+04    0.13328E+02    0.00000E+00   -0.22793E+01    0.42924E-08    0.98940E-07   -0.53670E-07
  1182    0.11296E+04    0.13457E+02    0.00000E+00   -0.15712E+01    0.42849E-08    0.11006E-06   -0.58336E-07
  1183    0.11254E+04    0.13590E+02    0.00000E+00   -0.87810E+00    0.42775E-08    0.12145E-06   -0.62983E-07
  1184    0.11212E+04    0.13726E+02    0.00000E+00   -0.20052E+00    0.42701E-08    0.13311E-06   -0.67612E-07
  1185    0.11170E+04    0.13868E+02    0.00000E+00    0.46150E+00    0.42626E-08    0.14505E-06   -0.72223E-07
  1186    0.11127E+04    0.14012E+02    0.00000E+00    0.11075E+01    0.42552E-08    0.15727E-06   -0.76815E-07
  1187    0.11084E+04    0.14161E+02    0.00000E+00    0.17373E+01    0.42479E-08    0.16978E-06   -0.81389E-07
  1188    0.11040E+04    0.14312E+02    0.00000E+00    0.23506E+01    0.42405E-08    0.18258E-06   -0.85945E-07
  1189    0.10995E+04    0.14467E+02    0.00000E+00    0.29475E+01    0.42331E-08    0.19569E-06   -0.90481E-07
  1190    0.10951E+04    0.14625E+02    0.00000E+00    0.35274E+01    0.42258E-08    0.20909E-06   -0.95000E-07
  1191    0.10905E+04    0.14787E+02    0.00000E+00    0.40905E+01    0.42185E-08    0.22281E-06   -0.99499E-07
  1192    0.10860E+04    0.14952E+02    0.00000E+00    0.46362E+01    0.42112E-08    0.23684E-06   -0.10398E-06
  1193    0.10814E+04    0.15120E+02    0.00000E+00    0.51647E+01    0.42039E-08    0.25119E-06   -0.10844E-06
  1194    0.10768E+04    0.15291E+02    0.00000E+00    0.56757E+01    0.41966E-08    0.26586E-06   -0.11288E-06
  1195    0.10721E+04    0.15466E+02    0.00000E+00    0.61691E+01    0.41894E-08    0.28087E-06   -0.11731E-06
  1196    0.10674E+04    0.15644E+02    0.00000E+00    0.66443E+01    0.41822E-08    0.29620E-06   -0.12171E-06
  1197    0.10627E+04    0.15823E+02    0.00000E+00    0.71016E+01    0.41749E-08    0.31188E-06   -0.12610E-06
  1198    0.10579E+04    0.16006E+02    0.00000E+00    0.75397E+01    0.41677E-08    0.32791E-06   -0.13047E-06
  1199    0.10531E+04    0.16190E+02    0.00000E+00    0.79607E+01    0.41605E-08    0.34428E-06   -0.13481E-06
  1200    0.10483E+04    0.16378E+02    0.00000E+00    0.83631E+01    0.41534E-08    0.36101E-06   -0.13914E-06
  1201    0.10435E+04    0.16568E+02    0.00000E+00    0.87461E+01    0.41462E-08    0.37809E-06   -0.14345E-06
  1202    0.10386E+04    0.16761E+02    0.00000E+00    0.91112E+01    0.41391E-08    0.39551E-06   -0.14774E-06
  1203    0.10338E+04    0.16956E+02    0.00000E+00    0.94569E+01    0.41320E-08    0.41324E-06   -0.15200E-06
  1204    0.10288E+04    0.17153E+02    0.00000E+00    0.97840E+01    0.41249E-08    0.43125E-06   -0.15625E-06
  1205    0.10239E+04    0.17351E+02    0.00000E+00    0.10092E+02    0.41178E-08    0.44952E-06   -0.16047E-06
  1206    0.10190E+04    0.17552E+02    0.00000E+00    0.10381E+02    0.41107E-08    0.46802E-06   -0.16466E-06
  1207    0.10141E+04    0.17755E+02    0.00000E+00    0.10649E+02    0.41037E-08    0.48672E-06   -0.16884E-06
  1208    0.10092E+04    0.17960E+02    0.00000E+00    0.10900E+02    0.40966E-08    0.50561E-06   -0.17298E-06
  1209    0.10042E+04    0.18166E+02    0.00000E+00    0.11132E+02    0.40896E-08    0.52465E-06   -0.17710E-06
  1210    0.99923E+03    0.18373E+02    0.00000E+00    0.11343E+02    0.40826E-08    0.54382E-06   -0.18120E-06
  1211    0.99422E+03    0.18583E+02    0.00000E+00    0.11535E+02    0.40756E-08    0.56309E-06   -0.18526E-06
  1212    0.98928E+03    0.18793E+02    0.00000E+00    0.11708E+02    0.40686E-08    0.58244E-06   -0.18929E-06
  1213    0.98426E+03    0.19004E+02    0.00000E+00    0.11863E+02    0.40617E-08    0.60184E-06   -0.19330E-06
  1214    0.97932E+03    0.19218E+02    0.00000E+00    0.11997E+02    0.40547E-08    0.62126E-06   -0.19727E-06
  1215    0.97438E+03    0.19431E+02    0.00000E+00    0.12112E+02    0.40478E-08    0.64069E-06   -0.20121E-06
  1216    0.96943E+03    0.19647E+02    0.00000E+00    0.12207E+02    0.40409E-08    0.66009E-06   -0.20512E-06
  1217    0.96434E+03    0.19863E+02    0.00000E+00    0.12284E+02    0.40340E-08    0.67943E-06   -0.20899E-06
  1218    0.95939E+03    0.20080E+02    0.00000E+00    0.12340E+02    0.40271E-08    0.69870E-06   -0.21283E-06
  1219    0.95437E+03    0.20297E+02    0.00000E+00    0.12379E+02    0.40202E-08    0.71787E-06   -0.21663E-06
  1220    0.94942E+03    0.20515E+02    0.00000E+00    0.12397E+02    0.40134E-08    0.73691E-06   -0.22040E-06
  1221    0.94447E+03    0.20732E+02    0.00000E+00    0.12397E+02    0.40065E-08    0.75579E-06   -0.22413E-06
  1222    0.93951E+03    0.20952E+02    0.00000E+00    0.12376E+02    0.39997E-08    0.77450E-06   -0.22782E-06
  1223    0.93456E+03    0.21171E+02    0.00000E+00    0.12338E+02    0.39929E-08    0.79299E-06   -0.23147E-06
  1224    0.92961E+03    0.21389E+02    0.00000E+00    0.12279E+02    0.39861E-08    0.81126E-06   -0.23508E-06
  1225    0.92473E+03    0.21609E+02    0.00000E+00    0.12201E+02    0.39793E-08    0.82926E-06   -0.23864E-06
  1226    0.91984E+03    0.21828E+02    0.00000E+00    0.12105E+02    0.39726E-08    0.84699E-06   -0.24217E-06
  1227    0.91504E+03    0.22046E+02    0.00000E+00    0.11990E+02    0.39658E-08    0.86440E-06   -0.24565E-06
  1228    0.91015E+03    0.22265E+02    0.00000E+00    0.11857E+02    0.39591E-08    0.88148E-06   -0.24909E-06
  1229    0.90534E+03    0.22484E+02    0.00000E+00    0.11704E+02    0.39524E-08    0.89820E-06   -0.25249E-06
  1230    0.90038E+03    0.22701E+02    0.00000E+00    0.11533E+02    0.39457E-08    0.91453E-06   -0.25584E-06
  1231    0.89557E+03    0.22919E+02    0.00000E+00    0.11344E+02    0.39390E-08    0.93045E-06   -0.25914E-06
  1232    0.89076E+03    0.23135E+02    0.00000E+00    0.11138E+02    0.39323E-08    0.94593E-06   -0.26239E-06
  1233    0.88609E+03    0.23352E+02    0.00000E+00    0.10912E+02    0.39257E-08    0.96094E-06   -0.26560E-06
  1234    0.88135E+03    0.23567E+02    0.00000E+00    0.10670E+02    0.39190E-08    0.97547E-06   -0.26876E-06
  1235    0.87691E+03    0.23782E+02    0.00000E+00    0.10409E+02    0.39124E-08    0.98948E-06   -0.27186E-06
  1236    0.87231E+03    0.23995E+02    0.00000E+00    0.10131E+02    0.39058E-08    0.10030E-05   -0.27492E-06
  1237    0.86772E+03    0.24207E+02    0.00000E+00    0.98351E+01    0.38992E-08    0.10159E-05   -0.27792E-06
  1238    0.86320E+03    0.24418E+02    0.00000E+00    0.95217E+01    0.38926E-08    0.10282E-05   -0.28087E-06
  1239    0.85868E+03    0.24627E+02    0.00000E+00    0.91910E+01    0.38861E-08    0.10399E-05   -0.28376E-06
  1240    0.85416E+03    0.24836E+02    0.00000E+00    0.88443E+01    0.38795E-08    0.10509E-05   -0.28661E-06
  1241    0.84978E+03    0.25042E+02    0.00000E+00    0.84804E+01    0.38730E-08    0.10613E-05   -0.28939E-06
  1242    0.84534E+03    0.25249E+02    0.00000E+00    0.81012E+01    0.38664E-08    0.10710E-05   -0.29212E-06
  1243    0.84096E+03    0.25451E+02    0.00000E+00    0.77037E+01    0.38599E-08    0.10799E-05   -0.29479E-06
  1244    0.83666E+03    0.25654E+02    0.00000E+00    0.72917E+01    0.38534E-08    0.10882E-05   -0.29740E-06
  1245    0.83243E+03    0.25855E+02    0.00000E+00    0.68634E+01    0.38470E-08    0.10956E-05   -0.29995E-06
  1246    0.82820E+03    0.26052E+02    0.00000E+00    0.64206E+01    0.38405E-08    0.11022E-05   -0.30245E-06
  1247    0.82398E+03    0.26249E+02    0.00000E+00    0.59618E+01    0.38340E-08    0.11081E-05   -0.30488E-06
  1248    0.81982E+03    0.26443E+02    0.00000E+00    0.54875E+01    0.38276E-08    0.11130E-05   -0.30725E-06
  1249    0.81574E+03    0.26636E+02    0.00000E+00    0.49988E+01    0.38212E-08    0.11171E-05   -0.30955E-06
  1250    0.81174E+03    0.26826E+02    0.00000E+00    0.44953E+01    0.38148E-08    0.11203E-05   -0.31179E-06
  1251    0.80773E+03    0.27013E+02    0.00000E+00    0.39774E+01    0.38084E-08    0.11226E-05   -0.31397E-06
  1252    0.80387E+03    0.27199E+02    0.00000E+00    0.34451E+01    0.38020E-08    0.11240E-05   -0.31608E-06
  1253    0.79994E+03    0.27381E+02    0.00000E+00    0.28992E+01    0.37956E-08    0.11245E-05   -0.31813E-06
  1254    0.79608E+03    0.27561E+02    0.00000E+00    0.23397E+01    0.37892E-08    0.11242E-05   -0.32012E-06
  1255    0.79229E+03    0.27739E+02    0.00000E+00    0.17668E+01    0.37829E-08    0.11231E-05   -0.32205E-06
  1256    0.78866E+03    0.27913E+02    0.00000E+00    0.11811E+01    0.37766E-08    0.11212E-05   -0.32391E-06
  1257    0.78502E+03    0.28085E+02    0.00000E+00    0.58267E+00    0.37703E-08    0.11187E-05   -0.32571E-06
  1258    0.78138E+03    0.28254E+02    0.00000E+00   -0.28090E-01    0.37640E-08    0.11154E-05   -0.32746E-06
  1259    0.77782E+03    0.28420E+02    0.00000E+00   -0.65091E+00    0.37577E-08    0.11115E-05   -0.32914E-06
  1260    0.77433E+03    0.28582E+02    0.00000E+00   -0.12854E+01    0.37514E-08    0.11069E-05   -0.33077E-06
  1261    0.77092E+03    0.28743E+02    0.00000E+00   -0.19314E+01    0.37451E-08    0.11018E-05   -0.33234E-06
  1262    0.76758E+03    0.28900E+02    0.00000E+00   -0.25883E+01    0.37389E-08    0.10962E-05   -0.33385E-06
  1263    0.76431E+03    0.29054E+02    0.00000E+00   -0.32562E+01    0.37327E-08    0.10900E-05   -0.33531E-06
  1264    0.76105E+03    0.29205E+02    0.00000E+00   -0.39347E+01    0.37264E-08    0.10833E-05   -0.33671E-06
  1265    0.75793E+03    0.29352E+02    0.00000E+00   -0.46234E+01    0.37202E-08    0.10762E-05   -0.33805E-06
  1266    0.75481E+03    0.29496E+02    0.00000E+00   -0.53217E+01    0.37140E-08    0.10686E-05   -0.33935E-06
  1267    0.75177E+03    0.29636E+02    0.00000E+00   -0.60297E+01    0.37079E-08    0.10607E-05   -0.34059E-06
  1268    0.74881E+03    0.29774E+02    0.00000E+00   -0.67470E+01    0.37017E-08    0.10525E-05   -0.34177E-06
  1269    0.74593E+03    0.29906E+02    0.00000E+00   -0.74728E+01    0.36955E-08    0.10439E-05   -0.34291E-06
  1270    0.74310E+03    0.30036E+02    0.00000E+00   -0.82080E+01    0.36894E-08    0.10350E-05   -0.34399E-06
  1271    0.74035E+03    0.30162E+02    0.00000E+00   -0.89509E+01    0.36833E-08    0.10259E-05   -0.34503E-06
  1272    0.73765E+03    0.30285E+02    0.00000E+00   -0.97016E+01    0.36772E-08    0.10166E-05   -0.34602E-06
  1273    0.73500E+03    0.30403E+02    0.00000E+00   -0.10460E+02    0.36711E-08    0.10072E-05   -0.34695E-06
  1274    0.73244E+03    0.30517E+02    0.00000E+00   -0.11225E+02    0.36650E-08    0.99753E-06   -0.34784E-06
  1275    0.72994E+03    0.30628E+02    0.00000E+00   -0.11997E+02    0.36589E-08    0.98780E-06   -0.34868E-06
  1276    0.72750E+03    0.30735E+02    0.00000E+00   -0.12776E+02    0.36528E-08    0.97800E-06   -0.34948E-06
  1277    0.72514E+03    0.30838E+02    0.00000E+00   -0.13560E+02    0.36468E-08    0.96816E-06   -0.35023E-06
  1278    0.72284E+03    0.30937E+02    0.00000E+00   -0.14350E+02    0.36408E-08    0.95832E-06   -0.35093E-06
  1279    0.72062E+03    0.31031E+02    0.00000E+00   -0.15145E+02    0.36347E-08    0.94851E-06   -0.35160E-06
  1280    0.71847E+03    0.31123E+02    0.00000E+00   -0.15947E+02    0.36287E-08    0.93876E-06   -0.35221E-06
  1281    0.71639E+03    0.31210E+02    0.00000E+00   -0.16751E+02    0.36227E-08    0.92911E-06   -0.35279E-06
  1282    0.71439E+03    0.31292E+02    0.00000E+00   -0.17561E+02    0.36167E-08    0.91959E-06   -0.35332E-06
  1283    0.71245E+03    0.31371E+02    0.00000E+00   -0.18374E+02    0.36108E-08    0.91023E-06   -0.35381E-06
  1284    0.71059E+03    0.31446E+02    0.00000E+00   -0.19192E+02    0.36048E-08    0.90108E-06   -0.35426E-06
  1285    0.70879E+03    0.31516E+02    0.00000E+00   -0.20012E+02    0.35989E-08    0.89217E-06   -0.35467E-06
  1286    0.70706E+03    0.31582E+02    0.00000E+00   -0.20835E+02    0.35929E-08    0.88352E-06   -0.35505E-06
  1287    0.70541E+03    0.31643E+02    0.00000E+00   -0.21660E+02    0.35870E-08    0.87518E-06   -0.35538E-06
  1288    0.70383E+03    0.31701E+02    0.00000E+00   -0.22488E+02    0.35811E-08    0.86717E-06   -0.35568E-06
  1289    0.70232E+03    0.31754E+02    0.00000E+00   -0.23316E+02    0.35752E-08    0.85953E-06   -0.35594E-06
  1290    0.70088E+03    0.31802E+02    0.00000E+00   -0.24147E+02    0.35693E-08    0.85231E-06   -0.35616E-06
  1291    0.69951E+03    0.31847E+02    0.00000E+00   -0.24980E+02    0.35635E-08    0.84552E-06   -0.35635E-06
  1292    0.69821E+03    0.31885E+02    0.00000E+00   -0.25813E+02    0.35576E-08    0.83920E-06   -0.35651E-06
  1293    0.69698E+03    0.31922E+02    0.00000E+00   -0.26647E+02    0.35518E-08    0.83340E-06   -0.35663E-06
  1294    0.69583E+03    0.31953E+02    0.00000E+00   -0.27478E+02    0.35459E-08    0.82814E-06   -0.35671E-06
  1295    0.69474E+03    0.31979E+02    0.00000E+00   -0.28311E+02    0.35401E-08    0.82345E-06   -0.35677E-06
  1296    0.69372E+03    0.32002E+02    0.00000E+00   -0.29142E+02    0.35343E-08    0.81937E-06   -0.35679E-06
  1297    0.69278E+03    0.32020E+02    0.00000E+00   -0.29972E+02    0.35285E-08    0.81594E-06   -0.35678E-06
  1298    0.69190E+03    0.32034E+02    0.00000E+00   -0.30801E+02    0.35227E-08    0.81319E-06   -0.35675E-06
  1299    0.69108E+03    0.32044E+02    0.00000E+00   -0.31629E+02    0.35169E-08    0.81116E-06   -0.35668E-06
  1300    0.69035E+03    0.32048E+02    0.00000E+00   -0.32454E+02    0.35112E-08    0.80987E-06   -0.35658E-06
  1301    0.68968E+03    0.32049E+02    0.00000E+00   -0.33276E+02    0.35054E-08    0.80935E-06   -0.35646E-06
  1302    0.68907E+03    0.32045E+02    0.00000E+00   -0.34095E+02    0.34997E-08    0.80959E-06   -0.35631E-06
  1303    0.68853E+03    0.32036E+02    0.00000E+00   -0.34911E+02    0.34940E-08    0.81054E-06   -0.35613E-06
  1304    0.68806E+03    0.32024E+02    0.00000E+00   -0.35724E+02    0.34882E-08    0.81218E-06   -0.35592E-06
  1305    0.68766E+03    0.32006E+02    0.00000E+00   -0.36534E+02    0.34825E-08    0.81448E-06   -0.35568E-06
  1306    0.68731E+03    0.31985E+02    0.00000E+00   -0.37338E+02    0.34769E-08    0.81741E-06   -0.35542E-06
  1307    0.68705E+03    0.31959E+02    0.00000E+00   -0.38137E+02    0.34712E-08    0.82093E-06   -0.35512E-06
  1308    0.68684E+03    0.31929E+02    0.00000E+00   -0.38933E+02    0.34655E-08    0.82502E-06   -0.35480E-06
  1309    0.68669E+03    0.31893E+02    0.00000E+00   -0.39722E+02    0.34599E-08    0.82964E-06   -0.35445E-06
  1310    0.68661E+03    0.31854E+02    0.00000E+00   -0.40507E+02    0.34542E-08    0.83477E-06   -0.35406E-06
  1311    0.68659E+03    0.31811E+02    0.00000E+00   -0.41286E+02    0.34486E-08    0.84036E-06   -0.35365E-06
  1312    0.68665E+03    0.31764E+02    0.00000E+00   -0.42058E+02    0.34430E-08    0.84640E-06   -0.35321E-06
  1313    0.68676E+03    0.31712E+02    0.00000E+00   -0.42824E+02    0.34374E-08    0.85285E-06   -0.35273E-06
  1314    0.68693E+03    0.31656E+02    0.00000E+00   -0.43582E+02    0.34318E-08    0.85967E-06   -0.35223E-06
  1315    0.68716E+03    0.31596E+02    0.00000E+00   -0.44334E+02    0.34262E-08    0.86685E-06   -0.35170E-06
  1316    0.68745E+03    0.31531E+02    0.00000E+00   -0.45077E+02    0.34206E-08    0.87434E-06   -0.35113E-06
  1317    0.68780E+03    0.31464E+02    0.00000E+00   -0.45814E+02    0.34150E-08    0.88212E-06   -0.35054E-06
  1318    0.68820E+03    0.31391E+02    0.00000E+00   -0.46541E+02    0.34095E-08    0.89015E-06   -0.34991E-06
  1319    0.68867E+03    0.31314E+02    0.00000E+00   -0.47262E+02    0.34039E-08    0.89840E-06   -0.34925E-06
  1320    0.68918E+03    0.31233E+02    0.00000E+00   -0.47972E+02    0.33984E-08    0.90685E-06   -0.34857E-06
  1321    0.68975E+03    0.31149E+02    0.00000E+00   -0.48675E+02    0.33929E-08    0.91546E-06   -0.34784E-06
  1322    0.69037E+03    0.31059E+02    0.00000E+00   -0.49368E+02    0.33874E-08    0.92420E-06   -0.34709E-06
  1323    0.69106E+03    0.30966E+02    0.00000E+00   -0.50051E+02    0.33819E-08    0.93304E-06   -0.34631E-06
  1324    0.69179E+03    0.30870E+02    0.00000E+00   -0.50725E+02    0.33764E-08    0.94195E-06   -0.34549E-06
  1325    0.69257E+03    0.30769E+02    0.00000E+00   -0.51388E+02    0.33709E-08    0.95090E-06   -0.34464E-06
  1326    0.69341E+03    0.30665E+02    0.00000E+00   -0.52042E+02    0.33655E-08    0.95985E-06   -0.34376E-06
  1327    0.69428E+03    0.30558E+02    0.00000E+00   -0.52685E+02    0.33600E-08    0.96878E-06   -0.34285E-06
  1328    0.69522E+03    0.30447E+02    0.00000E+00   -0.53316E+02    0.33546E-08    0.97765E-06   -0.34190E-06
  1329    0.69620E+03    0.30331E+02    0.00000E+00   -0.53937E+02    0.33492E-08    0.98644E-06   -0.34092E-06
  1330    0.69723E+03    0.30212E+02    0.00000E+00   -0.54546E+02    0.33438E-08    0.99511E-06   -0.33991E-06
  1331    0.69830E+03    0.30089E+02    0.00000E+00   -0.55144E+02    0.33384E-08    0.10036E-05   -0.33886E-06
  1332    0.69941E+03    0.29963E+02    0.00000E+00   -0.55730E+02    0.33330E-08    0.10120E-05   -0.33778E-06
  1333    0.70057E+03    0.29833E+02    0.00000E+00   -0.56303E+02    0.33276E-08    0.10201E-05   -0.33666E-06
  1334    0.70177E+03    0.29701E+02    0.00000E+00   -0.56865E+02    0.33222E-08    0.10280E-05   -0.33551E-06
  1335    0.70301E+03    0.29564E+02    0.00000E+00   -0.57415E+02    0.33168E-08    0.10356E-05   -0.33433E-06
  1336    0.70430E+03    0.29425E+02    0.00000E+00   -0.57950E+02    0.33115E-08    0.10429E-05   -0.33311E-06
  1337    0.70562E+03    0.29282E+02    0.00000E+00   -0.58474E+02    0.33062E-08    0.10499E-05   -0.33186E-06
  1338    0.70697E+03    0.29136E+02    0.00000E+00   -0.58984E+02    0.33008E-08    0.10565E-05   -0.33057E-06
  1339    0.70837E+03    0.28986E+02    0.00000E+00   -0.59481E+02    0.32955E-08    0.10627E-05   -0.32925E-06
  1340    0.70981E+03    0.28834E+02    0.00000E+00   -0.59966E+02    0.32902E-08    0.10685E-05   -0.32789E-06
  1341    0.71127E+03    0.28680E+02    0.00000E+00   -0.60436E+02    0.32849E-08    0.10739E-05   -0.32650E-06
  1342    0.71276E+03    0.28522E+02    0.00000E+00   -0.60893E+02    0.32796E-08    0.10787E-05   -0.32507E-06
  1343    0.71429E+03    0.28361E+02    0.00000E+00   -0.61336E+02    0.32743E-08    0.10830E-05   -0.32361E-06
  1344    0.71586E+03    0.28197E+02    0.00000E+00   -0.61764E+02    0.32691E-08    0.10868E-05   -0.32211E-06
  1345    0.71743E+03    0.28031E+02    0.00000E+00   -0.62178E+02    0.32638E-08    0.10900E-05   -0.32057E-06
  1346    0.71905E+03    0.27861E+02    0.00000E+00   -0.62579E+02    0.32586E-08    0.10926E-05   -0.31900E-06
  1347    0.72070E+03    0.27690E+02    0.00000E+00   -0.62964E+02    0.32533E-08    0.10945E-05   -0.31739E-06
  1348    0.72237E+03    0.27516E+02    0.00000E+00   -0.63334E+02    0.32481E-08    0.10957E-05   -0.31575E-06
  1349    0.72407E+03    0.27338E+02    0.00000E+00   -0.63690E+02    0.32429E-08    0.10963E-05   -0.31406E-06
  1350    0.72578E+03    0.27159E+02    0.00000E+00   -0.64030E+02    0.32377E-08    0.10961E-05   -0.31234E-06
  1351    0.72753E+03    0.26977E+02    0.00000E+00   -0.64356E+02    0.32325E-08    0.10952E-05   -0.31059E-06
  1352    0.72928E+03    0.26793E+02    0.00000E+00   -0.64666E+02    0.32273E-08    0.10935E-05   -0.30879E-06
  1353    0.73106E+03    0.26608E+02    0.00000E+00   -0.64961E+02    0.32222E-08    0.10912E-05   -0.30697E-06
  1354    0.73285E+03    0.26420E+02    0.00000E+00   -0.65241E+02    0.32170E-08    0.10882E-05   -0.30511E-06
  1355    0.73468E+03    0.26230E+02    0.00000E+00   -0.65505E+02    0.32118E-08    0.10847E-05   -0.30321E-06
  1356    0.73652E+03    0.26039E+02    0.00000E+00   -0.65756E+02    0.32067E-08    0.10806E-05   -0.30128E-06
  1357    0.73837E+03    0.25845E+02    0.00000E+00   -0.65989E+02    0.32016E-08    0.10761E-05   -0.29933E-06
  1358    0.74022E+03    0.25649E+02    0.00000E+00   -0.66204E+02    0.31965E-08    0.10711E-05   -0.29734E-06
  1359    0.74208E+03    0.25452E+02    0.00000E+00   -0.66407E+02    0.31913E-08    0.10658E-05   -0.29533E-06
  1360    0.74394E+03    0.25254E+02    0.00000E+00   -0.66592E+02    0.31862E-08    0.10602E-05   -0.29328E-06
  1361    0.74583E+03    0.25053E+02    0.00000E+00   -0.66762E+02    0.31812E-08    0.10542E-05   -0.29121E-06
  1362    0.74771E+03    0.24851E+02    0.00000E+00   -0.66915E+02    0.31761E-08    0.10481E-05   -0.28912E-06
  1363    0.74960E+03    0.24648E+02    0.00000E+00   -0.67055E+02    0.31710E-08    0.10417E-05   -0.28700E-06
  1364    0.75147E+03    0.24444E+02    0.00000E+00   -0.67176E+02    0.31659E-08    0.10353E-05   -0.28486E-06
  1365    0.75343E+03    0.24238E+02    0.00000E+00   -0.67281E+02    0.31609E-08    0.10287E-05   -0.28270E-06
  1366    0.75532E+03    0.24030E+02    0.00000E+00   -0.67372E+02    0.31559E-08    0.10222E-05   -0.28052E-06
  1367    0.75721E+03    0.23821E+02    0.00000E+00   -0.67446E+02    0.31508E-08    0.10156E-05   -0.27831E-06
  1368    0.75918E+03    0.23613E+02    0.00000E+00   -0.67504E+02    0.31458E-08    0.10091E-05   -0.27609E-06
  1369    0.76107E+03    0.23403E+02    0.00000E+00   -0.67545E+02    0.31408E-08    0.10027E-05   -0.27385E-06
  1370    0.76296E+03    0.23192E+02    0.00000E+00   -0.67572E+02    0.31358E-08    0.99653E-06   -0.27160E-06
  1371    0.76485E+03    0.22981E+02    0.00000E+00   -0.67581E+02    0.31308E-08    0.99053E-06   -0.26932E-06
  1372    0.76675E+03    0.22768E+02    0.00000E+00   -0.67575E+02    0.31258E-08    0.98480E-06   -0.26704E-06
  1373    0.76864E+03    0.22556E+02    0.00000E+00   -0.67554E+02    0.31209E-08    0.97938E-06   -0.26474E-06
  1374    0.77054E+03    0.22343E+02    0.00000E+00   -0.67515E+02    0.31159E-08    0.97433E-06   -0.26243E-06
  1375    0.77244E+03    0.22129E+02    0.00000E+00   -0.67462E+02    0.31109E-08    0.96968E-06   -0.26011E-06
  1376    0.77434E+03    0.21915E+02    0.00000E+00   -0.67392E+02    0.31060E-08    0.96549E-06   -0.25778E-06
  1377    0.77624E+03    0.21702E+02    0.00000E+00   -0.67307E+02    0.31011E-08    0.96182E-06   -0.25544E-06
  1378    0.77814E+03    0.21486E+02    0.00000E+00   -0.67207E+02    0.30961E-08    0.95870E-06   -0.25309E-06
  1379    0.77996E+03    0.21273E+02    0.00000E+00   -0.67090E+02    0.30912E-08    0.95619E-06   -0.25074E-06
  1380    0.78179E+03    0.21057E+02    0.00000E+00   -0.66959E+02    0.30863E-08    0.95433E-06   -0.24838E-06
  1381    0.78362E+03    0.20843E+02    0.00000E+00   -0.66811E+02    0.30814E-08    0.95319E-06   -0.24602E-06
  1382    0.78530E+03    0.20628E+02    0.00000E+00   -0.66647E+02    0.30765E-08    0.95279E-06   -0.24365E-06
  1383    0.78712E+03    0.20414E+02    0.00000E+00   -0.66468E+02    0.30717E-08    0.95321E-06   -0.24128E-06
  1384    0.78881E+03    0.20200E+02    0.00000E+00   -0.66274E+02    0.30668E-08    0.95447E-06   -0.23892E-06
  1385    0.79049E+03    0.19986E+02    0.00000E+00   -0.66065E+02    0.30619E-08    0.95664E-06   -0.23655E-06
  1386    0.79217E+03    0.19773E+02    0.00000E+00   -0.65841E+02    0.30571E-08    0.95976E-06   -0.23418E-06
  1387    0.79378E+03    0.19561E+02    0.00000E+00   -0.65601E+02    0.30523E-08    0.96388E-06   -0.23181E-06
  1388    0.79554E+03    0.19348E+02    0.00000E+00   -0.65348E+02    0.30474E-08    0.96905E-06   -0.22945E-06
  1389    0.79715E+03    0.19137E+02    0.00000E+00   -0.65078E+02    0.30426E-08    0.97532E-06   -0.22709E-06
  1390    0.79868E+03    0.18926E+02    0.00000E+00   -0.64796E+02    0.30378E-08    0.98273E-06   -0.22474E-06
  1391    0.80029E+03    0.18717E+02    0.00000E+00   -0.64498E+02    0.30330E-08    0.99135E-06   -0.22240E-06
  1392    0.80183E+03    0.18508E+02    0.00000E+00   -0.64186E+02    0.30282E-08    0.10012E-05   -0.22006E-06
