#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   180    0.51044E+04   -0.34979E+02    0.95640E-06   -0.34979E+02    0.79576E+00   -0.34729E-08    0.95640E-06   -0.34729E-08    0.20969E-11
   181    0.51268E+04   -0.34234E+02    0.94289E-06   -0.34234E+02    0.78523E+00   -0.34137E-08    0.94289E-06   -0.34137E-08    0.20627E-11
   182    0.51487E+04   -0.33461E+02    0.92963E-06   -0.33461E+02    0.77491E+00   -0.33513E-08    0.92963E-06   -0.33513E-08    0.20292E-11
   183    0.51701E+04   -0.32662E+02    0.91662E-06   -0.32662E+02    0.76473E+00   -0.32857E-08    0.91662E-06   -0.32857E-08    0.19965E-11
   184    0.51911E+04   -0.31836E+02    0.90385E-06   -0.31836E+02    0.75477E+00   -0.32172E-08    0.90385E-06   -0.32172E-08    0.19644E-11
   185    0.52116E+04   -0.30986E+02    0.89133E-06   -0.30986E+02    0.74517E+00   -0.31460E-08    0.89133E-06   -0.31460E-08    0.19329E-11
   186    0.52313E+04   -0.30108E+02    0.87903E-06   -0.30108E+02    0.73579E+00   -0.30724E-08    0.87903E-06   -0.30724E-08    0.19021E-11
   187    0.52509E+04   -0.29204E+02    0.86696E-06   -0.29204E+02    0.72678E+00   -0.29966E-08    0.86696E-06   -0.29966E-08    0.18720E-11
   188    0.52700E+04   -0.28276E+02    0.85511E-06   -0.28276E+02    0.71811E+00   -0.29187E-08    0.85511E-06   -0.29187E-08    0.18424E-11
   189    0.52884E+04   -0.27321E+02    0.84347E-06   -0.27321E+02    0.70983E+00   -0.28390E-08    0.84347E-06   -0.28390E-08    0.18135E-11
   190    0.53067E+04   -0.26343E+02    0.83204E-06   -0.26343E+02    0.70199E+00   -0.27576E-08    0.83204E-06   -0.27576E-08    0.17851E-11
   191    0.53241E+04   -0.25338E+02    0.82081E-06   -0.25338E+02    0.69460E+00   -0.26749E-08    0.82081E-06   -0.26749E-08    0.17573E-11
   192    0.53411E+04   -0.24308E+02    0.80977E-06   -0.24308E+02    0.68769E+00   -0.25910E-08    0.80977E-06   -0.25910E-08    0.17301E-11
   193    0.53576E+04   -0.23256E+02    0.79892E-06   -0.23256E+02    0.68131E+00   -0.25062E-08    0.79892E-06   -0.25062E-08    0.17034E-11
   194    0.53736E+04   -0.22178E+02    0.78825E-06   -0.22178E+02    0.67548E+00   -0.24206E-08    0.78825E-06   -0.24206E-08    0.16772E-11
   195    0.53891E+04   -0.21077E+02    0.77775E-06   -0.21077E+02    0.67024E+00   -0.23344E-08    0.77775E-06   -0.23344E-08    0.16515E-11
   196    0.54039E+04   -0.19952E+02    0.76743E-06   -0.19952E+02    0.66563E+00   -0.22479E-08    0.76743E-06   -0.22479E-08    0.16264E-11
   197    0.54184E+04   -0.18805E+02    0.75726E-06   -0.18805E+02    0.66168E+00   -0.21614E-08    0.75726E-06   -0.21614E-08    0.16017E-11
   198    0.54323E+04   -0.17635E+02    0.74726E-06   -0.17635E+02    0.65844E+00   -0.20749E-08    0.74726E-06   -0.20749E-08    0.15774E-11
   199    0.54457E+04   -0.16443E+02    0.73740E-06   -0.16443E+02    0.65592E+00   -0.19887E-08    0.73740E-06   -0.19887E-08    0.15536E-11
   200    0.54586E+04   -0.15229E+02    0.72768E-06   -0.15229E+02    0.65416E+00   -0.19031E-08    0.72768E-06   -0.19031E-08    0.15302E-11
   201    0.54708E+04   -0.13993E+02    0.71811E-06   -0.13993E+02    0.65322E+00   -0.18181E-08    0.71811E-06   -0.18181E-08    0.15073E-11
   202    0.54826E+04   -0.12736E+02    0.70866E-06   -0.12736E+02    0.65311E+00   -0.17339E-08    0.70866E-06   -0.17339E-08    0.14847E-11
   203    0.54938E+04   -0.11458E+02    0.69936E-06   -0.11458E+02    0.65388E+00   -0.16505E-08    0.69936E-06   -0.16505E-08    0.14626E-11
   204    0.55043E+04   -0.10161E+02    0.69018E-06   -0.10161E+02    0.65555E+00   -0.15678E-08    0.69018E-06   -0.15678E-08    0.14408E-11
   205    0.55143E+04   -0.88431E+01    0.68114E-06   -0.88431E+01    0.65818E+00   -0.14858E-08    0.68114E-06   -0.14858E-08    0.14195E-11
   206    0.55237E+04   -0.75058E+01    0.67222E-06   -0.75058E+01    0.66180E+00   -0.14046E-08    0.67222E-06   -0.14046E-08    0.13985E-11
   207    0.55325E+04   -0.61494E+01    0.66343E-06   -0.61494E+01    0.66643E+00   -0.13241E-08    0.66343E-06   -0.13241E-08    0.13779E-11
   208    0.55406E+04   -0.47744E+01    0.65477E-06   -0.47744E+01    0.67213E+00   -0.12444E-08    0.65477E-06   -0.12444E-08    0.13577E-11
   209    0.55481E+04   -0.33812E+01    0.64624E-06   -0.33812E+01    0.67891E+00   -0.11654E-08    0.64624E-06   -0.11654E-08    0.13379E-11
   210    0.55550E+04   -0.19706E+01    0.63782E-06   -0.19706E+01    0.68682E+00   -0.10871E-08    0.63782E-06   -0.10871E-08    0.13184E-11
   211    0.55613E+04   -0.54279E+00    0.62953E-06   -0.54279E+00    0.69591E+00   -0.10097E-08    0.62953E-06   -0.10097E-08    0.12992E-11
   212    0.55668E+04    0.90142E+00    0.62136E-06    0.90142E+00    0.70619E+00   -0.93290E-09    0.62136E-06   -0.93290E-09    0.12805E-11
   213    0.55719E+04    0.23620E+01    0.61330E-06    0.23620E+01    0.71771E+00   -0.85691E-09    0.61330E-06   -0.85691E-09    0.12621E-11
   214    0.55763E+04    0.38379E+01    0.60537E-06    0.38379E+01    0.73046E+00   -0.78165E-09    0.60537E-06   -0.78165E-09    0.12440E-11
   215    0.55801E+04    0.53281E+01    0.59755E-06    0.53281E+01    0.74465E+00   -0.70715E-09    0.59755E-06   -0.70715E-09    0.12262E-11
   216    0.55832E+04    0.68334E+01    0.58984E-06    0.68334E+01    0.76007E+00   -0.63339E-09    0.58984E-06   -0.63339E-09    0.12088E-11
   217    0.55859E+04    0.83517E+01    0.58224E-06    0.83517E+01    0.77689E+00   -0.56039E-09    0.58224E-06   -0.56039E-09    0.11917E-11
   218    0.55878E+04    0.98832E+01    0.57476E-06    0.98832E+01    0.79511E+00   -0.48813E-09    0.57476E-06   -0.48813E-09    0.11749E-11
   219    0.55892E+04    0.11429E+02    0.56738E-06    0.11429E+02    0.81472E+00   -0.41662E-09    0.56738E-06   -0.41662E-09    0.11585E-11
   220    0.55899E+04    0.12984E+02    0.56011E-06    0.12984E+02    0.83588E+00   -0.34587E-09    0.56011E-06   -0.34587E-09    0.11423E-11
   221    0.55901E+04    0.14552E+02    0.55295E-06    0.14552E+02    0.85851E+00   -0.27586E-09    0.55295E-06   -0.27586E-09    0.11265E-11
   222    0.55897E+04    0.16130E+02    0.54589E-06    0.16130E+02    0.88277E+00   -0.20661E-09    0.54589E-06   -0.20661E-09    0.11109E-11
   223    0.55886E+04    0.17719E+02    0.53893E-06    0.17719E+02    0.90856E+00   -0.13810E-09    0.53893E-06   -0.13810E-09    0.10956E-11
   224    0.55870E+04    0.19316E+02    0.53208E-06    0.19316E+02    0.93590E+00   -0.70352E-10    0.53208E-06   -0.70352E-10    0.10807E-11
   225    0.55847E+04    0.20923E+02    0.52532E-06    0.20923E+02    0.96494E+00   -0.33541E-11    0.52532E-06   -0.33541E-11    0.10660E-11
   226    0.55818E+04    0.22537E+02    0.51866E-06    0.22537E+02    0.99567E+00    0.62891E-10    0.51866E-06    0.62891E-10    0.10515E-11
   227    0.55783E+04    0.24159E+02    0.51210E-06    0.24159E+02    0.10281E+01    0.12838E-09    0.51210E-06    0.12838E-09    0.10374E-11
   228    0.55743E+04    0.25788E+02    0.50564E-06    0.25788E+02    0.10622E+01    0.19312E-09    0.50564E-06    0.19312E-09    0.10235E-11
   229    0.55697E+04    0.27423E+02    0.49927E-06    0.27423E+02    0.10981E+01    0.25710E-09    0.49927E-06    0.25710E-09    0.10098E-11
   230    0.55644E+04    0.29064E+02    0.49299E-06    0.29064E+02    0.11357E+01    0.32033E-09    0.49299E-06    0.32033E-09    0.99645E-12
   231    0.55584E+04    0.30710E+02    0.48679E-06    0.30710E+02    0.11752E+01    0.38281E-09    0.48679E-06    0.38281E-09    0.98331E-12
   232    0.55519E+04    0.32359E+02    0.48069E-06    0.32359E+02    0.12165E+01    0.44452E-09    0.48069E-06    0.44452E-09    0.97040E-12
   233    0.55448E+04    0.34012E+02    0.47468E-06    0.34012E+02    0.12598E+01    0.50549E-09    0.47468E-06    0.50549E-09    0.95774E-12
   234    0.55370E+04    0.35667E+02    0.46875E-06    0.35667E+02    0.13049E+01    0.56569E-09    0.46875E-06    0.56569E-09    0.94530E-12
   235    0.55287E+04    0.37324E+02    0.46291E-06    0.37324E+02    0.13519E+01    0.62514E-09    0.46291E-06    0.62514E-09    0.93308E-12
   236    0.55197E+04    0.38983E+02    0.45714E-06    0.38983E+02    0.14008E+01    0.68383E-09    0.45714E-06    0.68383E-09    0.92108E-12
   237    0.55101E+04    0.40642E+02    0.45146E-06    0.40642E+02    0.14517E+01    0.74176E-09    0.45146E-06    0.74176E-09    0.90930E-12
   238    0.54999E+04    0.42301E+02    0.44586E-06    0.42301E+02    0.15047E+01    0.79894E-09    0.44586E-06    0.79894E-09    0.89772E-12
   239    0.54892E+04    0.43959E+02    0.44034E-06    0.43959E+02    0.15596E+01    0.85535E-09    0.44034E-06    0.85535E-09    0.88634E-12
   240    0.54778E+04    0.45615E+02    0.43489E-06    0.45615E+02    0.16165E+01    0.91101E-09    0.43489E-06    0.91101E-09    0.87516E-12
   241    0.54659E+04    0.47269E+02    0.42951E-06    0.47269E+02    0.16755E+01    0.96591E-09    0.42951E-06    0.96591E-09    0.86416E-12
   242    0.54534E+04    0.48920E+02    0.42421E-06    0.48920E+02    0.17365E+01    0.10200E-08    0.42421E-06    0.10200E-08    0.85335E-12
   243    0.54403E+04    0.50566E+02    0.41899E-06    0.50566E+02    0.17997E+01    0.10734E-08    0.41899E-06    0.10734E-08    0.84272E-12
   244    0.54266E+04    0.52210E+02    0.41383E-06    0.52210E+02    0.18649E+01    0.11260E-08    0.41383E-06    0.11260E-08    0.83226E-12
   245    0.54124E+04    0.53846E+02    0.40874E-06    0.53846E+02    0.19323E+01    0.11779E-08    0.40874E-06    0.11779E-08    0.82197E-12
   246    0.53976E+04    0.55478E+02    0.40371E-06    0.55478E+02    0.20018E+01    0.12290E-08    0.40371E-06    0.12290E-08    0.81184E-12
   247    0.53823E+04    0.57103E+02    0.39876E-06    0.57103E+02    0.20733E+01    0.12793E-08    0.39876E-06    0.12793E-08    0.80186E-12
   248    0.53664E+04    0.58720E+02    0.39386E-06    0.58720E+02    0.21473E+01    0.13289E-08    0.39386E-06    0.13289E-08    0.79204E-12
   249    0.53500E+04    0.60330E+02    0.38903E-06    0.60330E+02    0.22233E+01    0.13777E-08    0.38903E-06    0.13777E-08    0.78236E-12
   250    0.53331E+04    0.61930E+02    0.38426E-06    0.61930E+02    0.23015E+01    0.14257E-08    0.38426E-06    0.14257E-08    0.77282E-12
   251    0.53157E+04    0.63521E+02    0.37955E-06    0.63521E+02    0.23819E+01    0.14730E-08    0.37955E-06    0.14730E-08    0.76341E-12
   252    0.52976E+04    0.65103E+02    0.37489E-06    0.65103E+02    0.24645E+01    0.15195E-08    0.37489E-06    0.15195E-08    0.75414E-12
   253    0.52793E+04    0.66673E+02    0.37030E-06    0.66673E+02    0.25492E+01    0.15653E-08    0.37030E-06    0.15653E-08    0.74499E-12
   254    0.52603E+04    0.68231E+02    0.36576E-06    0.68231E+02    0.26363E+01    0.16103E-08    0.36576E-06    0.16103E-08    0.73598E-12
   255    0.52409E+04    0.69777E+02    0.36128E-06    0.69777E+02    0.27254E+01    0.16547E-08    0.36128E-06    0.16547E-08    0.72709E-12
   256    0.52210E+04    0.71312E+02    0.35685E-06    0.71312E+02    0.28170E+01    0.16983E-08    0.35685E-06    0.16983E-08    0.71833E-12
   257    0.52006E+04    0.72827E+02    0.35248E-06    0.72827E+02    0.29105E+01    0.17412E-08    0.35248E-06    0.17412E-08    0.70969E-12
   258    0.51797E+04    0.74335E+02    0.34817E-06    0.74335E+02    0.30064E+01    0.17834E-08    0.34817E-06    0.17834E-08    0.70118E-12
   259    0.51584E+04    0.75821E+02    0.34390E-06    0.75821E+02    0.31046E+01    0.18250E-08    0.34390E-06    0.18250E-08    0.69278E-12
   260    0.51367E+04    0.77300E+02    0.33970E-06    0.77300E+02    0.32049E+01    0.18658E-08    0.33970E-06    0.18658E-08    0.68451E-12
   261    0.51145E+04    0.78749E+02    0.33554E-06    0.78749E+02    0.33074E+01    0.19060E-08    0.33554E-06    0.19060E-08    0.67636E-12
   262    0.50917E+04    0.80191E+02    0.33144E-06    0.80191E+02    0.34123E+01    0.19456E-08    0.33144E-06    0.19456E-08    0.66832E-12
   263    0.50688E+04    0.81619E+02    0.32739E-06    0.81619E+02    0.35193E+01    0.19845E-08    0.32739E-06    0.19845E-08    0.66040E-12
   264    0.50454E+04    0.83024E+02    0.32339E-06    0.83024E+02    0.36285E+01    0.20228E-08    0.32339E-06    0.20228E-08    0.65260E-12
   265    0.50214E+04    0.84400E+02    0.31944E-06    0.84400E+02    0.37399E+01    0.20605E-08    0.31944E-06    0.20605E-08    0.64490E-12
   266    0.49971E+04    0.85769E+02    0.31554E-06    0.85769E+02    0.38537E+01    0.20975E-08    0.31554E-06    0.20975E-08    0.63732E-12
   267    0.49722E+04    0.87108E+02    0.31169E-06    0.87108E+02    0.39694E+01    0.21340E-08    0.31169E-06    0.21340E-08    0.62985E-12
   268    0.49470E+04    0.88433E+02    0.30789E-06    0.88433E+02    0.40875E+01    0.21699E-08    0.30789E-06    0.21699E-08    0.62249E-12
   269    0.49213E+04    0.89736E+02    0.30413E-06    0.89736E+02    0.42077E+01    0.22052E-08    0.30413E-06    0.22052E-08    0.61523E-12
   270    0.48954E+04    0.91017E+02    0.30043E-06    0.91017E+02    0.43301E+01    0.22399E-08    0.30043E-06    0.22399E-08    0.60808E-12
   271    0.48690E+04    0.92275E+02    0.29677E-06    0.92275E+02    0.44545E+01    0.22741E-08    0.29677E-06    0.22741E-08    0.60103E-12
   272    0.48423E+04    0.93504E+02    0.29315E-06    0.93504E+02    0.45813E+01    0.23077E-08    0.29315E-06    0.23077E-08    0.59409E-12
   273    0.48153E+04    0.94719E+02    0.28958E-06    0.94719E+02    0.47099E+01    0.23408E-08    0.28958E-06    0.23408E-08    0.58724E-12
   274    0.47879E+04    0.95897E+02    0.28606E-06    0.95897E+02    0.48408E+01    0.23734E-08    0.28606E-06    0.23734E-08    0.58050E-12
   275    0.47602E+04    0.97060E+02    0.28258E-06    0.97060E+02    0.49736E+01    0.24054E-08    0.28258E-06    0.24054E-08    0.57385E-12
   276    0.47322E+04    0.98186E+02    0.27915E-06    0.98186E+02    0.51085E+01    0.24370E-08    0.27915E-06    0.24370E-08    0.56730E-12
   277    0.47038E+04    0.99298E+02    0.27576E-06    0.99298E+02    0.52455E+01    0.24681E-08    0.27576E-06    0.24681E-08    0.56085E-12
   278    0.46752E+04    0.10037E+03    0.27241E-06    0.10037E+03    0.53845E+01    0.24986E-08    0.27241E-06    0.24986E-08    0.55449E-12
   279    0.46462E+04    0.10142E+03    0.26910E-06    0.10142E+03    0.55254E+01    0.25287E-08    0.26910E-06    0.25287E-08    0.54822E-12
   280    0.46170E+04    0.10245E+03    0.26583E-06    0.10245E+03    0.56682E+01    0.25584E-08    0.26583E-06    0.25584E-08    0.54204E-12
   281    0.45876E+04    0.10344E+03    0.26261E-06    0.10344E+03    0.58130E+01    0.25876E-08    0.26261E-06    0.25876E-08    0.53595E-12
   282    0.45578E+04    0.10441E+03    0.25942E-06    0.10441E+03    0.59596E+01    0.26163E-08    0.25942E-06    0.26163E-08    0.52995E-12
   283    0.45278E+04    0.10534E+03    0.25628E-06    0.10534E+03    0.61081E+01    0.26446E-08    0.25628E-06    0.26446E-08    0.52404E-12
   284    0.44976E+04    0.10625E+03    0.25317E-06    0.10625E+03    0.62584E+01    0.26725E-08    0.25317E-06    0.26725E-08    0.51821E-12
   285    0.44671E+04    0.10712E+03    0.25010E-06    0.10712E+03    0.64106E+01    0.27000E-08    0.25010E-06    0.27000E-08    0.51247E-12
   286    0.44364E+04    0.10796E+03    0.24707E-06    0.10796E+03    0.65645E+01    0.27271E-08    0.24707E-06    0.27271E-08    0.50680E-12
   287    0.44054E+04    0.10878E+03    0.24407E-06    0.10878E+03    0.67202E+01    0.27538E-08    0.24407E-06    0.27538E-08    0.50122E-12
   288    0.43743E+04    0.10956E+03    0.24111E-06    0.10956E+03    0.68775E+01    0.27801E-08    0.24111E-06    0.27801E-08    0.49571E-12
   289    0.43430E+04    0.11031E+03    0.23819E-06    0.11031E+03    0.70365E+01    0.28061E-08    0.23819E-06    0.28061E-08    0.49029E-12
   290    0.43115E+04    0.11103E+03    0.23530E-06    0.11103E+03    0.71970E+01    0.28317E-08    0.23530E-06    0.28317E-08    0.48494E-12
   291    0.42799E+04    0.11171E+03    0.23245E-06    0.11171E+03    0.73597E+01    0.28569E-08    0.23245E-06    0.28569E-08    0.47966E-12
   292    0.42478E+04    0.11236E+03    0.22963E-06    0.11236E+03    0.75235E+01    0.28818E-08    0.22963E-06    0.28818E-08    0.47446E-12
   293    0.42158E+04    0.11297E+03    0.22684E-06    0.11297E+03    0.76881E+01    0.29064E-08    0.22684E-06    0.29064E-08    0.46933E-12
   294    0.41836E+04    0.11356E+03    0.22409E-06    0.11356E+03    0.78550E+01    0.29306E-08    0.22409E-06    0.29306E-08    0.46427E-12
   295    0.41514E+04    0.11410E+03    0.22137E-06    0.11410E+03    0.80226E+01    0.29546E-08    0.22137E-06    0.29546E-08    0.45928E-12
   296    0.41189E+04    0.11462E+03    0.21868E-06    0.11462E+03    0.81924E+01    0.29782E-08    0.21868E-06    0.29782E-08    0.45435E-12
   297    0.40864E+04    0.11510E+03    0.21602E-06    0.11510E+03    0.83622E+01    0.30016E-08    0.21602E-06    0.30016E-08    0.44949E-12
   298    0.40536E+04    0.11554E+03    0.21339E-06    0.11554E+03    0.85343E+01    0.30247E-08    0.21339E-06    0.30247E-08    0.44470E-12
   299    0.40208E+04    0.11595E+03    0.21079E-06    0.11595E+03    0.87078E+01    0.30475E-08    0.21079E-06    0.30475E-08    0.43996E-12
   300    0.39878E+04    0.11631E+03    0.20822E-06    0.11631E+03    0.88814E+01    0.30701E-08    0.20822E-06    0.30701E-08    0.43529E-12
   301    0.39548E+04    0.11665E+03    0.20568E-06    0.11665E+03    0.90565E+01    0.30924E-08    0.20568E-06    0.30924E-08    0.43068E-12
   302    0.39218E+04    0.11696E+03    0.20316E-06    0.11696E+03    0.92323E+01    0.31145E-08    0.20316E-06    0.31145E-08    0.42613E-12
   303    0.38887E+04    0.11722E+03    0.20068E-06    0.11722E+03    0.94097E+01    0.31363E-08    0.20068E-06    0.31363E-08    0.42164E-12
   304    0.38555E+04    0.11744E+03    0.19822E-06    0.11744E+03    0.95885E+01    0.31579E-08    0.19822E-06    0.31579E-08    0.41720E-12
   305    0.38223E+04    0.11763E+03    0.19579E-06    0.11763E+03    0.97674E+01    0.31791E-08    0.19579E-06    0.31791E-08    0.41283E-12
   306    0.37891E+04    0.11778E+03    0.19338E-06    0.11778E+03    0.99470E+01    0.32001E-08    0.19338E-06    0.32001E-08    0.40851E-12
   307    0.37558E+04    0.11789E+03    0.19100E-06    0.11789E+03    0.10127E+02    0.32207E-08    0.19100E-06    0.32207E-08    0.40424E-12
   308    0.37225E+04    0.11798E+03    0.18865E-06    0.11798E+03    0.10310E+02    0.32410E-08    0.18865E-06    0.32410E-08    0.40003E-12
   309    0.36893E+04    0.11801E+03    0.18633E-06    0.11801E+03    0.10492E+02    0.32610E-08    0.18633E-06    0.32610E-08    0.39588E-12
   310    0.36561E+04    0.11801E+03    0.18403E-06    0.11801E+03    0.10674E+02    0.32807E-08    0.18403E-06    0.32807E-08    0.39178E-12
   311    0.36229E+04    0.11797E+03    0.18176E-06    0.11797E+03    0.10858E+02    0.32999E-08    0.18176E-06    0.32999E-08    0.38773E-12
   312    0.35897E+04    0.11790E+03    0.17952E-06    0.11790E+03    0.11041E+02    0.33189E-08    0.17952E-06    0.33189E-08    0.38373E-12
   313    0.35566E+04    0.11779E+03    0.17730E-06    0.11779E+03    0.11225E+02    0.33374E-08    0.17730E-06    0.33374E-08    0.37979E-12
   314    0.35235E+04    0.11765E+03    0.17511E-06    0.11765E+03    0.11410E+02    0.33556E-08    0.17511E-06    0.33556E-08    0.37590E-12
   315    0.34905E+04    0.11746E+03    0.17294E-06    0.11746E+03    0.11595E+02    0.33734E-08    0.17294E-06    0.33734E-08    0.37206E-12
   316    0.34576E+04    0.11723E+03    0.17080E-06    0.11723E+03    0.11780E+02    0.33908E-08    0.17080E-06    0.33908E-08    0.36827E-12
   317    0.34247E+04    0.11697E+03    0.16868E-06    0.11697E+03    0.11964E+02    0.34077E-08    0.16868E-06    0.34077E-08    0.36453E-12
   318    0.33920E+04    0.11667E+03    0.16659E-06    0.11667E+03    0.12150E+02    0.34243E-08    0.16659E-06    0.34243E-08    0.36083E-12
