#    L    TT             EE             BB             TE          
   787    0.24335E+04    0.18129E+02    0.92413E-01   -0.10644E+03
   788    0.24379E+04    0.17903E+02    0.92546E-01   -0.10518E+03
   789    0.24422E+04    0.17680E+02    0.92679E-01   -0.10391E+03
   790    0.24464E+04    0.17462E+02    0.92811E-01   -0.10260E+03
   791    0.24505E+04    0.17246E+02    0.92943E-01   -0.10126E+03
   792    0.24543E+04    0.17035E+02    0.93074E-01   -0.99910E+02
   793    0.24580E+04    0.16828E+02    0.93205E-01   -0.98523E+02
   794    0.24614E+04    0.16624E+02    0.93335E-01   -0.97124E+02
   795    0.24648E+04    0.16423E+02    0.93465E-01   -0.95696E+02
   796    0.24681E+04    0.16227E+02    0.93594E-01   -0.94256E+02
   797    0.24710E+04    0.16034E+02    0.93722E-01   -0.92788E+02
   798    0.24739E+04    0.15846E+02    0.93850E-01   -0.91306E+02
   799    0.24765E+04    0.15661E+02    0.93977E-01   -0.89804E+02
   800    0.24791E+04    0.15481E+02    0.94104E-01   -0.88281E+02
   801    0.24814E+04    0.15305E+02    0.94229E-01   -0.86744E+02
   802    0.24835E+04    0.15134E+02    0.94354E-01   -0.85173E+02
   803    0.24855E+04    0.14965E+02    0.94478E-01   -0.83602E+02
   804    0.24873E+04    0.14803E+02    0.94601E-01   -0.82004E+02
   805    0.24890E+04    0.14645E+02    0.94724E-01   -0.80392E+02
   806    0.24904E+04    0.14490E+02    0.94845E-01   -0.78767E+02
   807    0.24916E+04    0.14342E+02    0.94966E-01   -0.77128E+02
   808    0.24926E+04    0.14198E+02    0.95085E-01   -0.75468E+02
   809    0.24935E+04    0.14059E+02    0.95204E-01   -0.73802E+02
   810    0.24942E+04    0.13925E+02    0.95321E-01   -0.72115E+02
   811    0.24946E+04    0.13796E+02    0.95438E-01   -0.70416E+02
   812    0.24949E+04    0.13673E+02    0.95553E-01   -0.68707E+02
   813    0.24950E+04    0.13554E+02    0.95667E-01   -0.66990E+02
   814    0.24951E+04    0.13441E+02    0.95780E-01   -0.65261E+02
   815    0.24948E+04    0.13333E+02    0.95892E-01   -0.63523E+02
   816    0.24943E+04    0.13230E+02    0.96003E-01   -0.61775E+02
   817    0.24936E+04    0.13132E+02    0.96113E-01   -0.60019E+02
   818    0.24928E+04    0.13040E+02    0.96221E-01   -0.58255E+02
   819    0.24918E+04    0.12953E+02    0.96329E-01   -0.56483E+02
   820    0.24907E+04    0.12872E+02    0.96435E-01   -0.54705E+02
   821    0.24892E+04    0.12795E+02    0.96539E-01   -0.52922E+02
   822    0.24876E+04    0.12726E+02    0.96643E-01   -0.51133E+02
   823    0.24859E+04    0.12661E+02    0.96745E-01   -0.49338E+02
   824    0.24838E+04    0.12603E+02    0.96845E-01   -0.47540E+02
   825    0.24817E+04    0.12549E+02    0.96945E-01   -0.45739E+02
   826    0.24792E+04    0.12502E+02    0.97042E-01   -0.43934E+02
   827    0.24766E+04    0.12460E+02    0.97139E-01   -0.42129E+02
   828    0.24739E+04    0.12425E+02    0.97234E-01   -0.40322E+02
   829    0.24710E+04    0.12395E+02    0.97328E-01   -0.38515E+02
   830    0.24679E+04    0.12371E+02    0.97420E-01   -0.36710E+02
   831    0.24646E+04    0.12352E+02    0.97511E-01   -0.34905E+02
   832    0.24610E+04    0.12339E+02    0.97600E-01   -0.33102E+02
   833    0.24574E+04    0.12333E+02    0.97688E-01   -0.31301E+02
   834    0.24534E+04    0.12331E+02    0.97774E-01   -0.29502E+02
   835    0.24494E+04    0.12337E+02    0.97858E-01   -0.27708E+02
   836    0.24451E+04    0.12347E+02    0.97942E-01   -0.25917E+02
   837    0.24407E+04    0.12364E+02    0.98023E-01   -0.24132E+02
   838    0.24360E+04    0.12386E+02    0.98103E-01   -0.22351E+02
   839    0.24311E+04    0.12414E+02    0.98181E-01   -0.20576E+02
   840    0.24261E+04    0.12450E+02    0.98258E-01   -0.18808E+02
   841    0.24210E+04    0.12489E+02    0.98333E-01   -0.17049E+02
   842    0.24156E+04    0.12535E+02    0.98407E-01   -0.15296E+02
   843    0.24100E+04    0.12586E+02    0.98478E-01   -0.13554E+02
   844    0.24042E+04    0.12644E+02    0.98549E-01   -0.11820E+02
   845    0.23984E+04    0.12706E+02    0.98617E-01   -0.10096E+02
   846    0.23924E+04    0.12776E+02    0.98684E-01   -0.83840E+01
   847    0.23862E+04    0.12850E+02    0.98749E-01   -0.66827E+01
   848    0.23799E+04    0.12931E+02    0.98812E-01   -0.49941E+01
   849    0.23732E+04    0.13016E+02    0.98874E-01   -0.33175E+01
   850    0.23666E+04    0.13108E+02    0.98934E-01   -0.16540E+01
   851    0.23597E+04    0.13205E+02    0.98992E-01   -0.41898E-02
   852    0.23526E+04    0.13309E+02    0.99048E-01    0.16317E+01
   853    0.23455E+04    0.13417E+02    0.99103E-01    0.32528E+01
   854    0.23381E+04    0.13531E+02    0.99156E-01    0.48580E+01
   855    0.23305E+04    0.13651E+02    0.99207E-01    0.64480E+01
   856    0.23229E+04    0.13775E+02    0.99256E-01    0.80213E+01
   857    0.23150E+04    0.13905E+02    0.99304E-01    0.95770E+01
   858    0.23070E+04    0.14042E+02    0.99350E-01    0.11115E+02
   859    0.22989E+04    0.14181E+02    0.99393E-01    0.12637E+02
   860    0.22906E+04    0.14327E+02    0.99436E-01    0.14139E+02
   861    0.22822E+04    0.14478E+02    0.99476E-01    0.15621E+02
   862    0.22737E+04    0.14634E+02    0.99514E-01    0.17085E+02
   863    0.22650E+04    0.14795E+02    0.99551E-01    0.18527E+02
   864    0.22561E+04    0.14960E+02    0.99586E-01    0.19950E+02
   865    0.22470E+04    0.15131E+02    0.99619E-01    0.21350E+02
   866    0.22381E+04    0.15306E+02    0.99651E-01    0.22729E+02
   867    0.22289E+04    0.15487E+02    0.99680E-01    0.24085E+02
   868    0.22196E+04    0.15672E+02    0.99708E-01    0.25419E+02
   869    0.22102E+04    0.15862E+02    0.99734E-01    0.26730E+02
   870    0.22006E+04    0.16055E+02    0.99758E-01    0.28018E+02
   871    0.21909E+04    0.16254E+02    0.99780E-01    0.29281E+02
   872    0.21811E+04    0.16457E+02    0.99801E-01    0.30521E+02
   873    0.21712E+04    0.16664E+02    0.99819E-01    0.31735E+02
   874    0.21612E+04    0.16876E+02    0.99836E-01    0.32925E+02
   875    0.21511E+04    0.17091E+02    0.99851E-01    0.34090E+02
   876    0.21408E+04    0.17311E+02    0.99865E-01    0.35229E+02
   877    0.21307E+04    0.17534E+02    0.99877E-01    0.36341E+02
   878    0.21202E+04    0.17760E+02    0.99886E-01    0.37427E+02
   879    0.21097E+04    0.17992E+02    0.99895E-01    0.38487E+02
   880    0.20992E+04    0.18227E+02    0.99901E-01    0.39520E+02
   881    0.20885E+04    0.18464E+02    0.99906E-01    0.40525E+02
   882    0.20778E+04    0.18705E+02    0.99909E-01    0.41502E+02
   883    0.20671E+04    0.18951E+02    0.99911E-01    0.42450E+02
   884    0.20561E+04    0.19198E+02    0.99910E-01    0.43371E+02
   885    0.20451E+04    0.19449E+02    0.99909E-01    0.44262E+02
   886    0.20341E+04    0.19704E+02    0.99905E-01    0.45125E+02
   887    0.20230E+04    0.19961E+02    0.99900E-01    0.45959E+02
   888    0.20119E+04    0.20221E+02    0.99893E-01    0.46763E+02
   889    0.20006E+04    0.20483E+02    0.99885E-01    0.47537E+02
   890    0.19893E+04    0.20749E+02    0.99875E-01    0.48280E+02
   891    0.19780E+04    0.21017E+02    0.99864E-01    0.48995E+02
   892    0.19667E+04    0.21287E+02    0.99851E-01    0.49680E+02
   893    0.19552E+04    0.21560E+02    0.99837E-01    0.50334E+02
   894    0.19438E+04    0.21835E+02    0.99821E-01    0.50957E+02
   895    0.19322E+04    0.22111E+02    0.99804E-01    0.51552E+02
   896    0.19207E+04    0.22391E+02    0.99785E-01    0.52115E+02
   897    0.19091E+04    0.22672E+02    0.99765E-01    0.52648E+02
   898    0.18975E+04    0.22954E+02    0.99744E-01    0.53149E+02
   899    0.18859E+04    0.23238E+02    0.99721E-01    0.53620E+02
   900    0.18743E+04    0.23524E+02    0.99697E-01    0.54060E+02
   901    0.18627E+04    0.23811E+02    0.99671E-01    0.54469E+02
   902    0.18510E+04    0.24099E+02    0.99645E-01    0.54847E+02
   903    0.18392E+04    0.24389E+02    0.99617E-01    0.55193E+02
   904    0.18276E+04    0.24679E+02    0.99587E-01    0.55508E+02
   905    0.18158E+04    0.24971E+02    0.99557E-01    0.55792E+02
   906    0.18041E+04    0.25263E+02    0.99525E-01    0.56044E+02
   907    0.17924E+04    0.25555E+02    0.99493E-01    0.56265E+02
   908    0.17808E+04    0.25849E+02    0.99459E-01    0.56455E+02
   909    0.17691E+04    0.26142E+02    0.99423E-01    0.56612E+02
   910    0.17574E+04    0.26437E+02    0.99387E-01    0.56740E+02
   911    0.17457E+04    0.26731E+02    0.99350E-01    0.56836E+02
   912    0.17341E+04    0.27026E+02    0.99312E-01    0.56901E+02
   913    0.17222E+04    0.27320E+02    0.99272E-01    0.56935E+02
   914    0.17107E+04    0.27614E+02    0.99232E-01    0.56939E+02
   915    0.16990E+04    0.27908E+02    0.99191E-01    0.56912E+02
   916    0.16875E+04    0.28201E+02    0.99149E-01    0.56854E+02
   917    0.16759E+04    0.28495E+02    0.99106E-01    0.56767E+02
   918    0.16644E+04    0.28787E+02    0.99062E-01    0.56648E+02
   919    0.16530E+04    0.29078E+02    0.99017E-01    0.56500E+02
   920    0.16415E+04    0.29369E+02    0.98971E-01    0.56320E+02
   921    0.16302E+04    0.29659E+02    0.98925E-01    0.56111E+02
   922    0.16188E+04    0.29948E+02    0.98877E-01    0.55873E+02
   923    0.16075E+04    0.30235E+02    0.98829E-01    0.55606E+02
   924    0.15962E+04    0.30521E+02    0.98781E-01    0.55308E+02
   925    0.15851E+04    0.30805E+02    0.98731E-01    0.54982E+02
   926    0.15740E+04    0.31089E+02    0.98681E-01    0.54628E+02
   927    0.15629E+04    0.31370E+02    0.98630E-01    0.54244E+02
   928    0.15520E+04    0.31650E+02    0.98579E-01    0.53833E+02
   929    0.15410E+04    0.31928E+02    0.98527E-01    0.53394E+02
   930    0.15302E+04    0.32203E+02    0.98475E-01    0.52926E+02
   931    0.15193E+04    0.32477E+02    0.98422E-01    0.52432E+02
   932    0.15086E+04    0.32748E+02    0.98368E-01    0.51911E+02
   933    0.14980E+04    0.33017E+02    0.98314E-01    0.51363E+02
   934    0.14875E+04    0.33284E+02    0.98260E-01    0.50789E+02
   935    0.14770E+04    0.33548E+02    0.98205E-01    0.50188E+02
   936    0.14666E+04    0.33809E+02    0.98149E-01    0.49562E+02
   937    0.14563E+04    0.34068E+02    0.98094E-01    0.48910E+02
   938    0.14461E+04    0.34324E+02    0.98038E-01    0.48233E+02
   939    0.14360E+04    0.34576E+02    0.97981E-01    0.47531E+02
   940    0.14259E+04    0.34825E+02    0.97925E-01    0.46805E+02
   941    0.14160E+04    0.35072E+02    0.97868E-01    0.46055E+02
   942    0.14061E+04    0.35315E+02    0.97811E-01    0.45281E+02
   943    0.13965E+04    0.35554E+02    0.97754E-01    0.44484E+02
   944    0.13869E+04    0.35790E+02    0.97696E-01    0.43663E+02
   945    0.13774E+04    0.36022E+02    0.97639E-01    0.42821E+02
   946    0.13680E+04    0.36251E+02    0.97581E-01    0.41956E+02
   947    0.13587E+04    0.36476E+02    0.97524E-01    0.41070E+02
   948    0.13493E+04    0.36699E+02    0.97466E-01    0.40162E+02
   949    0.13403E+04    0.36916E+02    0.97408E-01    0.39235E+02
   950    0.13313E+04    0.37129E+02    0.97350E-01    0.38286E+02
   951    0.13225E+04    0.37339E+02    0.97293E-01    0.37319E+02
   952    0.13138E+04    0.37545E+02    0.97235E-01    0.36332E+02
   953    0.13052E+04    0.37745E+02    0.97178E-01    0.35326E+02
   954    0.12967E+04    0.37942E+02    0.97120E-01    0.34301E+02
   955    0.12882E+04    0.38134E+02    0.97063E-01    0.33259E+02
   956    0.12800E+04    0.38323E+02    0.97006E-01    0.32198E+02
   957    0.12719E+04    0.38505E+02    0.96949E-01    0.31122E+02
   958    0.12638E+04    0.38683E+02    0.96893E-01    0.30028E+02
   959    0.12560E+04    0.38858E+02    0.96837E-01    0.28917E+02
   960    0.12482E+04    0.39027E+02    0.96781E-01    0.27793E+02
   961    0.12406E+04    0.39191E+02    0.96725E-01    0.26653E+02
   962    0.12331E+04    0.39350E+02    0.96670E-01    0.25499E+02
   963    0.12257E+04    0.39505E+02    0.96615E-01    0.24331E+02
   964    0.12185E+04    0.39655E+02    0.96561E-01    0.23150E+02
   965    0.12114E+04    0.39799E+02    0.96507E-01    0.21956E+02
   966    0.12045E+04    0.39939E+02    0.96453E-01    0.20750E+02
   967    0.11976E+04    0.40074E+02    0.96400E-01    0.19532E+02
   968    0.11909E+04    0.40203E+02    0.96348E-01    0.18302E+02
   969    0.11844E+04    0.40326E+02    0.96296E-01    0.17063E+02
   970    0.11780E+04    0.40445E+02    0.96245E-01    0.15812E+02
   971    0.11717E+04    0.40559E+02    0.96194E-01    0.14553E+02
   972    0.11655E+04    0.40666E+02    0.96144E-01    0.13284E+02
   973    0.11594E+04    0.40768E+02    0.96094E-01    0.12007E+02
   974    0.11536E+04    0.40865E+02    0.96046E-01    0.10720E+02
   975    0.11479E+04    0.40957E+02    0.95997E-01    0.94277E+01
   976    0.11423E+04    0.41042E+02    0.95950E-01    0.81277E+01
   977    0.11369E+04    0.41123E+02    0.95903E-01    0.68219E+01
   978    0.11315E+04    0.41198E+02    0.95857E-01    0.55100E+01
   979    0.11264E+04    0.41268E+02    0.95812E-01    0.41934E+01
   980    0.11214E+04    0.41331E+02    0.95768E-01    0.28719E+01
   981    0.11165E+04    0.41388E+02    0.95724E-01    0.15461E+01
   982    0.11117E+04    0.41441E+02    0.95682E-01    0.21696E+00
   983    0.11072E+04    0.41488E+02    0.95640E-01   -0.11154E+01
   984    0.11027E+04    0.41527E+02    0.95599E-01   -0.24503E+01
   985    0.10984E+04    0.41563E+02    0.95558E-01   -0.37874E+01
   986    0.10942E+04    0.41592E+02    0.95519E-01   -0.51258E+01
   987    0.10901E+04    0.41615E+02    0.95481E-01   -0.64655E+01
   988    0.10862E+04    0.41634E+02    0.95443E-01   -0.78054E+01
   989    0.10824E+04    0.41646E+02    0.95407E-01   -0.91443E+01
   990    0.10788E+04    0.41655E+02    0.95371E-01   -0.10484E+02
   991    0.10754E+04    0.41656E+02    0.95336E-01   -0.11821E+02
   992    0.10720E+04    0.41651E+02    0.95302E-01   -0.13158E+02
   993    0.10687E+04    0.41640E+02    0.95270E-01   -0.14492E+02
   994    0.10657E+04    0.41625E+02    0.95238E-01   -0.15823E+02
   995    0.10628E+04    0.41604E+02    0.95207E-01   -0.17151E+02
   996    0.10600E+04    0.41575E+02    0.95177E-01   -0.18474E+02
   997    0.10573E+04    0.41543E+02    0.95148E-01   -0.19795E+02
   998    0.10548E+04    0.41504E+02    0.95120E-01   -0.21109E+02
   999    0.10524E+04    0.41460E+02    0.95094E-01   -0.22418E+02
  1000    0.10501E+04    0.41410E+02    0.95068E-01   -0.23722E+02
  1001    0.10480E+04    0.41355E+02    0.95043E-01   -0.25019E+02
  1002    0.10459E+04    0.41293E+02    0.95019E-01   -0.26308E+02
  1003    0.10441E+04    0.41227E+02    0.94997E-01   -0.27591E+02
  1004    0.10423E+04    0.41155E+02    0.94975E-01   -0.28866E+02
  1005    0.10408E+04    0.41077E+02    0.94954E-01   -0.30131E+02
  1006    0.10394E+04    0.40994E+02    0.94935E-01   -0.31388E+02
  1007    0.10380E+04    0.40905E+02    0.94916E-01   -0.32636E+02
  1008    0.10365E+04    0.40811E+02    0.94899E-01   -0.33873E+02
  1009    0.10354E+04    0.40712E+02    0.94883E-01   -0.35101E+02
  1010    0.10344E+04    0.40608E+02    0.94867E-01   -0.36317E+02
  1011    0.10335E+04    0.40499E+02    0.94853E-01   -0.37522E+02
  1012    0.10327E+04    0.40385E+02    0.94840E-01   -0.38717E+02
  1013    0.10320E+04    0.40266E+02    0.94828E-01   -0.39899E+02
  1014    0.10315E+04    0.40142E+02    0.94817E-01   -0.41069E+02
  1015    0.10310E+04    0.40013E+02    0.94807E-01   -0.42226E+02
  1016    0.10307E+04    0.39879E+02    0.94798E-01   -0.43370E+02
  1017    0.10305E+04    0.39741E+02    0.94790E-01   -0.44501E+02
  1018    0.10304E+04    0.39596E+02    0.94783E-01   -0.45617E+02
  1019    0.10304E+04    0.39449E+02    0.94777E-01   -0.46720E+02
  1020    0.10305E+04    0.39294E+02    0.94773E-01   -0.47808E+02
  1021    0.10307E+04    0.39136E+02    0.94769E-01   -0.48881E+02
  1022    0.10310E+04    0.38974E+02    0.94767E-01   -0.49938E+02
  1023    0.10315E+04    0.38807E+02    0.94765E-01   -0.50978E+02
  1024    0.10320E+04    0.38634E+02    0.94765E-01   -0.52003E+02
  1025    0.10325E+04    0.38459E+02    0.94765E-01   -0.53008E+02
  1026    0.10334E+04    0.38279E+02    0.94767E-01   -0.53998E+02
  1027    0.10342E+04    0.38096E+02    0.94770E-01   -0.54970E+02
  1028    0.10350E+04    0.37908E+02    0.94773E-01   -0.55924E+02
  1029    0.10360E+04    0.37715E+02    0.94778E-01   -0.56861E+02
  1030    0.10370E+04    0.37520E+02    0.94784E-01   -0.57780E+02
  1031    0.10379E+04    0.37320E+02    0.94791E-01   -0.58678E+02
  1032    0.10392E+04    0.37115E+02    0.94799E-01   -0.59562E+02
  1033    0.10404E+04    0.36908E+02    0.94807E-01   -0.60425E+02
  1034    0.10418E+04    0.36698E+02    0.94817E-01   -0.61268E+02
  1035    0.10432E+04    0.36483E+02    0.94828E-01   -0.62093E+02
  1036    0.10447E+04    0.36265E+02    0.94840E-01   -0.62899E+02
  1037    0.10463E+04    0.36043E+02    0.94852E-01   -0.63684E+02
  1038    0.10480E+04    0.35820E+02    0.94866E-01   -0.64450E+02
  1039    0.10498E+04    0.35592E+02    0.94880E-01   -0.65192E+02
  1040    0.10514E+04    0.35361E+02    0.94896E-01   -0.65916E+02
  1041    0.10533E+04    0.35128E+02    0.94912E-01   -0.66616E+02
  1042    0.10552E+04    0.34891E+02    0.94929E-01   -0.67297E+02
  1043    0.10572E+04    0.34652E+02    0.94948E-01   -0.67955E+02
  1044    0.10593E+04    0.34409E+02    0.94967E-01   -0.68593E+02
  1045    0.10613E+04    0.34166E+02    0.94987E-01   -0.69211E+02
  1046    0.10635E+04    0.33919E+02    0.95007E-01   -0.69802E+02
  1047    0.10657E+04    0.33669E+02    0.95029E-01   -0.70381E+02
  1048    0.10679E+04    0.33417E+02    0.95051E-01   -0.70933E+02
  1049    0.10702E+04    0.33163E+02    0.95074E-01   -0.71458E+02
  1050    0.10725E+04    0.32907E+02    0.95098E-01   -0.71963E+02
  1051    0.10749E+04    0.32649E+02    0.95123E-01   -0.72449E+02
  1052    0.10773E+04    0.32389E+02    0.95148E-01   -0.72908E+02
  1053    0.10797E+04    0.32126E+02    0.95174E-01   -0.73347E+02
  1054    0.10821E+04    0.31863E+02    0.95201E-01   -0.73767E+02
  1055    0.10845E+04    0.31598E+02    0.95229E-01   -0.74160E+02
  1056    0.10870E+04    0.31332E+02    0.95257E-01   -0.74534E+02
  1057    0.10896E+04    0.31064E+02    0.95286E-01   -0.74880E+02
  1058    0.10923E+04    0.30796E+02    0.95315E-01   -0.75207E+02
  1059    0.10950E+04    0.30525E+02    0.95345E-01   -0.75508E+02
  1060    0.10976E+04    0.30253E+02    0.95376E-01   -0.75789E+02
  1061    0.11002E+04    0.29982E+02    0.95407E-01   -0.76043E+02
  1062    0.11030E+04    0.29709E+02    0.95438E-01   -0.76278E+02
  1063    0.11055E+04    0.29435E+02    0.95470E-01   -0.76486E+02
  1064    0.11082E+04    0.29161E+02    0.95503E-01   -0.76682E+02
  1065    0.11109E+04    0.28886E+02    0.95536E-01   -0.76851E+02
  1066    0.11136E+04    0.28611E+02    0.95570E-01   -0.76994E+02
  1067    0.11164E+04    0.28335E+02    0.95604E-01   -0.77109E+02
  1068    0.11191E+04    0.28059E+02    0.95638E-01   -0.77206E+02
  1069    0.11218E+04    0.27784E+02    0.95672E-01   -0.77290E+02
  1070    0.11246E+04    0.27508E+02    0.95707E-01   -0.77348E+02
  1071    0.11272E+04    0.27233E+02    0.95743E-01   -0.77379E+02
  1072    0.11299E+04    0.26957E+02    0.95778E-01   -0.77383E+02
  1073    0.11327E+04    0.26682E+02    0.95814E-01   -0.77368E+02
  1074    0.11353E+04    0.26408E+02    0.95850E-01   -0.77333E+02
  1075    0.11381E+04    0.26133E+02    0.95887E-01   -0.77279E+02
  1076    0.11407E+04    0.25860E+02    0.95923E-01   -0.77198E+02
  1077    0.11434E+04    0.25587E+02    0.95960E-01   -0.77106E+02
  1078    0.11460E+04    0.25315E+02    0.95996E-01   -0.76971E+02
  1079    0.11486E+04    0.25044E+02    0.96033E-01   -0.76832E+02
  1080    0.11513E+04    0.24773E+02    0.96070E-01   -0.76673E+02
  1081    0.11538E+04    0.24505E+02    0.96107E-01   -0.76488E+02
  1082    0.11563E+04    0.24238E+02    0.96145E-01   -0.76283E+02
  1083    0.11588E+04    0.23972E+02    0.96182E-01   -0.76059E+02
  1084    0.11613E+04    0.23707E+02    0.96219E-01   -0.75815E+02
  1085    0.11638E+04    0.23444E+02    0.96256E-01   -0.75544E+02
  1086    0.11663E+04    0.23183E+02    0.96293E-01   -0.75269E+02
  1087    0.11687E+04    0.22924E+02    0.96330E-01   -0.74951E+02
  1088    0.11710E+04    0.22664E+02    0.96367E-01   -0.74629E+02
  1089    0.11733E+04    0.22408E+02    0.96403E-01   -0.74280E+02
  1090    0.11756E+04    0.22155E+02    0.96440E-01   -0.73926E+02
  1091    0.11778E+04    0.21902E+02    0.96476E-01   -0.73537E+02
  1092    0.11801E+04    0.21652E+02    0.96513E-01   -0.73136E+02
  1093    0.11823E+04    0.21405E+02    0.96549E-01   -0.72716E+02
  1094    0.11842E+04    0.21159E+02    0.96584E-01   -0.72283E+02
  1095    0.11864E+04    0.20917E+02    0.96620E-01   -0.71838E+02
  1096    0.11884E+04    0.20676E+02    0.96655E-01   -0.71365E+02
  1097    0.11903E+04    0.20438E+02    0.96690E-01   -0.70872E+02
  1098    0.11923E+04    0.20203E+02    0.96725E-01   -0.70367E+02
  1099    0.11942E+04    0.19972E+02    0.96759E-01   -0.69850E+02
  1100    0.11960E+04    0.19743E+02    0.96793E-01   -0.69312E+02
  1101    0.11977E+04    0.19516E+02    0.96826E-01   -0.68760E+02
  1102    0.11996E+04    0.19293E+02    0.96859E-01   -0.68190E+02
  1103    0.12012E+04    0.19073E+02    0.96892E-01   -0.67606E+02
  1104    0.12028E+04    0.18857E+02    0.96924E-01   -0.67007E+02
  1105    0.12043E+04    0.18644E+02    0.96956E-01   -0.66394E+02
  1106    0.12058E+04    0.18433E+02    0.96987E-01   -0.65766E+02
  1107    0.12072E+04    0.18226E+02    0.97018E-01   -0.65124E+02
  1108    0.12086E+04    0.18022E+02    0.97048E-01   -0.64470E+02
  1109    0.12098E+04    0.17819E+02    0.97077E-01   -0.63801E+02
  1110    0.12110E+04    0.17623E+02    0.97106E-01   -0.63121E+02
  1111    0.12121E+04    0.17430E+02    0.97135E-01   -0.62427E+02
  1112    0.12133E+04    0.17240E+02    0.97163E-01   -0.61723E+02
  1113    0.12143E+04    0.17055E+02    0.97190E-01   -0.61006E+02
  1114    0.12152E+04    0.16872E+02    0.97216E-01   -0.60278E+02
  1115    0.12161E+04    0.16694E+02    0.97242E-01   -0.59540E+02
  1116    0.12170E+04    0.16520E+02    0.97267E-01   -0.58791E+02
  1117    0.12177E+04    0.16350E+02    0.97292E-01   -0.58033E+02
  1118    0.12183E+04    0.16185E+02    0.97315E-01   -0.57263E+02
  1119    0.12190E+04    0.16022E+02    0.97338E-01   -0.56486E+02
  1120    0.12195E+04    0.15865E+02    0.97360E-01   -0.55699E+02
  1121    0.12200E+04    0.15711E+02    0.97382E-01   -0.54902E+02
  1122    0.12204E+04    0.15561E+02    0.97402E-01   -0.54099E+02
  1123    0.12206E+04    0.15416E+02    0.97422E-01   -0.53288E+02
  1124    0.12209E+04    0.15275E+02    0.97441E-01   -0.52469E+02
  1125    0.12210E+04    0.15138E+02    0.97459E-01   -0.51642E+02
  1126    0.12211E+04    0.15005E+02    0.97476E-01   -0.50810E+02
  1127    0.12211E+04    0.14877E+02    0.97492E-01   -0.49971E+02
  1128    0.12211E+04    0.14754E+02    0.97507E-01   -0.49128E+02
  1129    0.12210E+04    0.14635E+02    0.97522E-01   -0.48277E+02
  1130    0.12206E+04    0.14520E+02    0.97535E-01   -0.47423E+02
  1131    0.12204E+04    0.14410E+02    0.97548E-01   -0.46565E+02
  1132    0.12200E+04    0.14304E+02    0.97559E-01   -0.45701E+02
  1133    0.12195E+04    0.14204E+02    0.97570E-01   -0.44835E+02
  1134    0.12190E+04    0.14107E+02    0.97579E-01   -0.43964E+02
  1135    0.12184E+04    0.14015E+02    0.97588E-01   -0.43091E+02
  1136    0.12177E+04    0.13928E+02    0.97595E-01   -0.42216E+02
  1137    0.12169E+04    0.13845E+02    0.97601E-01   -0.41338E+02
  1138    0.12161E+04    0.13768E+02    0.97607E-01   -0.40459E+02
  1139    0.12152E+04    0.13694E+02    0.97611E-01   -0.39577E+02
  1140    0.12142E+04    0.13626E+02    0.97614E-01   -0.38696E+02
  1141    0.12131E+04    0.13561E+02    0.97616E-01   -0.37813E+02
  1142    0.12120E+04    0.13502E+02    0.97617E-01   -0.36930E+02
  1143    0.12108E+04    0.13447E+02    0.97617E-01   -0.36049E+02
  1144    0.12093E+04    0.13396E+02    0.97615E-01   -0.35168E+02
  1145    0.12080E+04    0.13351E+02    0.97613E-01   -0.34287E+02
  1146    0.12066E+04    0.13310E+02    0.97609E-01   -0.33408E+02
  1147    0.12050E+04    0.13274E+02    0.97604E-01   -0.32531E+02
  1148    0.12034E+04    0.13242E+02    0.97598E-01   -0.31656E+02
  1149    0.12017E+04    0.13215E+02    0.97591E-01   -0.30784E+02
  1150    0.11999E+04    0.13193E+02    0.97583E-01   -0.29915E+02
  1151    0.11981E+04    0.13175E+02    0.97573E-01   -0.29049E+02
  1152    0.11962E+04    0.13162E+02    0.97562E-01   -0.28188E+02
  1153    0.11943E+04    0.13154E+02    0.97550E-01   -0.27330E+02
  1154    0.11922E+04    0.13150E+02    0.97537E-01   -0.26476E+02
  1155    0.11901E+04    0.13151E+02    0.97523E-01   -0.25627E+02
  1156    0.11879E+04    0.13156E+02    0.97507E-01   -0.24784E+02
  1157    0.11856E+04    0.13165E+02    0.97491E-01   -0.23946E+02
  1158    0.11833E+04    0.13179E+02    0.97473E-01   -0.23114E+02
  1159    0.11809E+04    0.13197E+02    0.97453E-01   -0.22287E+02
  1160    0.11784E+04    0.13220E+02    0.97433E-01   -0.21469E+02
  1161    0.11759E+04    0.13247E+02    0.97411E-01   -0.20656E+02
  1162    0.11733E+04    0.13279E+02    0.97388E-01   -0.19852E+02
  1163    0.11706E+04    0.13315E+02    0.97364E-01   -0.19055E+02
  1164    0.11679E+04    0.13356E+02    0.97339E-01   -0.18265E+02
  1165    0.11651E+04    0.13400E+02    0.97312E-01   -0.17484E+02
  1166    0.11622E+04    0.13449E+02    0.97284E-01   -0.16711E+02
  1167    0.11593E+04    0.13501E+02    0.97255E-01   -0.15948E+02
  1168    0.11563E+04    0.13558E+02    0.97225E-01   -0.15193E+02
  1169    0.11533E+04    0.13619E+02    0.97194E-01   -0.14448E+02
  1170    0.11503E+04    0.13684E+02    0.97161E-01   -0.13713E+02
  1171    0.11471E+04    0.13753E+02    0.97127E-01   -0.12988E+02
  1172    0.11439E+04    0.13826E+02    0.97092E-01   -0.12273E+02
  1173    0.11407E+04    0.13903E+02    0.97056E-01   -0.11569E+02
